supplier_id,supplier_name,lead_time_days,Total_Sales
S03531,"Dangote Sugar 3531",14,333103.64
S01556,"Dangote Sugar 1556",13,332835.92
S09669,"Dufil Prima Foods 9669",10,332786.51
S00938,"Flour Mills Nigeria 938",2,332731.31
S07370,"Dangote Sugar 7370",7,332419.00
S06885,"Flour Mills Nigeria 6885",7,332084.21
S04657,"Dangote Sugar 4657",2,331964.40
S07434,"Dufil Prima Foods 7434",2,331928.95
S02372,"Nestle Nigeria 2372",10,331643.42
S02942,"Nestle Nigeria 2942",7,331472.70
S04131,"Nestle Nigeria 4131",2,331463.40
S02599,"Flour Mills Nigeria 2599",7,331210.70
S00113,"Nestle Nigeria 113",11,331135.38
S06469,"Nestle Nigeria 6469",2,331060.65
S04992,"Dufil Prima Foods 4992",8,330834.76
S00763,"Dufil Prima Foods 763",4,329831.52
S02732,"Nestle Nigeria 2732",4,329628.39
S07625,"Flour Mills Nigeria 7625",12,328527.78
S06503,"Nestle Nigeria 6503",3,328490.00
S03013,"Flour Mills Nigeria 3013",7,328400.89
S08326,"Dufil Prima Foods 8326",2,328299.40
S07987,"Dangote Sugar 7987",14,328121.12
S05073,"Dangote Sugar 5073",13,328114.01
S08765,"Dufil Prima Foods 8765",5,327812.13
S01715,"Nestle Nigeria 1715",12,327062.66
S08321,"Dangote Sugar 8321",5,326686.23
S08289,"Dufil Prima Foods 8289",3,326547.00
S05336,"Dangote Sugar 5336",2,326446.79
S04423,"Nestle Nigeria 4423",14,326270.88
S08799,"Flour Mills Nigeria 8799",8,325967.79
S02217,"Dufil Prima Foods 2217",9,324634.32
S07817,"Dangote Sugar 7817",8,324474.48
S08519,"Dangote Sugar 8519",14,323888.25
S08773,"Nestle Nigeria 8773",11,323443.70
S08254,"Flour Mills Nigeria 8254",7,323096.94
S07503,"Nestle Nigeria 7503",10,322407.39
S03229,"Flour Mills Nigeria 3229",13,322093.20
S01836,"Dangote Sugar 1836",11,321580.35
S06949,"Flour Mills Nigeria 6949",2,321131.44
S02225,"Dangote Sugar 2225",8,320576.94
S06983,"Dufil Prima Foods 6983",7,320568.71
S02232,"Dangote Sugar 2232",1,320548.24
S02304,"Dangote Sugar 2304",1,320320.26
S03389,"Nestle Nigeria 3389",8,319887.36
S02318,"Flour Mills Nigeria 2318",4,319584.32
S09385,"Flour Mills Nigeria 9385",14,319285.12
S05427,"Flour Mills Nigeria 5427",11,319265.40
S09645,"Nestle Nigeria 9645",7,318723.75
S05551,"Dufil Prima Foods 5551",14,318598.98
S00612,"Dufil Prima Foods 612",8,318191.44
S02430,"Dufil Prima Foods 2430",8,317421.65
S04400,"Nestle Nigeria 4400",4,317092.44
S03461,"Flour Mills Nigeria 3461",10,317054.20
S01734,"Nestle Nigeria 1734",12,316570.50
S01323,"Dangote Sugar 1323",5,316530.94
S06629,"Nestle Nigeria 6629",10,316413.00
S03599,"Dangote Sugar 3599",14,316246.78
S04608,"Nestle Nigeria 4608",6,316018.62
S05760,"Dangote Sugar 5760",4,315650.94
S04260,"Dufil Prima Foods 4260",6,315579.36
S08251,"Dufil Prima Foods 8251",2,315490.89
S06133,"Flour Mills Nigeria 6133",14,314891.15
S00647,"Dufil Prima Foods 647",3,314446.23
S06721,"Dufil Prima Foods 6721",11,314444.26
S06438,"Flour Mills Nigeria 6438",7,313975.96
S01032,"Dufil Prima Foods 1032",1,313529.20
S04024,"Flour Mills Nigeria 4024",3,313395.60
S07795,"Nestle Nigeria 7795",7,313345.28
S01530,"Flour Mills Nigeria 1530",12,313258.92
S02164,"Dangote Sugar 2164",9,313236.45
S04730,"Dangote Sugar 4730",3,313146.40
S08376,"Dangote Sugar 8376",4,312833.75
S08656,"Dangote Sugar 8656",3,312244.10
S02616,"Flour Mills Nigeria 2616",10,311711.40
S01467,"Nestle Nigeria 1467",9,310552.77
S00672,"Dangote Sugar 672",2,310415.36
S02338,"Nestle Nigeria 2338",14,310201.44
S08574,"Nestle Nigeria 8574",11,309949.20
S01139,"Dangote Sugar 1139",10,309879.46
S00325,"Flour Mills Nigeria 325",8,309850.00
S08443,"Dufil Prima Foods 8443",9,309777.90
S06793,"Nestle Nigeria 6793",12,309453.48
S00631,"Dangote Sugar 631",11,309351.25
S07993,"Dufil Prima Foods 7993",10,309211.89
S09190,"Dangote Sugar 9190",11,309161.85
S04949,"Nestle Nigeria 4949",13,309053.29
S03550,"Dufil Prima Foods 3550",7,308739.04
S09230,"Nestle Nigeria 9230",7,308734.84
S08951,"Dangote Sugar 8951",13,308730.18
S05382,"Flour Mills Nigeria 5382",14,307751.73
S00170,"Nestle Nigeria 170",13,307090.92
S04881,"Dangote Sugar 4881",2,306353.76
S01385,"Flour Mills Nigeria 1385",13,306009.60
S00461,"Nestle Nigeria 461",3,305949.00
S08389,"Dufil Prima Foods 8389",8,305857.64
S01570,"Flour Mills Nigeria 1570",9,305688.42
S01054,"Nestle Nigeria 1054",2,305138.70
S04218,"Nestle Nigeria 4218",9,305109.09
S02160,"Flour Mills Nigeria 2160",3,304355.04
S02908,"Dufil Prima Foods 2908",9,304337.79
S05443,"Dangote Sugar 5443",2,304270.28
S04660,"Dangote Sugar 4660",8,304120.32
S06669,"Dufil Prima Foods 6669",13,303882.04
S00573,"Dufil Prima Foods 573",10,303659.28
S06500,"Nestle Nigeria 6500",8,303356.40
S00255,"Dangote Sugar 255",14,303317.40
S01714,"Dufil Prima Foods 1714",13,303208.71
S05974,"Dangote Sugar 5974",6,303164.80
S03208,"Dangote Sugar 3208",5,302805.75
S04089,"Nestle Nigeria 4089",10,302793.54
S04962,"Dufil Prima Foods 4962",14,302669.20
S07989,"Nestle Nigeria 7989",4,302120.52
S01335,"Flour Mills Nigeria 1335",1,302092.57
S06137,"Dangote Sugar 6137",10,302035.86
S05346,"Dangote Sugar 5346",8,301988.00
S06033,"Dufil Prima Foods 6033",7,301137.91
S03175,"Dangote Sugar 3175",4,301092.44
S01314,"Dangote Sugar 1314",4,300956.40
S04166,"Dangote Sugar 4166",10,300742.12
S00988,"Dangote Sugar 988",5,299658.70
S05683,"Nestle Nigeria 5683",8,299136.00
S02885,"Dangote Sugar 2885",14,298912.64
S08578,"Flour Mills Nigeria 8578",12,298813.06
S06009,"Dufil Prima Foods 6009",2,298783.84
S02572,"Dangote Sugar 2572",11,298506.60
S00398,"Nestle Nigeria 398",4,298462.00
S08814,"Dangote Sugar 8814",4,298358.84
S06080,"Dangote Sugar 6080",13,298342.90
S02766,"Dufil Prima Foods 2766",6,297378.87
S02869,"Dangote Sugar 2869",12,297025.30
S05292,"Nestle Nigeria 5292",13,296961.93
S02929,"Dangote Sugar 2929",11,296754.48
S04225,"Flour Mills Nigeria 4225",12,296656.26
S09792,"Nestle Nigeria 9792",8,296433.59
S07115,"Dufil Prima Foods 7115",9,296142.77
S08669,"Dangote Sugar 8669",6,295747.80
S00699,"Nestle Nigeria 699",11,295163.28
S07542,"Flour Mills Nigeria 7542",5,294981.28
S03177,"Dangote Sugar 3177",1,294913.78
S04332,"Flour Mills Nigeria 4332",13,294542.34
S05576,"Dufil Prima Foods 5576",6,294284.64
S03994,"Dufil Prima Foods 3994",12,294120.84
S04758,"Flour Mills Nigeria 4758",3,293520.27
S09249,"Dufil Prima Foods 9249",5,293375.03
S04330,"Dufil Prima Foods 4330",6,292663.28
S09237,"Dufil Prima Foods 9237",9,292651.00
S01191,"Nestle Nigeria 1191",14,292157.24
S01061,"Flour Mills Nigeria 1061",2,291450.00
S05805,"Dangote Sugar 5805",6,291313.75
S02487,"Nestle Nigeria 2487",4,291153.50
S04286,"Flour Mills Nigeria 4286",5,290949.12
S07653,"Flour Mills Nigeria 7653",11,290810.25
S06461,"Dangote Sugar 6461",12,290447.10
S00197,"Nestle Nigeria 197",7,290079.45
S06314,"Nestle Nigeria 6314",14,289945.36
S09891,"Nestle Nigeria 9891",2,289889.39
S07596,"Flour Mills Nigeria 7596",1,289582.80
S05858,"Dangote Sugar 5858",7,289440.48
S09614,"Dufil Prima Foods 9614",2,289430.50
S08880,"Nestle Nigeria 8880",11,289320.50
S04409,"Flour Mills Nigeria 4409",11,289116.28
S01153,"Flour Mills Nigeria 1153",6,288977.04
S08775,"Dangote Sugar 8775",12,288838.26
S06540,"Dangote Sugar 6540",14,288159.35
S08850,"Dufil Prima Foods 8850",10,288017.60
S03659,"Flour Mills Nigeria 3659",8,287441.30
S03101,"Flour Mills Nigeria 3101",11,287115.60
S06745,"Nestle Nigeria 6745",10,286823.55
S02961,"Dufil Prima Foods 2961",9,286673.69
S02695,"Nestle Nigeria 2695",4,286592.65
S00263,"Dufil Prima Foods 263",6,286503.42
S01952,"Dangote Sugar 1952",11,286352.56
S07917,"Dangote Sugar 7917",12,285988.62
S00903,"Dangote Sugar 903",5,285873.39
S06114,"Flour Mills Nigeria 6114",2,285805.19
S03048,"Flour Mills Nigeria 3048",4,285511.56
S05642,"Nestle Nigeria 5642",8,285296.00
S04712,"Dangote Sugar 4712",1,285216.45
S05268,"Flour Mills Nigeria 5268",8,284803.02
S00365,"Flour Mills Nigeria 365",7,284676.77
S01764,"Dufil Prima Foods 1764",9,284653.17
S00714,"Dangote Sugar 714",11,284620.96
S01737,"Dufil Prima Foods 1737",9,284494.88
S00599,"Dangote Sugar 599",2,284202.42
S07630,"Nestle Nigeria 7630",2,284081.18
S05520,"Dangote Sugar 5520",10,283969.50
S09727,"Dufil Prima Foods 9727",1,283914.00
S07855,"Flour Mills Nigeria 7855",8,283784.20
S08560,"Dangote Sugar 8560",9,283189.90
S02287,"Dangote Sugar 2287",11,283119.94
S09469,"Dangote Sugar 9469",3,283018.89
S08163,"Flour Mills Nigeria 8163",10,282943.89
S08822,"Flour Mills Nigeria 8822",5,282273.92
S03672,"Nestle Nigeria 3672",2,282023.90
S07834,"Flour Mills Nigeria 7834",5,281551.68
S04928,"Flour Mills Nigeria 4928",7,281530.70
S03428,"Flour Mills Nigeria 3428",9,281457.96
S00861,"Nestle Nigeria 861",11,281090.58
S00406,"Dufil Prima Foods 406",5,281071.81
S02101,"Dangote Sugar 2101",7,280804.20
S09636,"Dufil Prima Foods 9636",9,280764.96
S04763,"Nestle Nigeria 4763",7,280253.16
S06825,"Dufil Prima Foods 6825",1,279974.24
S04634,"Dufil Prima Foods 4634",11,279971.34
S06256,"Dangote Sugar 6256",8,279637.80
S03139,"Dufil Prima Foods 3139",10,279619.20
S01765,"Dangote Sugar 1765",13,278804.26
S02917,"Nestle Nigeria 2917",6,278321.96
S08103,"Dufil Prima Foods 8103",5,278147.48
S09528,"Dufil Prima Foods 9528",10,277671.12
S08781,"Flour Mills Nigeria 8781",5,277600.77
S01578,"Nestle Nigeria 1578",3,277486.92
S07140,"Dufil Prima Foods 7140",8,277330.35
S06507,"Dufil Prima Foods 6507",1,277284.96
S04595,"Nestle Nigeria 4595",5,276910.56
S05455,"Flour Mills Nigeria 5455",13,276539.10
S03076,"Dufil Prima Foods 3076",10,276023.27
S03128,"Dangote Sugar 3128",5,275918.04
S02577,"Flour Mills Nigeria 2577",4,275770.94
S06383,"Flour Mills Nigeria 6383",2,275434.76
S02568,"Dufil Prima Foods 2568",9,274385.28
S01456,"Flour Mills Nigeria 1456",14,274313.02
S01441,"Nestle Nigeria 1441",8,274137.82
S07145,"Nestle Nigeria 7145",4,273719.04
S08357,"Nestle Nigeria 8357",13,273544.96
S04177,"Flour Mills Nigeria 4177",3,273196.92
S04429,"Flour Mills Nigeria 4429",4,272231.31
S00760,"Nestle Nigeria 760",8,271925.02
S09870,"Flour Mills Nigeria 9870",10,271670.88
S06523,"Flour Mills Nigeria 6523",3,271600.28
S08080,"Nestle Nigeria 8080",3,271329.60
S04790,"Dufil Prima Foods 4790",14,271023.22
S07414,"Nestle Nigeria 7414",14,270980.66
S01289,"Flour Mills Nigeria 1289",1,270706.26
S03382,"Dufil Prima Foods 3382",7,270693.71
S00821,"Dufil Prima Foods 821",6,270349.65
S08917,"Dufil Prima Foods 8917",7,269906.28
S08483,"Flour Mills Nigeria 8483",7,269904.46
S03566,"Nestle Nigeria 3566",4,269879.96
S06433,"Nestle Nigeria 6433",14,269623.44
S00184,"Nestle Nigeria 184",11,269608.48
S03871,"Dangote Sugar 3871",4,269143.10
S08055,"Nestle Nigeria 8055",1,268992.36
S01695,"Dangote Sugar 1695",2,268973.01
S07156,"Nestle Nigeria 7156",8,268875.74
S00953,"Flour Mills Nigeria 953",3,268764.80
S00670,"Nestle Nigeria 670",2,268732.85
S08802,"Nestle Nigeria 8802",5,268614.00
S05796,"Nestle Nigeria 5796",1,268553.34
S02853,"Flour Mills Nigeria 2853",2,268353.90
S04996,"Flour Mills Nigeria 4996",3,268320.86
S06214,"Flour Mills Nigeria 6214",3,267618.15
S07110,"Flour Mills Nigeria 7110",4,267528.65
S06055,"Nestle Nigeria 6055",10,267219.63
S06020,"Flour Mills Nigeria 6020",4,266939.52
S06819,"Dufil Prima Foods 6819",3,266763.99
S08356,"Nestle Nigeria 8356",12,266740.26
S05414,"Dufil Prima Foods 5414",8,266731.08
S07437,"Dufil Prima Foods 7437",4,266307.08
S04491,"Nestle Nigeria 4491",3,266173.42
S07958,"Nestle Nigeria 7958",13,265857.28
S09281,"Dangote Sugar 9281",10,265543.12
S01542,"Dufil Prima Foods 1542",5,265534.64
S04598,"Dangote Sugar 4598",14,265293.00
S09218,"Dangote Sugar 9218",5,265283.47
S05341,"Nestle Nigeria 5341",9,264831.04
S06211,"Dufil Prima Foods 6211",3,264668.53
S04333,"Dangote Sugar 4333",5,263672.50
S02258,"Dangote Sugar 2258",14,263446.37
S04536,"Flour Mills Nigeria 4536",11,263439.33
S04085,"Dufil Prima Foods 4085",6,263437.09
S00311,"Dufil Prima Foods 311",3,262951.87
S09864,"Nestle Nigeria 9864",13,262679.56
S06567,"Dangote Sugar 6567",2,262088.20
S01806,"Dangote Sugar 1806",10,261872.13
S07803,"Nestle Nigeria 7803",14,261695.00
S02303,"Dufil Prima Foods 2303",9,261615.36
S07395,"Flour Mills Nigeria 7395",12,261376.64
S08593,"Flour Mills Nigeria 8593",8,261192.50
S01999,"Flour Mills Nigeria 1999",3,261006.48
S04842,"Dufil Prima Foods 4842",7,260717.24
S08783,"Dangote Sugar 8783",13,260673.48
S09448,"Flour Mills Nigeria 9448",3,260655.84
S06888,"Flour Mills Nigeria 6888",3,260623.36
S01079,"Nestle Nigeria 1079",2,260542.10
S05043,"Dufil Prima Foods 5043",12,260442.27
S04929,"Dufil Prima Foods 4929",8,260402.31
S04812,"Dufil Prima Foods 4812",1,260372.64
S04160,"Nestle Nigeria 4160",9,260275.86
S07658,"Dufil Prima Foods 7658",13,259953.86
S03054,"Dangote Sugar 3054",12,259430.14
S01632,"Dangote Sugar 1632",14,259213.00
S06319,"Nestle Nigeria 6319",7,259089.63
S04883,"Dangote Sugar 4883",12,259006.32
S07995,"Flour Mills Nigeria 7995",12,258893.76
S09609,"Flour Mills Nigeria 9609",10,258571.07
S09895,"Flour Mills Nigeria 9895",14,258408.36
S08692,"Nestle Nigeria 8692",12,258336.56
S06556,"Dangote Sugar 6556",6,258201.26
S07799,"Dangote Sugar 7799",12,257952.87
S09950,"Nestle Nigeria 9950",3,257786.10
S08567,"Dufil Prima Foods 8567",6,257120.36
S07411,"Nestle Nigeria 7411",5,256714.75
S08881,"Dangote Sugar 8881",7,256260.72
S01718,"Nestle Nigeria 1718",6,256250.40
S08473,"Nestle Nigeria 8473",7,256105.92
S02849,"Dufil Prima Foods 2849",1,255591.16
S08173,"Flour Mills Nigeria 8173",9,255506.64
S05512,"Dufil Prima Foods 5512",1,255496.41
S08735,"Flour Mills Nigeria 8735",7,255192.52
S00282,"Nestle Nigeria 282",4,254985.83
S02119,"Dangote Sugar 2119",2,254494.46
S01658,"Dangote Sugar 1658",2,253701.84
S09846,"Dangote Sugar 9846",7,253627.51
S09064,"Dangote Sugar 9064",6,253613.85
S05807,"Nestle Nigeria 5807",3,253603.46
S03596,"Nestle Nigeria 3596",8,253575.30
S03043,"Dufil Prima Foods 3043",12,253571.91
S09916,"Flour Mills Nigeria 9916",5,253571.34
S07548,"Nestle Nigeria 7548",8,253265.97
S04832,"Flour Mills Nigeria 4832",1,253252.80
S04953,"Dufil Prima Foods 4953",2,253053.71
S05053,"Dufil Prima Foods 5053",4,252834.48
S07380,"Flour Mills Nigeria 7380",4,252192.00
S08415,"Dufil Prima Foods 8415",2,252190.80
S00919,"Dangote Sugar 919",3,252150.30
S05197,"Dangote Sugar 5197",4,252054.99
S07836,"Flour Mills Nigeria 7836",2,252030.92
S07494,"Dangote Sugar 7494",6,251723.29
S07745,"Flour Mills Nigeria 7745",6,251562.42
S07408,"Dangote Sugar 7408",11,251201.73
S01056,"Flour Mills Nigeria 1056",4,251180.60
S04554,"Flour Mills Nigeria 4554",4,251160.16
S01516,"Dangote Sugar 1516",5,250641.36
S02362,"Dufil Prima Foods 2362",14,250472.49
S01868,"Dufil Prima Foods 1868",4,249284.56
S03329,"Dufil Prima Foods 3329",1,248944.84
S09358,"Dangote Sugar 9358",8,248847.76
S03573,"Nestle Nigeria 3573",8,248759.77
S01753,"Flour Mills Nigeria 1753",7,248071.64
S02855,"Dufil Prima Foods 2855",3,247899.60
S08939,"Nestle Nigeria 8939",10,247783.20
S01469,"Flour Mills Nigeria 1469",2,247685.70
S08703,"Dufil Prima Foods 8703",5,247658.45
S03896,"Flour Mills Nigeria 3896",9,247614.34
S00686,"Flour Mills Nigeria 686",12,247144.44
S05218,"Nestle Nigeria 5218",7,246223.62
S06529,"Flour Mills Nigeria 6529",12,246097.11
S02588,"Flour Mills Nigeria 2588",2,245777.60
S06738,"Flour Mills Nigeria 6738",7,245381.58
S09171,"Dufil Prima Foods 9171",2,245347.74
S02380,"Flour Mills Nigeria 2380",6,245320.76
S07789,"Nestle Nigeria 7789",14,244527.26
S08517,"Flour Mills Nigeria 8517",5,244477.80
S06027,"Dufil Prima Foods 6027",9,244426.26
S03799,"Dangote Sugar 3799",10,244406.00
S00443,"Dangote Sugar 443",11,244284.66
S08413,"Nestle Nigeria 8413",3,244278.95
S06911,"Flour Mills Nigeria 6911",5,244267.56
S00392,"Dufil Prima Foods 392",4,244097.60
S01082,"Flour Mills Nigeria 1082",13,244047.78
S04893,"Dangote Sugar 4893",14,244019.28
S01367,"Flour Mills Nigeria 1367",6,243941.00
S01346,"Nestle Nigeria 1346",9,243859.56
S03714,"Flour Mills Nigeria 3714",1,243729.84
S06817,"Flour Mills Nigeria 6817",7,243370.81
S06639,"Dufil Prima Foods 6639",11,243245.52
S01966,"Dangote Sugar 1966",14,242799.68
S05843,"Nestle Nigeria 5843",3,242076.56
S05563,"Dufil Prima Foods 5563",5,241683.22
S03352,"Nestle Nigeria 3352",9,241281.28
S02799,"Dufil Prima Foods 2799",3,241090.59
S05598,"Dangote Sugar 5598",3,240792.30
S09918,"Dangote Sugar 9918",14,240436.20
S01014,"Dangote Sugar 1014",8,240044.29
S02175,"Nestle Nigeria 2175",14,239782.86
S01148,"Dufil Prima Foods 1148",7,239775.63
S04134,"Nestle Nigeria 4134",11,239675.06
S06466,"Dufil Prima Foods 6466",4,239523.37
S01473,"Nestle Nigeria 1473",4,239258.68
S03583,"Flour Mills Nigeria 3583",7,239150.95
S02814,"Dufil Prima Foods 2814",3,239094.60
S09831,"Dufil Prima Foods 9831",5,238916.16
S05020,"Dangote Sugar 5020",14,238764.51
S09112,"Nestle Nigeria 9112",7,238483.62
S07011,"Flour Mills Nigeria 7011",10,238282.10
S09273,"Flour Mills Nigeria 9273",14,238241.74
S01809,"Dufil Prima Foods 1809",2,238171.29
S09778,"Nestle Nigeria 9778",14,238068.04
S01798,"Flour Mills Nigeria 1798",2,237951.36
S08365,"Nestle Nigeria 8365",14,237517.20
S03692,"Dufil Prima Foods 3692",10,237422.35
S05799,"Flour Mills Nigeria 5799",10,237336.68
S03214,"Nestle Nigeria 3214",9,236194.42
S00059,"Nestle Nigeria 59",10,236192.76
S09558,"Dufil Prima Foods 9558",2,236097.15
S04406,"Flour Mills Nigeria 4406",1,236091.90
S09187,"Flour Mills Nigeria 9187",8,235879.63
S08026,"Flour Mills Nigeria 8026",3,235422.44
S09093,"Dangote Sugar 9093",12,235351.20
S05439,"Dangote Sugar 5439",7,235179.27
S05925,"Nestle Nigeria 5925",7,235159.82
S04569,"Dufil Prima Foods 4569",12,234860.36
S02668,"Dufil Prima Foods 2668",6,234668.28
S05890,"Nestle Nigeria 5890",8,234322.20
S02511,"Dufil Prima Foods 2511",1,234316.40
S06063,"Nestle Nigeria 6063",13,234312.16
S08135,"Dufil Prima Foods 8135",4,234276.85
S09182,"Flour Mills Nigeria 9182",5,234169.65
S01219,"Flour Mills Nigeria 1219",4,234008.28
S06880,"Flour Mills Nigeria 6880",7,233633.40
S05914,"Dangote Sugar 5914",7,233583.12
S07617,"Nestle Nigeria 7617",14,233185.92
S02669,"Dufil Prima Foods 2669",14,232792.45
S05199,"Dufil Prima Foods 5199",1,232597.20
S04858,"Nestle Nigeria 4858",8,232046.36
S06023,"Dangote Sugar 6023",12,231789.60
S04396,"Flour Mills Nigeria 4396",7,231782.43
S09672,"Dufil Prima Foods 9672",13,231136.23
S02694,"Flour Mills Nigeria 2694",2,231088.26
S06975,"Dangote Sugar 6975",7,230851.80
S08078,"Dufil Prima Foods 8078",10,230242.48
S08285,"Dufil Prima Foods 8285",13,230122.08
S00598,"Flour Mills Nigeria 598",5,230050.08
S02829,"Nestle Nigeria 2829",1,229739.81
S06811,"Dangote Sugar 6811",1,229567.54
S09011,"Flour Mills Nigeria 9011",10,229480.08
S06307,"Flour Mills Nigeria 6307",10,229360.17
S04698,"Flour Mills Nigeria 4698",6,229267.10
S08952,"Flour Mills Nigeria 8952",3,229185.54
S03374,"Nestle Nigeria 3374",1,228958.40
S00900,"Nestle Nigeria 900",2,228884.15
S05082,"Dufil Prima Foods 5082",6,228461.44
S09071,"Flour Mills Nigeria 9071",7,228322.20
S01463,"Nestle Nigeria 1463",6,228052.20
S05931,"Nestle Nigeria 5931",7,227974.77
S03602,"Dangote Sugar 3602",8,227420.34
S09183,"Dangote Sugar 9183",5,227389.90
S01111,"Nestle Nigeria 1111",14,227246.25
S06739,"Dufil Prima Foods 6739",12,227138.65
S08470,"Dangote Sugar 8470",11,226898.70
S07934,"Flour Mills Nigeria 7934",2,226835.38
S04706,"Dufil Prima Foods 4706",8,225801.54
S08233,"Dufil Prima Foods 8233",9,225694.00
S03345,"Dufil Prima Foods 3345",8,225473.76
S00786,"Nestle Nigeria 786",8,225331.68
S00040,"Nestle Nigeria 40",2,224967.38
S03817,"Dufil Prima Foods 3817",14,224945.68
S04408,"Flour Mills Nigeria 4408",6,224321.35
S07192,"Dufil Prima Foods 7192",14,223502.50
S00715,"Flour Mills Nigeria 715",5,222765.60
S04105,"Flour Mills Nigeria 4105",2,222377.76
S07629,"Nestle Nigeria 7629",5,222149.37
S06970,"Nestle Nigeria 6970",11,221979.96
S01746,"Dufil Prima Foods 1746",1,221337.20
S07052,"Dufil Prima Foods 7052",14,221181.66
S01660,"Dufil Prima Foods 1660",3,221138.14
S04347,"Flour Mills Nigeria 4347",7,221076.10
S06822,"Dangote Sugar 6822",2,220788.40
S09628,"Dufil Prima Foods 9628",5,220735.58
S03965,"Dufil Prima Foods 3965",10,220696.85
S06002,"Flour Mills Nigeria 6002",11,220615.15
S00885,"Flour Mills Nigeria 885",2,220526.16
S08134,"Nestle Nigeria 8134",9,220514.86
S06321,"Flour Mills Nigeria 6321",3,220316.74
S09873,"Flour Mills Nigeria 9873",1,220194.40
S06412,"Dangote Sugar 6412",3,220066.56
S03080,"Dangote Sugar 3080",5,219528.90
S02187,"Flour Mills Nigeria 2187",14,219526.47
S04296,"Flour Mills Nigeria 4296",6,219519.82
S06988,"Dangote Sugar 6988",2,219170.98
S01878,"Dufil Prima Foods 1878",11,218748.85
S09717,"Dufil Prima Foods 9717",5,217997.13
S04026,"Dangote Sugar 4026",10,217986.84
S01187,"Nestle Nigeria 1187",14,217722.06
S02356,"Dufil Prima Foods 2356",9,217593.03
S01740,"Dufil Prima Foods 1740",11,217515.52
S03168,"Dangote Sugar 3168",9,217511.20
S00372,"Dufil Prima Foods 372",10,217434.90
S01247,"Dufil Prima Foods 1247",9,217285.40
S07043,"Nestle Nigeria 7043",4,217270.41
S00267,"Dangote Sugar 267",6,217199.59
S04369,"Dangote Sugar 4369",8,217114.80
S07572,"Dangote Sugar 7572",7,217097.92
S02993,"Dufil Prima Foods 2993",2,216969.09
S00411,"Flour Mills Nigeria 411",3,216668.87
S08999,"Nestle Nigeria 8999",3,216630.75
S07221,"Flour Mills Nigeria 7221",9,216522.45
S01501,"Dufil Prima Foods 1501",11,216101.70
S00985,"Dangote Sugar 985",14,215665.56
S00213,"Nestle Nigeria 213",2,215540.40
S09322,"Dufil Prima Foods 9322",7,215457.20
S03372,"Dangote Sugar 3372",12,215209.00
S08509,"Dufil Prima Foods 8509",3,215112.10
S02594,"Dufil Prima Foods 2594",5,214837.56
S08847,"Flour Mills Nigeria 8847",12,214815.16
