product_id,product_name,Total_Qty,Total_Sales
P08604,"Dangote Product 8604",28,275527.56
P04153,"Power Oil Product 4153",15,275208.15
P00132,"Milo Product 132",19,275127.98
P09747,"Indomie Product 9747",29,275011.42
P00611,"Dangote Product 611",53,274893.21
P04693,"Golden Penny Product 4693",17,274893.06
P04950,"Indomie Product 4950",45,274746.70
P00948,"Indomie Product 948",22,274604.66
P03378,"Indomie Product 3378",15,274322.25
P03208,"Golden Penny Product 3208",22,274220.42
P03518,"Dangote Product 3518",38,274139.22
P03154,"Golden Penny Product 3154",20,273908.40
P08463,"Indomie Product 8463",34,273900.26
P01785,"Peak Product 1785",11,273834.11
P02741,"Nestle Product 2741",12,273828.72
P05936,"Milo Product 5936",12,273737.04
P05112,"Milo Product 5112",29,273466.99
P09833,"Dangote Product 9833",22,273293.02
P02231,"Nestle Product 2231",71,273146.02
P01633,"Milo Product 1633",13,272849.20
P05575,"Dettol Product 5575",11,272702.21
P07919,"Peak Product 7919",17,272491.30
P03295,"Indomie Product 3295",35,272444.20
P02311,"Dettol Product 2311",44,272416.32
P02336,"Dettol Product 2336",11,272117.67
P02738,"Indomie Product 2738",15,272066.55
P06211,"Dangote Product 6211",30,272054.10
P01488,"Milo Product 1488",71,271905.21
P05318,"Nestle Product 5318",38,271878.60
P09888,"Dettol Product 9888",58,271774.65
P01576,"Nestle Product 1576",71,271571.69
P05907,"Power Oil Product 5907",35,271061.02
P08933,"Power Oil Product 8933",24,271000.23
P09812,"Dettol Product 9812",37,270902.16
P06602,"Power Oil Product 6602",25,270501.00
P09289,"Milo Product 9289",19,270337.76
P05078,"Nestle Product 5078",47,270196.89
P05466,"Peak Product 5466",20,270182.80
P04060,"Indomie Product 4060",43,270009.04
P01558,"Peak Product 1558",80,269964.76
P07001,"Dangote Product 7001",14,269794.56
P07466,"Milo Product 7466",37,269482.47
P05320,"Power Oil Product 5320",37,269385.02
P02916,"Power Oil Product 2916",12,269239.56
P03711,"Dangote Product 3711",34,269189.56
P00162,"Dangote Product 162",27,269160.03
P00159,"Nestle Product 159",50,269043.00
P08569,"Nestle Product 8569",11,268773.12
P06158,"Golden Penny Product 6158",25,268758.92
P04511,"Milo Product 4511",13,268689.72
P09257,"Dettol Product 9257",27,268543.35
P04919,"Dettol Product 4919",22,268191.66
P09632,"Dettol Product 9632",49,267873.20
P03826,"Peak Product 3826",48,267709.92
P06011,"Milo Product 6011",101,267708.13
P06473,"Milo Product 6473",24,267642.24
P09801,"Milo Product 9801",14,267600.90
P03027,"Milo Product 3027",36,267268.41
P01721,"Nestle Product 1721",42,267192.66
P06397,"Golden Penny Product 6397",14,267051.32
P00905,"Indomie Product 905",11,266938.21
P00190,"Power Oil Product 190",34,266685.46
P04688,"Dettol Product 4688",32,266459.84
P08088,"Power Oil Product 8088",53,266303.18
P08033,"Nestle Product 8033",48,266202.72
P00878,"Nestle Product 878",16,265940.26
P04633,"Dettol Product 4633",17,265605.45
P08864,"Power Oil Product 8864",32,265488.32
P02389,"Indomie Product 2389",48,265432.35
P03216,"Dangote Product 3216",32,264885.44
P05994,"Peak Product 5994",14,264794.32
P05126,"Nestle Product 5126",27,264741.48
P06394,"Indomie Product 6394",32,264588.48
P02406,"Indomie Product 2406",18,264586.05
P04607,"Peak Product 4607",26,264576.00
P01064,"Peak Product 1064",31,264486.73
P09097,"Golden Penny Product 9097",14,264401.06
P02499,"Power Oil Product 2499",16,263712.48
P09652,"Dangote Product 9652",16,263614.88
P03916,"Dettol Product 3916",48,262960.88
P05258,"Milo Product 5258",21,262739.13
P09401,"Peak Product 9401",40,262713.60
P05990,"Milo Product 5990",11,261981.50
P09712,"Peak Product 9712",46,261902.38
P09710,"Indomie Product 9710",24,261839.16
P00865,"Dettol Product 865",31,261694.87
P02981,"Milo Product 2981",21,261580.20
P09837,"Peak Product 9837",37,261541.56
P03567,"Dangote Product 3567",17,261524.60
P08279,"Dangote Product 8279",19,261460.14
P01472,"Indomie Product 1472",40,261366.40
P00765,"Dangote Product 765",17,261249.20
P03580,"Dangote Product 3580",33,261165.35
P02259,"Peak Product 2259",13,260870.74
P09874,"Nestle Product 9874",45,260743.24
P07431,"Peak Product 7431",40,260576.64
P04678,"Peak Product 4678",72,260555.66
P08126,"Dettol Product 8126",17,260500.44
P08801,"Power Oil Product 8801",43,260476.80
P01959,"Peak Product 1959",20,260332.20
P05514,"Nestle Product 5514",33,260212.59
P07472,"Power Oil Product 7472",43,260170.27
P06926,"Peak Product 6926",33,260101.88
P00208,"Nestle Product 208",39,259939.68
P06954,"Nestle Product 6954",12,259862.04
P09466,"Peak Product 9466",69,259851.05
P01850,"Dettol Product 1850",46,259842.50
P08694,"Power Oil Product 8694",50,259735.12
P00977,"Power Oil Product 977",46,259721.98
P02468,"Indomie Product 2468",26,259312.04
P08409,"Milo Product 8409",18,258800.94
P02214,"Indomie Product 2214",11,258744.31
P05674,"Dettol Product 5674",31,258693.66
P05043,"Dangote Product 5043",38,258400.76
P09826,"Indomie Product 9826",29,258301.55
P08553,"Peak Product 8553",30,258243.90
P09890,"Peak Product 9890",43,258022.89
P02837,"Peak Product 2837",39,257790.00
P06752,"Dettol Product 6752",16,257703.52
P07428,"Golden Penny Product 7428",55,257616.52
P05379,"Dettol Product 5379",43,257031.21
P03863,"Golden Penny Product 3863",29,256949.55
P03292,"Indomie Product 3292",44,256805.01
P07190,"Milo Product 7190",52,256733.70
P05411,"Indomie Product 5411",50,256683.80
P02883,"Dettol Product 2883",40,256377.75
P09968,"Indomie Product 9968",22,256360.30
P08529,"Dangote Product 8529",28,256313.68
P01325,"Dangote Product 1325",11,256310.67
P03267,"Dettol Product 3267",24,256061.52
P01928,"Golden Penny Product 1928",15,256018.50
P04535,"Power Oil Product 4535",17,255987.87
P03701,"Dangote Product 3701",46,255833.14
P03911,"Nestle Product 3911",14,255809.12
P06725,"Nestle Product 6725",92,255790.80
P04397,"Power Oil Product 4397",33,255732.18
P00725,"Power Oil Product 725",28,255328.08
P04787,"Nestle Product 4787",49,255030.02
P04167,"Dettol Product 4167",31,254949.27
P00286,"Indomie Product 286",21,254520.91
P05474,"Dettol Product 5474",12,254392.56
P01114,"Peak Product 1114",14,254304.98
P07733,"Peak Product 7733",22,254304.12
P03769,"Nestle Product 3769",22,254279.52
P03381,"Milo Product 3381",50,254010.00
P07070,"Dettol Product 7070",61,253735.92
P01377,"Peak Product 1377",15,253631.70
P07143,"Power Oil Product 7143",12,253566.12
P02556,"Golden Penny Product 2556",16,253137.12
P05738,"Golden Penny Product 5738",19,252951.69
P08230,"Peak Product 8230",12,252761.04
P01031,"Dangote Product 1031",29,252729.49
P00945,"Indomie Product 945",16,252504.48
P09128,"Dangote Product 9128",20,251818.40
P07958,"Dangote Product 7958",50,251788.98
P04690,"Milo Product 4690",20,251443.36
P08698,"Nestle Product 8698",13,251411.68
P01056,"Nestle Product 1056",11,251220.09
P00888,"Nestle Product 888",16,250959.20
P04334,"Nestle Product 4334",31,250452.36
P05941,"Power Oil Product 5941",48,250437.99
P05225,"Peak Product 5225",12,250157.16
P02580,"Dangote Product 2580",36,250132.23
P04469,"Milo Product 4469",28,249832.57
P01843,"Peak Product 1843",29,249692.23
P00587,"Peak Product 587",26,249597.14
P03435,"Nestle Product 3435",26,249310.36
P06822,"Peak Product 6822",15,249179.10
P03998,"Indomie Product 3998",26,249159.30
P07406,"Dettol Product 7406",12,249057.96
P03191,"Indomie Product 3191",63,248901.06
P01225,"Dettol Product 1225",41,248833.10
P09091,"Nestle Product 9091",34,248831.25
P06438,"Peak Product 6438",16,248788.00
P00852,"Nestle Product 852",28,248775.52
P07624,"Dangote Product 7624",36,248765.85
P04463,"Indomie Product 4463",64,248745.36
P08224,"Golden Penny Product 8224",10,248621.70
P00547,"Indomie Product 547",12,248613.72
P04240,"Dettol Product 4240",16,248531.36
P05057,"Milo Product 5057",30,248505.30
P06796,"Golden Penny Product 6796",64,248278.72
P09246,"Dettol Product 9246",17,248255.42
P07315,"Power Oil Product 7315",31,248143.42
P05709,"Golden Penny Product 5709",20,247965.40
P03065,"Milo Product 3065",30,247739.10
P00640,"Dettol Product 640",46,247543.20
P07332,"Golden Penny Product 7332",103,247505.22
P07793,"Peak Product 7793",10,247464.70
P04871,"Dettol Product 4871",22,247293.42
P02895,"Nestle Product 2895",15,247257.45
P08626,"Milo Product 8626",40,247239.20
P00954,"Golden Penny Product 954",43,247039.30
P02750,"Peak Product 2750",23,247034.03
P00155,"Dangote Product 155",27,247003.33
P08331,"Indomie Product 8331",41,246938.49
P01714,"Nestle Product 1714",36,246911.90
P03689,"Golden Penny Product 3689",23,246742.85
P01668,"Power Oil Product 1668",33,246730.17
P09603,"Dangote Product 9603",36,246574.80
P01232,"Milo Product 1232",12,246500.40
P00689,"Dettol Product 689",43,246234.77
P08802,"Golden Penny Product 8802",38,246154.50
P01411,"Nestle Product 1411",19,246152.60
P09433,"Golden Penny Product 9433",10,246023.80
P06035,"Golden Penny Product 6035",39,245974.17
P08158,"Nestle Product 8158",34,245568.74
P03754,"Indomie Product 3754",13,245468.73
P06519,"Dettol Product 6519",27,245457.27
P03439,"Indomie Product 3439",15,245413.80
P05274,"Indomie Product 5274",10,245271.50
P01214,"Power Oil Product 1214",12,245100.96
P08588,"Dettol Product 8588",14,244997.76
P07996,"Power Oil Product 7996",12,244960.32
P03763,"Dangote Product 3763",19,244861.93
P00525,"Indomie Product 525",24,244768.32
P02320,"Nestle Product 2320",14,244736.52
P08387,"Power Oil Product 8387",43,244525.38
P08384,"Indomie Product 8384",12,244376.88
P02188,"Power Oil Product 2188",75,244345.20
P06003,"Power Oil Product 6003",18,244200.78
P00785,"Golden Penny Product 785",48,243986.40
P02587,"Power Oil Product 2587",30,243946.20
P02464,"Peak Product 2464",39,243863.23
P02031,"Dangote Product 2031",25,243793.98
P00358,"Golden Penny Product 358",20,243790.40
P09938,"Golden Penny Product 9938",38,243772.66
P02722,"Dettol Product 2722",49,243555.41
P07136,"Peak Product 7136",32,243549.44
P02295,"Dettol Product 2295",28,243145.56
P02627,"Power Oil Product 2627",46,242791.68
P07653,"Power Oil Product 7653",15,242745.75
P00616,"Dettol Product 616",18,242726.04
P00409,"Power Oil Product 409",15,242666.25
P05071,"Peak Product 5071",13,242579.35
P05534,"Power Oil Product 5534",31,242563.22
P00749,"Milo Product 749",27,242519.13
P03659,"Dangote Product 3659",36,242516.94
P03147,"Golden Penny Product 3147",48,242411.92
P02339,"Milo Product 2339",12,242170.68
P01889,"Power Oil Product 1889",49,242118.60
P04445,"Dangote Product 4445",49,241857.63
P00656,"Indomie Product 656",32,241816.00
P07448,"Nestle Product 7448",33,241699.59
P00183,"Dettol Product 183",13,241515.04
P02312,"Indomie Product 2312",59,241441.97
P01620,"Golden Penny Product 1620",34,241394.22
P01945,"Power Oil Product 1945",23,241336.36
P09058,"Dangote Product 9058",37,241310.39
P00192,"Peak Product 192",41,241216.53
P09514,"Dangote Product 9514",46,241206.10
P08123,"Peak Product 8123",15,241051.10
P05644,"Power Oil Product 5644",17,240764.03
P06338,"Indomie Product 6338",50,240543.28
P01094,"Peak Product 1094",27,240510.04
P04560,"Dettol Product 4560",54,240032.94
P02112,"Nestle Product 2112",44,239719.04
P01172,"Power Oil Product 1172",13,239432.57
P07801,"Golden Penny Product 7801",68,239282.24
P03656,"Peak Product 3656",23,238391.64
P06521,"Dangote Product 6521",36,238236.12
P03391,"Peak Product 3391",53,237907.41
P01028,"Golden Penny Product 1028",41,237746.61
P00136,"Golden Penny Product 136",68,237383.24
P09412,"Power Oil Product 9412",14,237317.36
P06488,"Peak Product 6488",12,237249.12
P02701,"Indomie Product 2701",62,237014.02
P06763,"Power Oil Product 6763",12,236994.60
P07650,"Golden Penny Product 7650",27,236993.31
P08397,"Golden Penny Product 8397",34,236890.24
P06683,"Dettol Product 6683",68,236739.72
P05969,"Power Oil Product 5969",48,236734.64
P09992,"Power Oil Product 9992",36,236599.56
P09020,"Golden Penny Product 9020",49,236246.15
P09787,"Power Oil Product 9787",22,236203.22
P07279,"Dettol Product 7279",14,235965.10
P00207,"Nestle Product 207",40,235687.60
P09691,"Milo Product 9691",43,235412.10
P08795,"Milo Product 8795",21,234864.42
P03411,"Milo Product 3411",14,234830.81
P02558,"Dettol Product 2558",11,234794.90
P03760,"Nestle Product 3760",13,234675.35
P02000,"Golden Penny Product 2000",10,234567.90
P01461,"Golden Penny Product 1461",32,234452.80
P00795,"Indomie Product 795",22,234214.42
P01036,"Golden Penny Product 1036",15,234180.54
P03679,"Peak Product 3679",30,234084.00
P00067,"Dangote Product 67",46,234008.90
P09975,"Dangote Product 9975",10,233893.70
P01642,"Milo Product 1642",50,233811.00
P08732,"Nestle Product 8732",22,233806.98
P04404,"Indomie Product 4404",55,233680.94
P05699,"Golden Penny Product 5699",26,233530.18
P08995,"Indomie Product 8995",10,233526.00
P02567,"Dettol Product 2567",28,233523.64
P09957,"Indomie Product 9957",44,233405.04
P08075,"Dettol Product 8075",15,233259.45
P04722,"Indomie Product 4722",31,233033.82
P08049,"Indomie Product 8049",33,232949.64
P08784,"Power Oil Product 8784",33,232927.20
P04811,"Dettol Product 4811",19,232892.69
P00935,"Nestle Product 935",32,232890.56
P08147,"Milo Product 8147",31,232756.68
P02327,"Nestle Product 2327",53,232601.81
P05833,"Power Oil Product 5833",22,232320.24
P03705,"Peak Product 3705",32,232088.76
P03524,"Nestle Product 3524",12,231930.96
P03983,"Nestle Product 3983",39,231661.76
P06762,"Milo Product 6762",11,231613.14
P01292,"Power Oil Product 1292",55,231407.44
P04507,"Dettol Product 4507",60,231267.18
P06431,"Nestle Product 6431",15,231154.35
P00352,"Milo Product 352",29,231111.44
P09966,"Peak Product 9966",24,231074.40
P09660,"Nestle Product 9660",16,230976.48
P05551,"Indomie Product 5551",49,230694.95
P02601,"Peak Product 2601",18,230566.86
P07171,"Milo Product 7171",39,230523.54
P05698,"Indomie Product 5698",13,230455.55
P04547,"Milo Product 4547",87,230374.52
P03951,"Indomie Product 3951",49,230323.08
P07688,"Indomie Product 7688",30,230230.80
P07056,"Dangote Product 7056",38,229946.74
P04259,"Dangote Product 4259",31,229809.82
P06919,"Power Oil Product 6919",17,229360.43
P07830,"Golden Penny Product 7830",19,229327.15
P05693,"Peak Product 5693",14,229309.92
P01042,"Dangote Product 1042",18,229253.22
P07157,"Peak Product 7157",43,228986.61
P01800,"Dangote Product 1800",10,228792.90
P05436,"Milo Product 5436",22,228763.26
P09524,"Nestle Product 9524",13,228745.01
P00158,"Golden Penny Product 158",10,228587.40
P03126,"Nestle Product 3126",11,228152.43
P03197,"Nestle Product 3197",59,227848.73
P06292,"Milo Product 6292",16,227774.66
P03904,"Milo Product 3904",56,227639.07
P05895,"Milo Product 5895",63,227633.03
P07013,"Dettol Product 7013",20,227502.00
P03437,"Power Oil Product 3437",65,227060.85
P06313,"Power Oil Product 6313",12,227039.64
P00234,"Milo Product 234",14,226878.96
P01148,"Indomie Product 1148",38,226757.02
P04082,"Power Oil Product 4082",36,226748.52
P07154,"Power Oil Product 7154",34,226575.34
P01464,"Dangote Product 1464",18,226533.45
P04185,"Milo Product 4185",43,226519.27
P06964,"Indomie Product 6964",19,226138.95
P09155,"Dettol Product 9155",10,225949.70
P02218,"Dettol Product 2218",48,225909.60
P05653,"Power Oil Product 5653",24,225863.28
P00193,"Milo Product 193",51,225745.62
P00022,"Indomie Product 22",37,225609.72
P01466,"Milo Product 1466",39,225495.27
P01631,"Dettol Product 1631",12,225327.12
P06775,"Dettol Product 6775",39,225139.20
P08174,"Milo Product 8174",18,225116.04
P04676,"Milo Product 4676",47,225096.16
P09915,"Dangote Product 9915",13,224923.06
P09286,"Milo Product 9286",11,224900.28
P05215,"Indomie Product 5215",28,224636.72
P06888,"Dangote Product 6888",23,224526.93
P02734,"Power Oil Product 2734",24,224434.08
P05635,"Golden Penny Product 5635",23,224429.63
P01709,"Indomie Product 1709",13,224057.34
P07790,"Golden Penny Product 7790",12,223827.96
P03070,"Milo Product 3070",20,223812.60
P01994,"Dettol Product 1994",17,223795.99
P01680,"Milo Product 1680",71,223692.85
P04196,"Dangote Product 4196",50,223583.00
P08248,"Dettol Product 8248",14,223558.30
P00518,"Indomie Product 518",35,223468.00
P06886,"Peak Product 6886",18,223427.70
P05196,"Milo Product 5196",25,223386.76
P03864,"Milo Product 3864",92,223008.24
P04227,"Dettol Product 4227",46,222916.92
P03565,"Dangote Product 3565",28,222872.51
P00899,"Power Oil Product 899",9,222792.12
P08532,"Dangote Product 8532",20,222766.60
P08138,"Peak Product 8138",26,222639.30
P09695,"Dangote Product 9695",12,222619.68
P05835,"Golden Penny Product 5835",18,222476.93
P04573,"Nestle Product 4573",32,222448.97
P04307,"Dangote Product 4307",17,222411.69
P07953,"Dettol Product 7953",16,221937.12
P08324,"Power Oil Product 8324",10,221744.70
P03218,"Dettol Product 3218",18,221722.56
P04682,"Nestle Product 4682",26,221582.94
P05332,"Dangote Product 5332",21,221472.24
P09590,"Dettol Product 9590",13,221328.38
P05002,"Power Oil Product 5002",21,221085.48
P04910,"Golden Penny Product 4910",11,220870.32
P03165,"Indomie Product 3165",43,220746.30
P03662,"Dettol Product 3662",15,220728.45
P06705,"Power Oil Product 6705",22,220685.08
P09839,"Dettol Product 9839",43,220112.27
P00737,"Dettol Product 737",49,220032.05
P09587,"Dangote Product 9587",15,219949.80
P07861,"Indomie Product 7861",45,219940.65
P06171,"Indomie Product 6171",44,219594.76
P03170,"Golden Penny Product 3170",12,219452.16
P00504,"Peak Product 504",9,219450.60
P05982,"Dangote Product 5982",9,219327.66
P00295,"Power Oil Product 295",38,219283.94
P04270,"Nestle Product 4270",44,219109.88
P06449,"Dangote Product 6449",10,219089.00
P06020,"Dangote Product 6020",10,219050.00
P02633,"Milo Product 2633",18,219021.84
P08705,"Power Oil Product 8705",19,218868.22
P09694,"Golden Penny Product 9694",10,218850.30
P09016,"Milo Product 9016",17,218682.39
P00343,"Dettol Product 343",36,218651.76
P05996,"Indomie Product 5996",42,218576.37
P03687,"Golden Penny Product 3687",44,218362.32
P01764,"Golden Penny Product 1764",13,218185.11
P06018,"Dangote Product 6018",18,217570.50
P06795,"Peak Product 6795",48,217550.63
P07096,"Nestle Product 7096",27,217206.90
P08583,"Peak Product 8583",25,217202.75
