store_id,branch_name,Total_Qty,Total_Sales
ST02072,"Bokku Branch 2072",42,284147.10
ST00410,"Bokku Branch 410",32,284088.55
ST04565,"Bokku Branch 4565",30,284033.66
ST05601,"Bokku Branch 5601",17,283940.63
ST03491,"Bokku Branch 3491",26,283828.48
ST05524,"Bokku Branch 5524",49,283467.45
ST02495,"Bokku Branch 2495",44,283351.34
ST08602,"Bokku Branch 8602",21,283238.55
ST06558,"Bokku Branch 6558",20,282938.40
ST06852,"Bokku Branch 6852",36,282533.40
ST07679,"Bokku Branch 7679",20,282407.80
ST04379,"Bokku Branch 4379",13,282360.65
ST09943,"Bokku Branch 9943",12,282261.96
ST03842,"Bokku Branch 3842",44,282125.68
ST09377,"Bokku Branch 9377",23,282118.46
ST09525,"Bokku Branch 9525",41,281840.56
ST01025,"Bokku Branch 1025",33,281649.06
ST00797,"Bokku Branch 797",12,281538.84
ST05451,"Bokku Branch 5451",14,281509.34
ST02425,"Bokku Branch 2425",42,281408.40
ST01457,"Bokku Branch 1457",40,281270.50
ST07398,"Bokku Branch 7398",26,281157.24
ST00656,"Bokku Branch 656",31,280754.60
ST01874,"Bokku Branch 1874",35,280653.45
ST03507,"Bokku Branch 3507",32,280586.88
ST02382,"Bokku Branch 2382",39,280525.44
ST05859,"Bokku Branch 5859",47,280490.36
ST01949,"Bokku Branch 1949",81,280430.68
ST02384,"Bokku Branch 2384",19,280243.12
ST04218,"Bokku Branch 4218",48,280188.48
ST08691,"Bokku Branch 8691",62,279906.07
ST08549,"Bokku Branch 8549",14,279875.12
ST06531,"Bokku Branch 6531",16,279854.72
ST04164,"Bokku Branch 4164",17,279776.14
ST05282,"Bokku Branch 5282",39,279545.76
ST02528,"Bokku Branch 2528",30,279468.90
ST05885,"Bokku Branch 5885",22,279251.06
ST00576,"Bokku Branch 576",24,279119.95
ST04118,"Bokku Branch 4118",44,278703.48
ST07668,"Bokku Branch 7668",12,278413.80
ST07899,"Bokku Branch 7899",35,278306.47
ST07714,"Bokku Branch 7714",32,278236.80
ST07705,"Bokku Branch 7705",21,278142.48
ST08649,"Bokku Branch 8649",17,277720.60
ST01649,"Bokku Branch 1649",50,277678.00
ST01207,"Bokku Branch 1207",23,277619.89
ST02938,"Bokku Branch 2938",21,277444.02
ST00606,"Bokku Branch 606",30,277323.60
ST00241,"Bokku Branch 241",30,277321.50
ST09040,"Bokku Branch 9040",12,277183.08
ST02623,"Bokku Branch 2623",41,277131.71
ST07451,"Bokku Branch 7451",24,277058.88
ST00890,"Bokku Branch 890",16,276992.32
ST01646,"Bokku Branch 1646",17,276943.77
ST05757,"Bokku Branch 5757",24,276887.52
ST08990,"Bokku Branch 8990",18,276884.78
ST06378,"Bokku Branch 6378",16,276816.16
ST09924,"Bokku Branch 9924",67,276577.06
ST04202,"Bokku Branch 4202",22,276451.56
ST01451,"Bokku Branch 1451",40,276409.63
ST05102,"Bokku Branch 5102",38,276386.92
ST05173,"Bokku Branch 5173",67,276358.67
ST00503,"Bokku Branch 503",25,276322.25
ST07146,"Bokku Branch 7146",15,276309.30
ST04022,"Bokku Branch 4022",31,276203.83
ST09475,"Bokku Branch 9475",19,276054.23
ST07231,"Bokku Branch 7231",28,276050.04
ST08719,"Bokku Branch 8719",22,275923.34
ST04548,"Bokku Branch 4548",26,275776.28
ST06787,"Bokku Branch 6787",14,275763.74
ST07657,"Bokku Branch 7657",29,275642.65
ST09300,"Bokku Branch 9300",37,275563.79
ST03181,"Bokku Branch 3181",64,275524.36
ST08628,"Bokku Branch 8628",22,275489.50
ST07376,"Bokku Branch 7376",12,275219.25
ST05611,"Bokku Branch 5611",62,274862.02
ST09838,"Bokku Branch 9838",43,274837.13
ST00494,"Bokku Branch 494",41,274691.80
ST00146,"Bokku Branch 146",12,274596.48
ST03469,"Bokku Branch 3469",29,274182.82
ST01114,"Bokku Branch 1114",13,273918.32
ST03407,"Bokku Branch 3407",20,273908.40
ST00120,"Bokku Branch 120",11,273834.11
ST09787,"Bokku Branch 9787",44,273778.59
ST08014,"Bokku Branch 8014",12,273737.04
ST06638,"Bokku Branch 6638",25,273663.75
ST06025,"Bokku Branch 6025",46,273342.91
ST00293,"Bokku Branch 293",81,273196.95
ST02097,"Bokku Branch 2097",67,273182.00
ST08419,"Bokku Branch 8419",14,272892.34
ST03272,"Bokku Branch 3272",13,272849.20
ST09925,"Bokku Branch 9925",39,272761.87
ST00739,"Bokku Branch 739",11,272702.21
ST07648,"Bokku Branch 7648",11,272599.91
ST05532,"Bokku Branch 5532",35,272444.20
ST02486,"Bokku Branch 2486",18,272425.68
ST04036,"Bokku Branch 4036",36,272375.64
ST04184,"Bokku Branch 4184",15,272066.55
ST07416,"Bokku Branch 7416",64,272018.15
ST01548,"Bokku Branch 1548",38,271878.60
ST04089,"Bokku Branch 4089",57,271869.12
ST08243,"Bokku Branch 8243",35,271756.80
ST03416,"Bokku Branch 3416",25,271699.50
ST06151,"Bokku Branch 6151",32,271413.56
ST04507,"Bokku Branch 4507",49,270936.20
ST08929,"Bokku Branch 8929",22,270824.15
ST05918,"Bokku Branch 5918",18,270661.50
ST09720,"Bokku Branch 9720",32,270516.60
ST05478,"Bokku Branch 5478",39,270495.80
ST02771,"Bokku Branch 2771",16,270155.68
ST04486,"Bokku Branch 4486",46,269774.82
ST07145,"Bokku Branch 7145",13,269578.27
ST06201,"Bokku Branch 6201",15,269526.90
ST08851,"Bokku Branch 8851",25,269503.00
ST01989,"Bokku Branch 1989",37,269482.47
ST01774,"Bokku Branch 1774",26,269209.52
ST00304,"Bokku Branch 304",34,269189.56
ST05947,"Bokku Branch 5947",27,269160.03
ST01008,"Bokku Branch 1008",41,269087.10
ST08948,"Bokku Branch 8948",50,269043.00
ST02841,"Bokku Branch 2841",33,268877.39
ST05330,"Bokku Branch 5330",11,268773.12
ST05010,"Bokku Branch 5010",53,268372.29
ST06080,"Bokku Branch 6080",33,268360.95
ST09027,"Bokku Branch 9027",68,268136.97
ST04391,"Bokku Branch 4391",49,267873.20
ST06289,"Bokku Branch 6289",24,267642.24
ST00855,"Bokku Branch 855",47,267464.31
ST01852,"Bokku Branch 1852",42,267192.66
ST09106,"Bokku Branch 9106",43,267170.61
ST08941,"Bokku Branch 8941",41,267073.18
ST02561,"Bokku Branch 2561",28,267027.60
ST05890,"Bokku Branch 5890",22,266991.34
ST05199,"Bokku Branch 5199",14,266920.78
ST02433,"Bokku Branch 2433",43,266838.54
ST08478,"Bokku Branch 8478",34,266685.46
ST05717,"Bokku Branch 5717",15,266502.75
ST01433,"Bokku Branch 1433",53,266131.20
ST00830,"Bokku Branch 830",38,266061.81
ST08425,"Bokku Branch 8425",29,266020.75
ST05627,"Bokku Branch 5627",39,265838.82
ST00955,"Bokku Branch 955",27,265632.63
ST08270,"Bokku Branch 8270",17,265605.45
ST03518,"Bokku Branch 3518",13,265598.32
ST08570,"Bokku Branch 8570",25,265480.75
ST05408,"Bokku Branch 5408",18,264974.40
ST05939,"Bokku Branch 5939",14,264794.32
ST09806,"Bokku Branch 9806",15,264776.70
ST08616,"Bokku Branch 8616",32,264588.48
ST07083,"Bokku Branch 7083",26,264576.00
ST00854,"Bokku Branch 854",37,264318.75
ST00582,"Bokku Branch 582",13,263901.04
ST05841,"Bokku Branch 5841",23,263819.31
ST04659,"Bokku Branch 4659",11,263798.37
ST06012,"Bokku Branch 6012",27,263760.54
ST02430,"Bokku Branch 2430",19,263696.71
ST09647,"Bokku Branch 9647",42,263645.04
ST07469,"Bokku Branch 7469",13,263619.59
ST07439,"Bokku Branch 7439",33,263334.83
ST00401,"Bokku Branch 401",22,263266.96
ST03719,"Bokku Branch 3719",41,263133.11
ST04676,"Bokku Branch 4676",34,262691.55
ST07332,"Bokku Branch 7332",21,262321.92
ST01714,"Bokku Branch 1714",49,262261.23
ST01068,"Bokku Branch 1068",40,262208.00
ST09217,"Bokku Branch 9217",11,261995.91
ST03915,"Bokku Branch 3915",26,261912.66
ST02872,"Bokku Branch 2872",34,261874.46
ST05056,"Bokku Branch 5056",37,261831.39
ST05566,"Bokku Branch 5566",41,261824.77
ST08599,"Bokku Branch 8599",30,261722.40
ST00619,"Bokku Branch 619",13,261654.38
ST08880,"Bokku Branch 8880",56,261590.56
ST01876,"Bokku Branch 1876",43,261575.86
ST00952,"Bokku Branch 952",19,261460.14
ST09340,"Bokku Branch 9340",18,261300.06
ST00054,"Bokku Branch 54",17,260906.65
ST02494,"Bokku Branch 2494",16,260767.04
ST01421,"Bokku Branch 1421",12,260641.44
ST00937,"Bokku Branch 937",33,260502.38
ST01561,"Bokku Branch 1561",13,260438.49
ST04855,"Bokku Branch 4855",17,260376.59
ST00343,"Bokku Branch 343",20,260332.20
ST07646,"Bokku Branch 7646",54,260321.36
ST03207,"Bokku Branch 3207",50,259103.95
ST06286,"Bokku Branch 6286",25,259095.97
ST02900,"Bokku Branch 2900",45,259067.16
ST08199,"Bokku Branch 8199",24,258897.12
ST08911,"Bokku Branch 8911",28,258856.08
ST00305,"Bokku Branch 305",15,258826.50
ST08292,"Bokku Branch 8292",27,258779.61
ST00469,"Bokku Branch 469",15,258469.65
ST02465,"Bokku Branch 2465",49,258210.89
ST06671,"Bokku Branch 6671",19,257999.53
ST09293,"Bokku Branch 9293",21,257910.54
ST07404,"Bokku Branch 7404",20,257703.60
ST07983,"Bokku Branch 7983",16,257703.52
ST02909,"Bokku Branch 2909",16,257679.84
ST02091,"Bokku Branch 2091",34,257392.50
ST03803,"Bokku Branch 3803",43,257031.21
ST01737,"Bokku Branch 1737",69,256952.76
ST08788,"Bokku Branch 8788",37,256930.22
ST00962,"Bokku Branch 962",55,256893.80
ST00956,"Bokku Branch 956",27,256652.82
ST03553,"Bokku Branch 3553",11,256635.61
ST07238,"Bokku Branch 7238",12,256471.20
ST01332,"Bokku Branch 1332",46,256470.45
ST09938,"Bokku Branch 9938",28,256098.64
ST06593,"Bokku Branch 6593",24,256061.52
ST03976,"Bokku Branch 3976",15,256018.50
ST04264,"Bokku Branch 4264",17,255987.87
ST08335,"Bokku Branch 8335",48,255942.72
ST00563,"Bokku Branch 563",13,255926.45
ST04031,"Bokku Branch 4031",33,255732.18
ST04660,"Bokku Branch 4660",33,255716.42
ST02601,"Bokku Branch 2601",11,255060.41
ST09845,"Bokku Branch 9845",24,254931.28
ST09923,"Bokku Branch 9923",12,254825.16
ST08303,"Bokku Branch 8303",19,254720.66
ST09991,"Bokku Branch 9991",17,254656.87
ST00934,"Bokku Branch 934",50,254656.01
ST03223,"Bokku Branch 3223",22,254279.52
ST08791,"Bokku Branch 8791",14,254248.96
ST02374,"Bokku Branch 2374",17,254210.01
ST01030,"Bokku Branch 1030",13,253660.29
ST06427,"Bokku Branch 6427",15,253631.70
ST01667,"Bokku Branch 1667",12,253566.12
ST03777,"Bokku Branch 3777",12,253411.92
ST00258,"Bokku Branch 258",71,253388.30
ST07271,"Bokku Branch 7271",22,253004.85
ST06902,"Bokku Branch 6902",12,252761.04
ST00818,"Bokku Branch 818",29,252729.49
ST09024,"Bokku Branch 9024",39,252563.16
ST01036,"Bokku Branch 1036",25,252460.75
ST06039,"Bokku Branch 6039",23,252186.03
ST02191,"Bokku Branch 2191",19,252166.59
ST06972,"Bokku Branch 6972",35,252120.40
ST08821,"Bokku Branch 8821",41,252020.03
ST04468,"Bokku Branch 4468",45,251856.00
ST02212,"Bokku Branch 2212",34,251473.66
ST08703,"Bokku Branch 8703",27,251088.03
ST05738,"Bokku Branch 5738",32,250730.80
ST09031,"Bokku Branch 9031",36,250701.48
ST01736,"Bokku Branch 1736",39,250697.07
ST02930,"Bokku Branch 2930",14,250283.32
ST00442,"Bokku Branch 442",21,250109.51
ST09499,"Bokku Branch 9499",16,249863.52
ST06058,"Bokku Branch 6058",26,249597.14
ST04699,"Bokku Branch 4699",26,249310.36
ST04449,"Bokku Branch 4449",26,249159.30
ST06418,"Bokku Branch 6418",43,249020.74
ST04492,"Bokku Branch 4492",41,248833.10
ST09786,"Bokku Branch 9786",22,248825.40
ST06398,"Bokku Branch 6398",12,248613.72
ST02402,"Bokku Branch 2402",12,248059.56
ST09798,"Bokku Branch 9798",30,247739.10
ST05052,"Bokku Branch 5052",49,247474.01
ST00086,"Bokku Branch 86",10,247464.70
ST05155,"Bokku Branch 5155",33,247362.06
ST03394,"Bokku Branch 3394",22,247293.42
ST07386,"Bokku Branch 7386",40,247239.20
ST00509,"Bokku Branch 509",40,247090.00
ST08302,"Bokku Branch 8302",43,247039.30
ST02756,"Bokku Branch 2756",16,246952.32
ST00437,"Bokku Branch 437",49,246311.24
ST02515,"Bokku Branch 2515",36,246300.12
ST07114,"Bokku Branch 7114",43,246234.77
ST06644,"Bokku Branch 6644",53,246226.95
ST05471,"Bokku Branch 5471",38,246154.50
ST02732,"Bokku Branch 2732",19,246152.60
ST09194,"Bokku Branch 9194",15,245819.10
ST07777,"Bokku Branch 7777",34,245568.74
ST04708,"Bokku Branch 4708",31,245534.06
ST00482,"Bokku Branch 482",27,245457.27
ST01317,"Bokku Branch 1317",38,245350.04
ST03704,"Bokku Branch 3704",29,245339.42
ST08919,"Bokku Branch 8919",38,245134.84
ST07030,"Bokku Branch 7030",41,245011.90
ST00110,"Bokku Branch 110",17,244945.86
ST01296,"Bokku Branch 1296",24,244768.32
ST03860,"Bokku Branch 3860",10,244696.00
ST03436,"Bokku Branch 3436",11,244648.47
ST03900,"Bokku Branch 3900",56,244637.60
ST03641,"Bokku Branch 3641",30,244473.60
ST05206,"Bokku Branch 5206",50,244393.00
ST00396,"Bokku Branch 396",18,244200.78
ST04843,"Bokku Branch 4843",16,243658.56
ST05567,"Bokku Branch 5567",23,243383.70
ST01974,"Bokku Branch 1974",42,243215.10
ST03033,"Bokku Branch 3033",27,243180.51
ST09854,"Bokku Branch 9854",31,243106.03
ST00245,"Bokku Branch 245",50,242960.56
ST08869,"Bokku Branch 8869",15,242666.25
ST02695,"Bokku Branch 2695",16,242589.52
ST02660,"Bokku Branch 2660",31,242563.22
ST01543,"Bokku Branch 1543",61,242516.11
ST00444,"Bokku Branch 444",14,242317.02
ST03209,"Bokku Branch 3209",44,242257.95
ST09269,"Bokku Branch 9269",22,242236.50
ST02973,"Bokku Branch 2973",30,242208.26
ST04076,"Bokku Branch 4076",50,242051.50
ST07184,"Bokku Branch 7184",18,241751.70
ST02094,"Bokku Branch 2094",33,241699.59
ST09352,"Bokku Branch 9352",13,241515.04
ST02195,"Bokku Branch 2195",34,241394.22
ST09409,"Bokku Branch 9409",22,240958.74
ST09096,"Bokku Branch 9096",14,240887.48
ST01047,"Bokku Branch 1047",17,240764.03
ST08905,"Bokku Branch 8905",10,240750.40
ST02868,"Bokku Branch 2868",28,240605.68
ST02550,"Bokku Branch 2550",10,240513.30
ST05523,"Bokku Branch 5523",29,240346.49
ST02151,"Bokku Branch 2151",48,240300.97
ST04500,"Bokku Branch 4500",28,239957.45
ST06491,"Bokku Branch 6491",13,239773.04
ST05062,"Bokku Branch 5062",44,239719.04
ST08547,"Bokku Branch 8547",121,239718.18
ST06946,"Bokku Branch 6946",26,238827.81
ST09550,"Bokku Branch 9550",38,238605.26
ST06224,"Bokku Branch 6224",13,238225.39
ST09853,"Bokku Branch 9853",29,238159.60
ST02590,"Bokku Branch 2590",41,238110.35
ST01361,"Bokku Branch 1361",14,237903.12
ST03962,"Bokku Branch 3962",11,237808.12
ST06863,"Bokku Branch 6863",11,237766.65
ST01459,"Bokku Branch 1459",20,237438.60
ST04614,"Bokku Branch 4614",14,237317.36
ST06277,"Bokku Branch 6277",12,237249.12
ST07847,"Bokku Branch 7847",12,236994.60
ST04358,"Bokku Branch 4358",12,236943.84
ST03598,"Bokku Branch 3598",36,236926.08
ST06824,"Bokku Branch 6824",28,236850.88
ST08927,"Bokku Branch 8927",19,236668.56
ST07938,"Bokku Branch 7938",15,236473.95
ST03060,"Bokku Branch 3060",56,236279.64
ST04438,"Bokku Branch 4438",42,236222.70
ST08086,"Bokku Branch 8086",22,236203.22
ST06319,"Bokku Branch 6319",28,236148.92
ST03622,"Bokku Branch 3622",21,236116.65
ST06565,"Bokku Branch 6565",25,236036.25
ST00717,"Bokku Branch 717",14,235965.10
ST06847,"Bokku Branch 6847",25,235877.25
ST04869,"Bokku Branch 4869",25,235433.25
ST07991,"Bokku Branch 7991",38,235428.74
ST02934,"Bokku Branch 2934",27,235357.11
ST07307,"Bokku Branch 7307",40,235222.12
ST06327,"Bokku Branch 6327",32,235217.60
ST02963,"Bokku Branch 2963",47,235103.42
ST01151,"Bokku Branch 1151",11,235056.91
ST09912,"Bokku Branch 9912",12,235044.72
ST06582,"Bokku Branch 6582",11,234903.24
ST02520,"Bokku Branch 2520",21,234723.51
ST06384,"Bokku Branch 6384",34,234554.58
ST06766,"Bokku Branch 6766",32,234452.80
ST08828,"Bokku Branch 8828",11,234375.32
ST08113,"Bokku Branch 8113",45,234245.33
ST01547,"Bokku Branch 1547",46,234008.90
ST04573,"Bokku Branch 4573",10,233893.70
ST08984,"Bokku Branch 8984",50,233811.00
ST01675,"Bokku Branch 1675",22,233806.98
ST03517,"Bokku Branch 3517",22,233706.66
ST03891,"Bokku Branch 3891",23,233564.83
ST05771,"Bokku Branch 5771",15,233531.55
ST07168,"Bokku Branch 7168",28,233446.08
ST09709,"Bokku Branch 9709",30,233138.88
ST05303,"Bokku Branch 5303",49,233084.81
ST00932,"Bokku Branch 932",19,232864.96
ST05545,"Bokku Branch 5545",18,232864.38
ST01382,"Bokku Branch 1382",31,232756.68
ST04065,"Bokku Branch 4065",12,232483.56
ST07920,"Bokku Branch 7920",15,232445.10
ST06475,"Bokku Branch 6475",11,232197.37
ST06123,"Bokku Branch 6123",33,232170.18
ST09908,"Bokku Branch 9908",10,232081.90
ST05181,"Bokku Branch 5181",19,232045.15
ST04536,"Bokku Branch 4536",12,231930.96
ST09793,"Bokku Branch 9793",62,231802.66
ST08999,"Bokku Branch 8999",47,231583.57
ST03797,"Bokku Branch 3797",17,231310.23
ST03698,"Bokku Branch 3698",14,231194.32
ST00183,"Bokku Branch 183",15,231154.35
ST09209,"Bokku Branch 9209",30,230910.90
ST07408,"Bokku Branch 7408",61,230720.31
ST08614,"Bokku Branch 8614",13,230683.70
ST00938,"Bokku Branch 938",30,229950.36
ST01374,"Bokku Branch 1374",38,229946.74
ST00196,"Bokku Branch 196",14,229859.84
ST04793,"Bokku Branch 4793",23,229845.39
ST07338,"Bokku Branch 7338",18,229738.32
ST04429,"Bokku Branch 4429",14,229309.92
ST03888,"Bokku Branch 3888",18,228991.27
ST09170,"Bokku Branch 9170",10,228792.90
ST08070,"Bokku Branch 8070",37,228789.87
ST07560,"Bokku Branch 7560",22,228763.26
ST02599,"Bokku Branch 2599",25,228760.25
ST02537,"Bokku Branch 2537",23,228439.07
ST02787,"Bokku Branch 2787",18,228294.90
ST06495,"Bokku Branch 6495",11,228152.43
ST07471,"Bokku Branch 7471",43,227675.54
ST08922,"Bokku Branch 8922",27,227635.74
ST04851,"Bokku Branch 4851",19,227600.05
ST04771,"Bokku Branch 4771",19,227553.67
ST07536,"Bokku Branch 7536",20,227502.00
ST08473,"Bokku Branch 8473",17,227251.46
ST08756,"Bokku Branch 8756",12,227208.84
ST05881,"Bokku Branch 5881",43,226889.59
ST06254,"Bokku Branch 6254",14,226878.96
ST00103,"Bokku Branch 103",21,226032.03
ST06627,"Bokku Branch 6627",33,225890.94
ST01463,"Bokku Branch 1463",39,225139.20
ST09777,"Bokku Branch 9777",38,224988.16
ST09562,"Bokku Branch 9562",11,224977.83
ST08527,"Bokku Branch 8527",30,224917.20
ST08731,"Bokku Branch 8731",36,224850.24
ST07230,"Bokku Branch 7230",31,224800.84
ST08854,"Bokku Branch 8854",10,224776.90
ST06547,"Bokku Branch 6547",24,224434.08
ST00454,"Bokku Branch 454",23,224429.63
ST07970,"Bokku Branch 7970",18,223935.30
ST08760,"Bokku Branch 8760",20,223812.60
ST00499,"Bokku Branch 499",12,223727.88
ST00612,"Bokku Branch 612",13,223646.15
ST09151,"Bokku Branch 9151",22,223610.20
ST04240,"Bokku Branch 4240",12,223590.96
ST09469,"Bokku Branch 9469",50,223583.00
ST07937,"Bokku Branch 7937",48,223543.20
ST06631,"Bokku Branch 6631",40,223504.80
ST04537,"Bokku Branch 4537",25,223474.37
ST08435,"Bokku Branch 8435",18,223427.70
ST08299,"Bokku Branch 8299",45,223205.85
ST01128,"Bokku Branch 1128",11,223091.33
ST07703,"Bokku Branch 7703",27,223045.71
ST00887,"Bokku Branch 887",15,223035.44
ST08630,"Bokku Branch 8630",23,222970.74
ST03055,"Bokku Branch 3055",46,222916.92
ST08947,"Bokku Branch 8947",18,222643.80
ST06030,"Bokku Branch 6030",12,222619.68
ST02959,"Bokku Branch 2959",40,222603.55
ST06570,"Bokku Branch 6570",61,222460.97
ST03700,"Bokku Branch 3700",14,222460.73
ST05126,"Bokku Branch 5126",10,221962.50
ST04263,"Bokku Branch 4263",16,221937.12
ST06669,"Bokku Branch 6669",15,221876.31
ST04436,"Bokku Branch 4436",9,221712.30
ST03527,"Bokku Branch 3527",22,221419.88
ST07170,"Bokku Branch 7170",21,221085.48
ST06953,"Bokku Branch 6953",33,220859.29
ST02575,"Bokku Branch 2575",50,220819.65
ST09074,"Bokku Branch 9074",9,220595.40
ST01744,"Bokku Branch 1744",14,220556.56
ST00642,"Bokku Branch 642",38,220267.76
ST04362,"Bokku Branch 4362",40,220002.13
ST03784,"Bokku Branch 3784",15,219949.80
ST01988,"Bokku Branch 1988",45,219940.65
ST04845,"Bokku Branch 4845",14,219929.34
ST04369,"Bokku Branch 4369",28,219800.00
ST04956,"Bokku Branch 4956",31,219792.17
ST02129,"Bokku Branch 2129",9,219450.60
ST07627,"Bokku Branch 7627",38,219283.94
ST08099,"Bokku Branch 8099",18,219230.10
ST08288,"Bokku Branch 8288",19,218868.22
ST08582,"Bokku Branch 8582",10,218850.30
ST09397,"Bokku Branch 9397",17,218682.39
ST02832,"Bokku Branch 2832",36,218651.76
ST02961,"Bokku Branch 2961",44,218362.32
ST03616,"Bokku Branch 3616",13,218185.11
ST01210,"Bokku Branch 1210",14,218008.56
ST03068,"Bokku Branch 3068",32,217849.80
ST02327,"Bokku Branch 2327",48,217685.28
ST06539,"Bokku Branch 6539",15,217591.50
ST08794,"Bokku Branch 8794",18,217453.84
ST00715,"Bokku Branch 715",72,217339.92
ST06602,"Bokku Branch 6602",25,217202.75
ST03576,"Bokku Branch 3576",14,217170.94
ST03155,"Bokku Branch 3155",43,217154.30
ST02226,"Bokku Branch 2226",17,217125.87
ST00627,"Bokku Branch 627",37,216987.98
ST03771,"Bokku Branch 3771",23,216975.56
ST02313,"Bokku Branch 2313",27,216974.16
ST05555,"Bokku Branch 5555",15,216838.80
ST01623,"Bokku Branch 1623",9,216813.78
ST00554,"Bokku Branch 554",20,216448.20
ST05213,"Bokku Branch 5213",86,216416.81
ST04042,"Bokku Branch 4042",43,216308.74
ST00408,"Bokku Branch 408",51,215879.37
ST04977,"Bokku Branch 4977",11,215793.38
ST06741,"Bokku Branch 6741",24,215607.60
ST06310,"Bokku Branch 6310",51,215553.18
ST07209,"Bokku Branch 7209",61,215469.96
ST07021,"Bokku Branch 7021",9,215400.68
ST05127,"Bokku Branch 5127",9,215382.06
ST08136,"Bokku Branch 8136",50,215381.00
ST06103,"Bokku Branch 6103",18,215115.50
ST08717,"Bokku Branch 8717",36,215093.16
ST02653,"Bokku Branch 2653",20,215011.00
ST04395,"Bokku Branch 4395",36,214934.16
ST07552,"Bokku Branch 7552",18,214342.38
ST06373,"Bokku Branch 6373",16,214277.92
ST05381,"Bokku Branch 5381",10,214234.10
ST05722,"Bokku Branch 5722",33,214099.71
ST07121,"Bokku Branch 7121",12,214098.72
ST05121,"Bokku Branch 5121",52,214072.27
ST08519,"Bokku Branch 8519",16,214043.84
ST06743,"Bokku Branch 6743",22,213936.80
ST03644,"Bokku Branch 3644",13,213788.90
ST09766,"Bokku Branch 9766",49,213669.40
ST09748,"Bokku Branch 9748",12,213510.24
ST06770,"Bokku Branch 6770",13,213400.98
ST01892,"Bokku Branch 1892",26,213372.90
ST08317,"Bokku Branch 8317",55,213124.24
ST01491,"Bokku Branch 1491",10,213093.70
ST09302,"Bokku Branch 9302",15,213091.50
ST01655,"Bokku Branch 1655",10,213086.00
ST03295,"Bokku Branch 3295",18,212998.50
ST09393,"Bokku Branch 9393",33,212867.82
ST01870,"Bokku Branch 1870",21,212732.31
ST05959,"Bokku Branch 5959",21,212041.62
