supplier_id,supplier_name,lead_time_days,supplier_rating
S05894,Dufil Prima Foods 5894,12,4.9
S05895,Flour Mills Nigeria 5895,1,4.9
S05896,Dufil Prima Foods 5896,8,4.1
S05897,Flour Mills Nigeria 5897,6,3.8
S05898,Dangote Sugar 5898,1,3.8
S05899,Flour Mills Nigeria 5899,7,4.5
S05900,Dangote Sugar 5900,5,4.4
S05901,Flour Mills Nigeria 5901,11,4.5
S05902,Flour Mills Nigeria 5902,9,4.8
S05903,Dufil Prima Foods 5903,5,4.3
S05904,Dufil Prima Foods 5904,7,3.5
S05905,Dangote Sugar 5905,14,4.2
S05906,Dufil Prima Foods 5906,5,4.1
S05907,Flour Mills Nigeria 5907,4,4.8
S05908,Nestle Nigeria 5908,11,3.8
S05909,Dangote Sugar 5909,3,4.3
S05910,Dufil Prima Foods 5910,7,3.8
S05911,Dufil Prima Foods 5911,2,4.9
S05912,Nestle Nigeria 5912,2,4.2
S05913,Dufil Prima Foods 5913,7,4.6
S05914,Dangote Sugar 5914,7,4.1
S05915,Nestle Nigeria 5915,10,3.6
S05916,Flour Mills Nigeria 5916,8,4.9
S05917,Dufil Prima Foods 5917,11,4.2
S05918,Nestle Nigeria 5918,13,4.5
S05919,Dufil Prima Foods 5919,6,4.6
S05920,Dufil Prima Foods 5920,2,4.9
S05921,Dufil Prima Foods 5921,12,4.1
S05922,Dangote Sugar 5922,12,4.7
S05923,Dufil Prima Foods 5923,11,3.7
S05924,Dangote Sugar 5924,1,4.8
S05925,Nestle Nigeria 5925,7,3.7
S05926,Nestle Nigeria 5926,14,3.8
S05927,Dangote Sugar 5927,14,4.9
S05928,Dufil Prima Foods 5928,3,3.9
S05929,Dangote Sugar 5929,10,5.0
S05930,Dufil Prima Foods 5930,7,3.9
S05931,Nestle Nigeria 5931,7,3.6
S05932,Flour Mills Nigeria 5932,1,4.4
S05933,Dangote Sugar 5933,11,4.2
S05934,Flour Mills Nigeria 5934,9,3.9
S05935,Flour Mills Nigeria 5935,8,5.0
S05936,Nestle Nigeria 5936,11,3.9
S05937,Flour Mills Nigeria 5937,6,4.1
S05938,Dufil Prima Foods 5938,8,3.5
S05939,Nestle Nigeria 5939,14,3.9
S05940,Flour Mills Nigeria 5940,9,4.7
S05941,Flour Mills Nigeria 5941,10,4.3
S05942,Dufil Prima Foods 5942,1,4.1
S05943,Dufil Prima Foods 5943,12,3.8
S05944,Dangote Sugar 5944,7,4.6
S05945,Flour Mills Nigeria 5945,2,3.6
S05946,Nestle Nigeria 5946,1,4.9
S05947,Dufil Prima Foods 5947,14,4.0
S05948,Dufil Prima Foods 5948,4,4.3
S05949,Flour Mills Nigeria 5949,5,3.6
S05950,Dangote Sugar 5950,13,3.9
S05951,Dufil Prima Foods 5951,2,4.1
S05952,Flour Mills Nigeria 5952,4,4.7
S05953,Dufil Prima Foods 5953,4,4.0
S05954,Dangote Sugar 5954,4,4.4
S05955,Dufil Prima Foods 5955,2,4.4
S05956,Flour Mills Nigeria 5956,5,4.7
S05957,Flour Mills Nigeria 5957,9,4.3
S05958,Flour Mills Nigeria 5958,6,4.8
S05959,Dufil Prima Foods 5959,5,5.0
S05960,Dufil Prima Foods 5960,6,4.3
S05961,Dangote Sugar 5961,13,4.6
S05962,Flour Mills Nigeria 5962,3,4.0
S05963,Nestle Nigeria 5963,9,4.2
S05964,Nestle Nigeria 5964,9,4.4
S05965,Nestle Nigeria 5965,8,4.4
S05966,Nestle Nigeria 5966,6,4.5
S05967,Dangote Sugar 5967,11,3.9
S05968,Flour Mills Nigeria 5968,6,4.8
S05969,Dufil Prima Foods 5969,13,3.8
S05970,Flour Mills Nigeria 5970,2,4.4
S05971,Dangote Sugar 5971,3,4.1
S05972,Dangote Sugar 5972,12,4.0
S05973,Dufil Prima Foods 5973,11,4.3
S05974,Dangote Sugar 5974,6,4.6
S05975,Dufil Prima Foods 5975,7,3.8
S05976,Nestle Nigeria 5976,1,4.0
S05977,Nestle Nigeria 5977,9,4.9
S05978,Dufil Prima Foods 5978,4,4.7
S05979,Dufil Prima Foods 5979,4,4.8
S05980,Dufil Prima Foods 5980,4,3.8
S05981,Nestle Nigeria 5981,14,4.3
S05982,Dangote Sugar 5982,7,4.3
S05983,Nestle Nigeria 5983,7,4.4
S05984,Dangote Sugar 5984,8,3.6
S05985,Flour Mills Nigeria 5985,13,3.7
S05986,Flour Mills Nigeria 5986,14,4.6
S05987,Dangote Sugar 5987,4,3.7
S05988,Dufil Prima Foods 5988,3,4.4
S05989,Nestle Nigeria 5989,12,4.0
S05990,Nestle Nigeria 5990,2,4.8
S05991,Dangote Sugar 5991,14,3.8
S05992,Dangote Sugar 5992,8,3.6
S05993,Nestle Nigeria 5993,1,4.8
S05994,Dangote Sugar 5994,8,4.0
S05995,Nestle Nigeria 5995,14,3.6
S05996,Dufil Prima Foods 5996,1,4.1
S05997,Nestle Nigeria 5997,9,4.4
S05998,Nestle Nigeria 5998,13,4.5
S05999,Dufil Prima Foods 5999,1,3.7
S06000,Dangote Sugar 6000,6,4.1
S06001,Dangote Sugar 6001,13,3.8
S06002,Flour Mills Nigeria 6002,11,4.8
S06003,Dufil Prima Foods 6003,7,4.5
S06004,Flour Mills Nigeria 6004,8,3.5
S06005,Dufil Prima Foods 6005,1,4.3
S06006,Dufil Prima Foods 6006,8,4.0
S06007,Nestle Nigeria 6007,11,4.9
S06008,Nestle Nigeria 6008,5,4.0
S06009,Dufil Prima Foods 6009,2,4.1
S06010,Flour Mills Nigeria 6010,14,4.0
S06011,Dufil Prima Foods 6011,4,3.9
S06012,Flour Mills Nigeria 6012,7,4.5
S06013,Flour Mills Nigeria 6013,1,4.6
S06014,Flour Mills Nigeria 6014,14,3.9
S06015,Nestle Nigeria 6015,4,3.6
S06016,Nestle Nigeria 6016,1,3.8
S06017,Dufil Prima Foods 6017,8,3.7
S06018,Dangote Sugar 6018,8,3.8
S06019,Flour Mills Nigeria 6019,9,3.6
S06020,Flour Mills Nigeria 6020,4,4.0
S06021,Nestle Nigeria 6021,12,4.6
S06022,Nestle Nigeria 6022,1,4.1
S06023,Dangote Sugar 6023,12,4.3
S06024,Flour Mills Nigeria 6024,5,3.7
S06025,Dangote Sugar 6025,14,5.0
S06026,Flour Mills Nigeria 6026,11,3.6
S06027,Dufil Prima Foods 6027,9,4.6
S06028,Nestle Nigeria 6028,10,3.7
S06029,Flour Mills Nigeria 6029,5,4.7
S06030,Dufil Prima Foods 6030,8,4.3
S06031,Dufil Prima Foods 6031,4,3.8
S06032,Dangote Sugar 6032,7,4.1
S06033,Dufil Prima Foods 6033,7,4.9
S06034,Dufil Prima Foods 6034,9,3.7
S06035,Nestle Nigeria 6035,1,5.0
S06036,Dufil Prima Foods 6036,4,4.2
S06037,Nestle Nigeria 6037,9,4.9
S06038,Dufil Prima Foods 6038,5,4.8
S06039,Dangote Sugar 6039,4,4.3
S06040,Dangote Sugar 6040,1,4.3
S06041,Nestle Nigeria 6041,6,4.5
S06042,Flour Mills Nigeria 6042,5,3.9
S06043,Dangote Sugar 6043,13,4.0
S06044,Nestle Nigeria 6044,9,3.9
S06045,Dufil Prima Foods 6045,11,3.9
S06046,Flour Mills Nigeria 6046,1,4.4
S06047,Nestle Nigeria 6047,14,4.3
S06048,Dangote Sugar 6048,13,3.9
S06049,Dufil Prima Foods 6049,14,4.7
S06050,Dangote Sugar 6050,12,4.3
S06051,Nestle Nigeria 6051,1,4.8
S06052,Dufil Prima Foods 6052,14,3.6
S06053,Flour Mills Nigeria 6053,13,4.6
S06054,Dangote Sugar 6054,13,4.6
S06055,Nestle Nigeria 6055,10,3.8
S06056,Dangote Sugar 6056,13,4.1
S06057,Dufil Prima Foods 6057,13,3.5
S06058,Flour Mills Nigeria 6058,14,4.6
S06059,Dangote Sugar 6059,3,4.2
S06060,Nestle Nigeria 6060,10,5.0
S06061,Dangote Sugar 6061,5,4.6
S06062,Dangote Sugar 6062,11,3.8
S06063,Nestle Nigeria 6063,13,4.6
S06064,Flour Mills Nigeria 6064,12,4.1
S06065,Dufil Prima Foods 6065,4,3.9
S06066,Flour Mills Nigeria 6066,12,4.1
S06067,Flour Mills Nigeria 6067,5,4.7
S06068,Dufil Prima Foods 6068,11,4.5
S06069,Flour Mills Nigeria 6069,6,4.4
S06070,Dangote Sugar 6070,5,4.0
S06071,Nestle Nigeria 6071,10,3.8
S06072,Nestle Nigeria 6072,5,4.4
S06073,Dangote Sugar 6073,9,3.5
S06074,Dufil Prima Foods 6074,5,4.0
S06075,Nestle Nigeria 6075,2,4.5
S06076,Nestle Nigeria 6076,2,4.7
S06077,Flour Mills Nigeria 6077,6,4.3
S06078,Dufil Prima Foods 6078,7,4.6
S06079,Dufil Prima Foods 6079,13,4.4
S06080,Dangote Sugar 6080,13,4.1
S06081,Dangote Sugar 6081,14,3.6
S06082,Dangote Sugar 6082,12,4.2
S06083,Dangote Sugar 6083,2,4.5
S06084,Dufil Prima Foods 6084,13,4.0
S06085,Flour Mills Nigeria 6085,1,4.0
S06086,Dufil Prima Foods 6086,4,4.8
S06087,Dufil Prima Foods 6087,3,4.8
S06088,Dufil Prima Foods 6088,4,4.9
S06089,Flour Mills Nigeria 6089,3,4.9
S06090,Dangote Sugar 6090,13,4.6
S06091,Dufil Prima Foods 6091,9,4.6
S06092,Dangote Sugar 6092,14,3.8
S06093,Dufil Prima Foods 6093,9,4.1
S06094,Dufil Prima Foods 6094,8,4.9
S06095,Dufil Prima Foods 6095,14,4.7
S06096,Nestle Nigeria 6096,3,4.8
S06097,Flour Mills Nigeria 6097,11,4.5
S06098,Nestle Nigeria 6098,5,4.0
S06099,Dufil Prima Foods 6099,2,4.0
S06100,Dangote Sugar 6100,8,4.4
S06101,Dangote Sugar 6101,5,4.5
S06102,Flour Mills Nigeria 6102,9,4.5
S06103,Flour Mills Nigeria 6103,10,4.4
S06104,Nestle Nigeria 6104,12,3.7
S06105,Dufil Prima Foods 6105,3,4.7
S06106,Flour Mills Nigeria 6106,9,3.7
S06107,Nestle Nigeria 6107,8,3.7
S06108,Dangote Sugar 6108,10,4.1
S06109,Nestle Nigeria 6109,4,3.8
S06110,Flour Mills Nigeria 6110,5,4.2
S06111,Nestle Nigeria 6111,3,4.9
S06112,Nestle Nigeria 6112,3,3.9
S06113,Dufil Prima Foods 6113,6,4.9
S06114,Flour Mills Nigeria 6114,2,4.1
S06115,Dangote Sugar 6115,10,4.1
S06116,Dufil Prima Foods 6116,2,4.3
S06117,Flour Mills Nigeria 6117,2,3.9
S06118,Dufil Prima Foods 6118,8,4.2
S06119,Flour Mills Nigeria 6119,7,3.8
S06120,Dangote Sugar 6120,10,5.0
S06121,Flour Mills Nigeria 6121,10,4.7
S06122,Nestle Nigeria 6122,11,4.6
S06123,Dufil Prima Foods 6123,9,4.6
S06124,Flour Mills Nigeria 6124,2,4.3
S06125,Flour Mills Nigeria 6125,10,3.7
S06126,Nestle Nigeria 6126,11,4.6
S06127,Dangote Sugar 6127,1,4.8
S06128,Dufil Prima Foods 6128,11,4.6
S06129,Flour Mills Nigeria 6129,11,4.3
S06130,Nestle Nigeria 6130,6,4.5
S06131,Dufil Prima Foods 6131,5,4.5
S06132,Nestle Nigeria 6132,6,4.5
S06133,Flour Mills Nigeria 6133,14,4.9
S06134,Dangote Sugar 6134,13,4.9
S06135,Dangote Sugar 6135,3,4.8
S06136,Dangote Sugar 6136,10,4.6
S06137,Dangote Sugar 6137,10,3.8
S06138,Dufil Prima Foods 6138,7,4.9
S06139,Dangote Sugar 6139,7,4.2
S06140,Nestle Nigeria 6140,13,4.3
S06141,Dufil Prima Foods 6141,9,4.3
S06142,Dangote Sugar 6142,6,5.0
S06143,Nestle Nigeria 6143,13,4.4
S06144,Nestle Nigeria 6144,11,4.0
S06145,Flour Mills Nigeria 6145,14,5.0
S06146,Nestle Nigeria 6146,12,4.8
S06147,Dufil Prima Foods 6147,4,3.8
S06148,Nestle Nigeria 6148,7,4.5
S06149,Flour Mills Nigeria 6149,9,3.6
S06150,Dangote Sugar 6150,5,3.9
S06151,Flour Mills Nigeria 6151,13,4.9
S06152,Flour Mills Nigeria 6152,9,3.9
S06153,Dufil Prima Foods 6153,4,4.0
S06154,Flour Mills Nigeria 6154,10,4.9
S06155,Flour Mills Nigeria 6155,6,4.2
S06156,Dufil Prima Foods 6156,14,4.9
S06157,Dangote Sugar 6157,12,4.3
S06158,Nestle Nigeria 6158,10,4.9
S06159,Flour Mills Nigeria 6159,13,3.8
S06160,Dangote Sugar 6160,3,4.5
S06161,Dufil Prima Foods 6161,1,3.6
S06162,Flour Mills Nigeria 6162,7,3.7
S06163,Dangote Sugar 6163,7,5.0
S06164,Dangote Sugar 6164,3,4.9
S06165,Flour Mills Nigeria 6165,11,4.5
S06166,Nestle Nigeria 6166,14,3.7
S06167,Dufil Prima Foods 6167,3,3.9
S06168,Nestle Nigeria 6168,8,4.1
S06169,Nestle Nigeria 6169,14,4.4
S06170,Nestle Nigeria 6170,12,5.0
S06171,Flour Mills Nigeria 6171,7,4.1
S06172,Dangote Sugar 6172,5,4.1
S06173,Dufil Prima Foods 6173,11,4.9
S06174,Dufil Prima Foods 6174,13,4.2
S06175,Nestle Nigeria 6175,8,5.0
S06176,Dufil Prima Foods 6176,1,3.6
S06177,Flour Mills Nigeria 6177,10,4.9
S06178,Dangote Sugar 6178,12,4.8
S06179,Dufil Prima Foods 6179,13,5.0
S06180,Nestle Nigeria 6180,9,4.8
S06181,Nestle Nigeria 6181,6,4.7
S06182,Dufil Prima Foods 6182,9,3.9
S06183,Nestle Nigeria 6183,8,3.6
S06184,Flour Mills Nigeria 6184,8,4.5
S06185,Flour Mills Nigeria 6185,14,4.5
S06186,Dangote Sugar 6186,14,4.9
S06187,Dufil Prima Foods 6187,10,3.7
S06188,Flour Mills Nigeria 6188,12,4.6
S06189,Flour Mills Nigeria 6189,9,4.3
S06190,Dangote Sugar 6190,13,4.3
S06191,Flour Mills Nigeria 6191,6,4.3
S06192,Flour Mills Nigeria 6192,9,4.4
S06193,Dufil Prima Foods 6193,3,3.9
S06194,Nestle Nigeria 6194,8,4.3
S06195,Flour Mills Nigeria 6195,9,4.5
S06196,Flour Mills Nigeria 6196,10,4.0
S06197,Flour Mills Nigeria 6197,6,4.8
S06198,Nestle Nigeria 6198,13,3.7
S06199,Flour Mills Nigeria 6199,14,3.5
S06200,Dufil Prima Foods 6200,12,4.7
S06201,Dangote Sugar 6201,1,4.2
S06202,Dangote Sugar 6202,7,4.3
S06203,Flour Mills Nigeria 6203,13,3.6
S06204,Dufil Prima Foods 6204,1,4.8
S06205,Dufil Prima Foods 6205,2,4.9
S06206,Dangote Sugar 6206,7,4.8
S06207,Flour Mills Nigeria 6207,1,3.7
S06208,Dufil Prima Foods 6208,11,3.9
S06209,Nestle Nigeria 6209,8,4.7
S06210,Nestle Nigeria 6210,8,5.0
S06211,Dufil Prima Foods 6211,3,4.9
S06212,Flour Mills Nigeria 6212,12,4.8
S06213,Dangote Sugar 6213,8,3.5
S06214,Flour Mills Nigeria 6214,3,4.1
S06215,Flour Mills Nigeria 6215,12,4.1
S06216,Dufil Prima Foods 6216,12,4.6
S06217,Nestle Nigeria 6217,10,3.7
S06218,Dufil Prima Foods 6218,10,3.7
S06219,Nestle Nigeria 6219,7,3.7
S06220,Flour Mills Nigeria 6220,4,3.9
S06221,Flour Mills Nigeria 6221,5,4.6
S06222,Dufil Prima Foods 6222,7,3.8
S06223,Nestle Nigeria 6223,12,4.4
S06224,Dufil Prima Foods 6224,3,5.0
S06225,Flour Mills Nigeria 6225,2,4.3
S06226,Nestle Nigeria 6226,2,4.4
S06227,Dangote Sugar 6227,4,4.0
S06228,Flour Mills Nigeria 6228,4,4.6
S06229,Nestle Nigeria 6229,11,4.1
S06230,Dufil Prima Foods 6230,12,3.9
S06231,Nestle Nigeria 6231,5,4.0
S06232,Flour Mills Nigeria 6232,10,4.3
S06233,Flour Mills Nigeria 6233,12,3.8
S06234,Flour Mills Nigeria 6234,13,4.2
S06235,Nestle Nigeria 6235,13,3.7
S06236,Nestle Nigeria 6236,11,4.6
S06237,Nestle Nigeria 6237,12,4.5
S06238,Dufil Prima Foods 6238,6,4.0
S06239,Nestle Nigeria 6239,9,4.2
S06240,Dangote Sugar 6240,6,3.9
S06241,Dangote Sugar 6241,1,4.7
S06242,Dangote Sugar 6242,12,3.9
S06243,Dangote Sugar 6243,6,3.8
S06244,Dangote Sugar 6244,2,4.9
S06245,Dufil Prima Foods 6245,14,4.4
S06246,Dufil Prima Foods 6246,1,4.7
S06247,Nestle Nigeria 6247,12,4.5
S06248,Flour Mills Nigeria 6248,5,4.5
S06249,Flour Mills Nigeria 6249,12,4.2
S06250,Flour Mills Nigeria 6250,8,4.7
S06251,Dufil Prima Foods 6251,9,4.3
S06252,Dufil Prima Foods 6252,13,4.0
S06253,Nestle Nigeria 6253,12,4.1
S06254,Flour Mills Nigeria 6254,1,3.9
S06255,Dangote Sugar 6255,13,5.0
S06256,Dangote Sugar 6256,8,4.4
S06257,Nestle Nigeria 6257,8,4.8
S06258,Nestle Nigeria 6258,8,3.8
S06259,Nestle Nigeria 6259,3,4.9
S06260,Dangote Sugar 6260,4,4.2
S06261,Dangote Sugar 6261,5,3.9
S06262,Dufil Prima Foods 6262,12,4.9
S06263,Nestle Nigeria 6263,3,4.1
S06264,Dangote Sugar 6264,2,3.9
S06265,Nestle Nigeria 6265,7,4.4
S06266,Flour Mills Nigeria 6266,1,4.4
S06267,Nestle Nigeria 6267,6,4.6
S06268,Dangote Sugar 6268,4,4.8
S06269,Flour Mills Nigeria 6269,3,4.4
S06270,Flour Mills Nigeria 6270,9,4.9
S06271,Dangote Sugar 6271,4,4.3
S06272,Dufil Prima Foods 6272,1,4.9
S06273,Dangote Sugar 6273,1,3.6
S06274,Dufil Prima Foods 6274,5,4.3
S06275,Dufil Prima Foods 6275,14,4.2
S06276,Nestle Nigeria 6276,7,4.8
S06277,Dufil Prima Foods 6277,7,4.4
S06278,Dangote Sugar 6278,7,3.6
S06279,Dangote Sugar 6279,12,4.9
S06280,Nestle Nigeria 6280,2,4.3
S06281,Flour Mills Nigeria 6281,5,4.5
S06282,Dufil Prima Foods 6282,10,3.9
S06283,Flour Mills Nigeria 6283,6,3.6
S06284,Dangote Sugar 6284,13,3.7
S06285,Dangote Sugar 6285,10,3.5
S06286,Flour Mills Nigeria 6286,4,4.9
S06287,Dufil Prima Foods 6287,11,4.7
S06288,Nestle Nigeria 6288,8,5.0
S06289,Dufil Prima Foods 6289,2,3.5
S06290,Dangote Sugar 6290,1,3.6
S06291,Flour Mills Nigeria 6291,8,4.7
S06292,Dangote Sugar 6292,4,4.2
S06293,Flour Mills Nigeria 6293,8,4.2
S06294,Dangote Sugar 6294,1,4.3
S06295,Dangote Sugar 6295,8,4.4
S06296,Dangote Sugar 6296,11,3.8
S06297,Flour Mills Nigeria 6297,6,4.6
S06298,Dangote Sugar 6298,6,4.9
S06299,Flour Mills Nigeria 6299,7,3.9
S06300,Nestle Nigeria 6300,12,4.5
S06301,Nestle Nigeria 6301,9,4.3
S06302,Dufil Prima Foods 6302,14,4.7
S06303,Dufil Prima Foods 6303,1,3.6
S06304,Dufil Prima Foods 6304,5,4.8
S06305,Dufil Prima Foods 6305,9,4.7
S06306,Dufil Prima Foods 6306,12,4.0
S06307,Flour Mills Nigeria 6307,10,4.5
S06308,Dufil Prima Foods 6308,14,3.8
S06309,Nestle Nigeria 6309,1,4.5
S06310,Dangote Sugar 6310,12,4.9
S06311,Dufil Prima Foods 6311,14,4.3
S06312,Flour Mills Nigeria 6312,7,4.0
S06313,Dangote Sugar 6313,2,4.6
S06314,Nestle Nigeria 6314,14,3.5
S06315,Nestle Nigeria 6315,3,3.7
S06316,Dufil Prima Foods 6316,5,4.1
S06317,Flour Mills Nigeria 6317,7,4.5
S06318,Dufil Prima Foods 6318,3,4.4
S06319,Nestle Nigeria 6319,7,4.7
S06320,Dangote Sugar 6320,12,3.6
S06321,Flour Mills Nigeria 6321,3,4.8
S06322,Nestle Nigeria 6322,10,4.1
S06323,Flour Mills Nigeria 6323,3,4.2
S06324,Nestle Nigeria 6324,14,4.8
S06325,Flour Mills Nigeria 6325,4,3.6
S06326,Flour Mills Nigeria 6326,11,4.8
S06327,Nestle Nigeria 6327,12,4.1
S06328,Flour Mills Nigeria 6328,12,4.7
S06329,Dufil Prima Foods 6329,3,4.4
S06330,Nestle Nigeria 6330,6,4.2
S06331,Nestle Nigeria 6331,7,3.9
S06332,Dufil Prima Foods 6332,9,3.7
S06333,Nestle Nigeria 6333,1,4.0
S06334,Nestle Nigeria 6334,3,4.8
S06335,Nestle Nigeria 6335,7,3.6
S06336,Flour Mills Nigeria 6336,11,3.6
S06337,Flour Mills Nigeria 6337,3,4.9
S06338,Nestle Nigeria 6338,1,4.2
S06339,Flour Mills Nigeria 6339,14,3.6
S06340,Nestle Nigeria 6340,3,3.6
S06341,Dangote Sugar 6341,11,3.8
S06342,Dufil Prima Foods 6342,6,4.9
S06343,Flour Mills Nigeria 6343,1,3.6
S06344,Dufil Prima Foods 6344,13,4.5
S06345,Dangote Sugar 6345,3,4.9
S06346,Flour Mills Nigeria 6346,12,4.0
S06347,Flour Mills Nigeria 6347,1,4.4
S06348,Flour Mills Nigeria 6348,2,4.4
S06349,Dufil Prima Foods 6349,2,4.0
S06350,Flour Mills Nigeria 6350,9,4.7
S06351,Flour Mills Nigeria 6351,2,5.0
S06352,Flour Mills Nigeria 6352,14,4.8
S06353,Dangote Sugar 6353,1,4.5
S06354,Dangote Sugar 6354,2,3.7
S06355,Nestle Nigeria 6355,12,4.8
S06356,Flour Mills Nigeria 6356,14,3.6
S06357,Nestle Nigeria 6357,9,4.2
S06358,Dangote Sugar 6358,1,5.0
S06359,Nestle Nigeria 6359,7,4.2
S06360,Flour Mills Nigeria 6360,4,4.3
S06361,Dufil Prima Foods 6361,4,4.3
S06362,Dufil Prima Foods 6362,10,4.4
S06363,Dangote Sugar 6363,10,4.9
S06364,Dufil Prima Foods 6364,2,4.4
S06365,Flour Mills Nigeria 6365,5,4.1
S06366,Dangote Sugar 6366,2,3.9
S06367,Flour Mills Nigeria 6367,13,4.2
S06368,Dufil Prima Foods 6368,2,3.6
S06369,Dangote Sugar 6369,9,3.8
S06370,Dangote Sugar 6370,9,4.6
S06371,Dangote Sugar 6371,10,3.6
S06372,Nestle Nigeria 6372,8,4.0
S06373,Nestle Nigeria 6373,7,4.6
S06374,Dangote Sugar 6374,14,4.2
S06375,Flour Mills Nigeria 6375,6,3.8
S06376,Nestle Nigeria 6376,11,3.8
S06377,Dangote Sugar 6377,8,4.0
S06378,Flour Mills Nigeria 6378,8,4.3
S06379,Dangote Sugar 6379,12,4.1
S06380,Dufil Prima Foods 6380,14,3.9
S06381,Flour Mills Nigeria 6381,11,4.9
S06382,Dangote Sugar 6382,9,4.9
S06383,Flour Mills Nigeria 6383,2,4.3
S06384,Dangote Sugar 6384,8,4.2
S06385,Dufil Prima Foods 6385,1,4.2
S06386,Dufil Prima Foods 6386,6,4.2
S06387,Dufil Prima Foods 6387,3,5.0
S06388,Dufil Prima Foods 6388,2,3.6
S06389,Dufil Prima Foods 6389,2,4.9
S06390,Dangote Sugar 6390,3,4.7
S06391,Flour Mills Nigeria 6391,4,3.5
S06392,Nestle Nigeria 6392,12,4.6
S06393,Nestle Nigeria 6393,9,4.1
S06394,Nestle Nigeria 6394,14,4.3
S06395,Dangote Sugar 6395,10,4.7
S06396,Dufil Prima Foods 6396,9,3.5
S06397,Dufil Prima Foods 6397,14,4.5
S06398,Dufil Prima Foods 6398,2,4.9
S06399,Dufil Prima Foods 6399,10,3.5
S06400,Dangote Sugar 6400,4,3.9
S06401,Dufil Prima Foods 6401,6,4.0
S06402,Dufil Prima Foods 6402,5,4.9
S06403,Flour Mills Nigeria 6403,5,3.9
S06404,Dangote Sugar 6404,4,4.6
S06405,Dangote Sugar 6405,5,4.1
S06406,Nestle Nigeria 6406,7,4.1
S06407,Dufil Prima Foods 6407,13,3.8
S06408,Dangote Sugar 6408,2,4.4
S06409,Flour Mills Nigeria 6409,12,4.7
S06410,Nestle Nigeria 6410,4,3.9
S06411,Dangote Sugar 6411,2,4.0
S06412,Dangote Sugar 6412,3,4.4
S06413,Nestle Nigeria 6413,8,4.2
S06414,Dufil Prima Foods 6414,2,3.8
S06415,Dufil Prima Foods 6415,2,4.9
S06416,Dufil Prima Foods 6416,1,3.6
S06417,Nestle Nigeria 6417,2,3.7
S06418,Dufil Prima Foods 6418,9,4.2
S06419,Dufil Prima Foods 6419,11,4.4
S06420,Dufil Prima Foods 6420,11,4.6
S06421,Nestle Nigeria 6421,10,4.8
S06422,Flour Mills Nigeria 6422,10,3.6
S06423,Dufil Prima Foods 6423,8,3.7
S06424,Dangote Sugar 6424,9,3.9
S06425,Flour Mills Nigeria 6425,10,4.5
S06426,Dufil Prima Foods 6426,3,4.5
S06427,Flour Mills Nigeria 6427,10,5.0
S06428,Dangote Sugar 6428,7,4.6
S06429,Dufil Prima Foods 6429,1,4.0
S06430,Flour Mills Nigeria 6430,7,4.3
S06431,Flour Mills Nigeria 6431,13,4.8
S06432,Dangote Sugar 6432,12,4.1
S06433,Nestle Nigeria 6433,14,4.3
S06434,Dufil Prima Foods 6434,4,4.2
S06435,Dangote Sugar 6435,1,4.2
S06436,Flour Mills Nigeria 6436,5,4.8
S06437,Flour Mills Nigeria 6437,3,5.0
S06438,Flour Mills Nigeria 6438,7,5.0
S06439,Flour Mills Nigeria 6439,8,4.2
S06440,Nestle Nigeria 6440,4,4.9
S06441,Dufil Prima Foods 6441,13,3.8
S06442,Flour Mills Nigeria 6442,6,4.9
S06443,Nestle Nigeria 6443,13,3.6
S06444,Nestle Nigeria 6444,6,3.7
S06445,Dufil Prima Foods 6445,5,4.2
S06446,Dangote Sugar 6446,9,4.1
S06447,Dangote Sugar 6447,1,3.8
S06448,Flour Mills Nigeria 6448,4,4.7
S06449,Dangote Sugar 6449,12,3.9
S06450,Dufil Prima Foods 6450,2,4.8
S06451,Dufil Prima Foods 6451,6,3.6
S06452,Dufil Prima Foods 6452,2,4.0
S06453,Flour Mills Nigeria 6453,1,4.2
S06454,Nestle Nigeria 6454,9,3.7
S06455,Nestle Nigeria 6455,14,3.6
S06456,Nestle Nigeria 6456,1,3.7
S06457,Flour Mills Nigeria 6457,6,4.7
S06458,Dufil Prima Foods 6458,14,3.8
S06459,Dufil Prima Foods 6459,11,4.9
S06460,Dufil Prima Foods 6460,11,4.2
S06461,Dangote Sugar 6461,12,4.7
S06462,Dangote Sugar 6462,11,4.2
S06463,Dufil Prima Foods 6463,10,4.7
S06464,Dufil Prima Foods 6464,3,4.1
S06465,Flour Mills Nigeria 6465,7,4.8
S06466,Dufil Prima Foods 6466,4,4.1
S06467,Dufil Prima Foods 6467,13,4.6
S06468,Dangote Sugar 6468,10,4.5
S06469,Nestle Nigeria 6469,2,4.4
S06470,Flour Mills Nigeria 6470,2,3.5
S06471,Flour Mills Nigeria 6471,13,4.2
S06472,Nestle Nigeria 6472,2,5.0
S06473,Dangote Sugar 6473,14,4.2
S06474,Flour Mills Nigeria 6474,10,4.5
S06475,Dufil Prima Foods 6475,7,4.6
S06476,Dufil Prima Foods 6476,7,4.0
S06477,Flour Mills Nigeria 6477,9,4.7
S06478,Nestle Nigeria 6478,13,4.2
S06479,Dufil Prima Foods 6479,1,4.1
S06480,Dufil Prima Foods 6480,2,3.7
S06481,Dangote Sugar 6481,6,4.5
S06482,Dufil Prima Foods 6482,6,4.3
S06483,Nestle Nigeria 6483,10,3.7
S06484,Dufil Prima Foods 6484,9,3.7
S06485,Dufil Prima Foods 6485,5,4.9
