inventory_id,product_id,warehouse_id,current_stock,reorder_level,max_capacity,last_updated
I06145,P02503,W05345,365,167,5440,2026-04-16
I06146,P08242,W03910,4729,108,5265,2026-05-24
I06147,P01191,W04957,1678,471,8235,2026-03-21
I06148,P00342,W04603,187,392,5973,2026-03-17
I06149,P02149,W06156,4020,403,9722,2026-04-26
I06150,P00714,W04725,467,189,2616,2026-04-16
I06151,P00726,W02371,1048,368,7571,2026-05-14
I06152,P01175,W03310,4736,442,8670,2026-04-02
I06153,P03459,W01098,2378,446,5323,2026-03-12
I06154,P07798,W03568,3515,51,7478,2026-05-22
I06155,P05199,W03058,3864,325,3929,2026-05-28
I06156,P08279,W05265,750,381,1811,2026-05-29
I06157,P09121,W00517,4060,256,7092,2026-05-09
I06158,P03848,W06538,2493,181,9528,2026-04-17
I06159,P01251,W06546,1759,353,4533,2026-05-08
I06160,P05744,W09582,1726,96,9587,2026-04-24
I06161,P05602,W05671,834,131,2410,2026-05-16
I06162,P01482,W04628,3671,340,8718,2026-04-27
I06163,P03047,W03185,1550,275,6772,2026-03-30
I06164,P07373,W05310,2111,123,3602,2026-06-02
I06165,P08860,W01116,2838,135,9345,2026-03-16
I06166,P08456,W08838,3109,317,4424,2026-04-13
I06167,P01720,W09678,4419,147,5051,2026-04-05
I06168,P03564,W05450,4707,116,8851,2026-04-25
I06169,P03593,W03635,3959,438,5731,2026-05-20
I06170,P03812,W03203,3777,273,1023,2026-05-22
I06171,P03629,W08755,3482,244,1641,2026-05-30
I06172,P04716,W09692,2760,191,3473,2026-06-07
I06173,P08405,W06517,2289,77,5187,2026-03-25
I06174,P03580,W01142,3828,311,1785,2026-03-21
I06175,P02258,W00545,4617,172,9997,2026-04-04
I06176,P04505,W09104,4156,294,5694,2026-04-28
I06177,P06322,W01000,2829,257,8832,2026-03-23
I06178,P03570,W07314,1408,406,8226,2026-04-10
I06179,P05397,W03306,2997,432,2946,2026-04-30
I06180,P02188,W06138,2232,417,4960,2026-03-20
I06181,P00076,W09208,1777,87,7535,2026-03-14
I06182,P04495,W00074,2542,61,9248,2026-03-21
I06183,P07557,W05043,4196,388,2572,2026-05-27
I06184,P04572,W09855,606,452,4942,2026-04-06
I06185,P05240,W09656,1719,373,5829,2026-05-01
I06186,P05669,W06319,2493,113,7037,2026-05-25
I06187,P01278,W01151,2361,162,8825,2026-05-26
I06188,P04238,W05843,3591,158,4550,2026-03-20
I06189,P02846,W00911,994,434,2990,2026-03-24
I06190,P03896,W04573,1554,288,8893,2026-05-31
I06191,P05580,W07792,555,255,6997,2026-03-13
I06192,P07817,W09044,3636,472,3208,2026-03-16
I06193,P03139,W03586,3039,409,9370,2026-04-28
I06194,P08027,W06955,2152,161,1311,2026-05-31
I06195,P07728,W00551,3407,89,2175,2026-06-05
I06196,P07647,W00139,1481,286,4461,2026-04-09
I06197,P01215,W04438,3353,236,8214,2026-05-03
I06198,P05982,W05085,4882,412,3941,2026-05-01
I06199,P01360,W08614,1441,273,6596,2026-05-22
I06200,P05952,W03696,4932,426,8459,2026-05-08
I06201,P09370,W04757,3236,440,2521,2026-04-02
I06202,P09601,W02983,705,157,2263,2026-03-16
I06203,P07583,W05622,1653,370,1719,2026-04-08
I06204,P01856,W07159,885,122,4594,2026-03-10
I06205,P06025,W01864,156,298,6238,2026-05-14
I06206,P00134,W09052,3198,78,5123,2026-05-31
I06207,P05782,W09095,4398,311,7345,2026-04-19
I06208,P01230,W02803,4325,435,4258,2026-05-10
I06209,P09574,W09003,4937,105,9790,2026-05-31
I06210,P05303,W08991,631,115,5204,2026-04-27
I06211,P08980,W03839,2173,312,9766,2026-04-19
I06212,P04627,W09311,74,151,1518,2026-04-14
I06213,P06090,W00573,1970,412,6269,2026-03-17
I06214,P09956,W09898,3332,408,6820,2026-03-11
I06215,P00055,W08863,2603,81,6491,2026-05-05
I06216,P09213,W04196,2311,387,6348,2026-05-31
I06217,P09171,W05916,2548,333,7547,2026-04-19
I06218,P08477,W01344,593,284,9331,2026-03-31
I06219,P00248,W08073,2185,295,2396,2026-05-03
I06220,P06610,W04425,3409,380,7437,2026-03-30
I06221,P06803,W07139,1821,375,1894,2026-05-03
I06222,P01448,W00128,3170,316,4204,2026-03-13
I06223,P09152,W02686,574,130,6776,2026-04-17
I06224,P04139,W05713,3291,453,4150,2026-06-01
I06225,P09034,W08660,2610,203,6408,2026-03-16
I06226,P07196,W00874,803,195,3558,2026-04-19
I06227,P05701,W05200,2236,368,3104,2026-06-07
I06228,P03956,W00896,705,163,6467,2026-04-13
I06229,P06055,W05548,3025,391,9170,2026-05-23
I06230,P05131,W08026,4265,316,7688,2026-03-23
I06231,P08853,W04868,2099,282,3454,2026-05-19
I06232,P00451,W07852,4992,207,9156,2026-04-05
I06233,P00260,W06488,3213,127,2826,2026-03-30
I06234,P05380,W06790,4658,116,3928,2026-05-31
I06235,P01879,W05858,2420,470,7139,2026-05-30
I06236,P07262,W08205,2356,314,7362,2026-03-28
I06237,P00517,W02144,2877,198,1128,2026-05-21
I06238,P02342,W09399,30,408,2139,2026-03-17
I06239,P06484,W08683,2748,396,3057,2026-03-28
I06240,P09616,W09850,665,360,5786,2026-03-19
I06241,P03048,W03046,4049,383,9123,2026-03-31
I06242,P08932,W02519,1744,77,2616,2026-03-21
I06243,P07758,W03367,4026,222,4876,2026-05-05
I06244,P01365,W04112,3260,406,2822,2026-05-17
I06245,P08675,W01208,473,497,8996,2026-04-05
I06246,P07435,W07289,3769,310,4077,2026-03-27
I06247,P04697,W02684,3490,423,1219,2026-05-23
I06248,P03478,W06532,2827,202,7919,2026-04-14
I06249,P01081,W09142,1926,426,8046,2026-03-24
I06250,P04093,W07614,3460,261,8864,2026-04-22
I06251,P03119,W06014,3122,155,6956,2026-03-24
I06252,P01833,W06725,3539,121,7964,2026-04-10
I06253,P06268,W02168,1975,402,6281,2026-03-13
I06254,P02014,W05637,216,409,8101,2026-04-17
I06255,P04805,W06250,97,148,4307,2026-03-11
I06256,P03243,W09011,3952,474,2205,2026-04-22
I06257,P05550,W04413,3060,451,2950,2026-05-21
I06258,P06587,W05956,273,280,8522,2026-06-02
I06259,P07741,W08453,813,264,3372,2026-05-01
I06260,P03909,W03174,4020,209,9078,2026-05-25
I06261,P05335,W02795,2848,438,7948,2026-04-07
I06262,P02136,W08419,3052,341,7593,2026-04-22
I06263,P03790,W04105,1562,331,3848,2026-04-24
I06264,P00870,W07868,1270,287,6415,2026-04-30
I06265,P06551,W05722,1491,371,3395,2026-05-19
I06266,P07395,W02296,1058,227,7599,2026-06-06
I06267,P09540,W02219,1542,463,9310,2026-04-11
I06268,P04834,W02146,4267,286,8955,2026-03-29
I06269,P08306,W05527,4684,81,1207,2026-04-05
I06270,P01122,W02389,2716,116,7309,2026-05-13
I06271,P00991,W07669,4918,139,7165,2026-05-12
I06272,P02937,W00032,3220,424,9056,2026-04-11
I06273,P07675,W01817,314,115,1909,2026-03-16
I06274,P01933,W01576,4966,152,6019,2026-03-14
I06275,P09507,W01038,3308,410,1333,2026-03-29
I06276,P06789,W09598,1051,346,9285,2026-04-06
I06277,P05463,W01281,4059,229,3283,2026-04-03
I06278,P06793,W03218,4545,300,7377,2026-04-15
I06279,P00546,W07309,1684,483,8365,2026-04-11
I06280,P00403,W06781,4344,218,3170,2026-05-05
I06281,P08464,W06984,2767,278,8296,2026-06-01
I06282,P08281,W01030,1811,325,8048,2026-03-26
I06283,P01075,W02160,4940,350,2112,2026-03-15
I06284,P00611,W09115,4173,452,1319,2026-05-23
I06285,P06568,W09699,4275,477,7266,2026-03-28
I06286,P04361,W00296,1267,117,4554,2026-03-28
I06287,P05138,W01521,1819,199,1633,2026-05-26
I06288,P01418,W00551,4094,471,4420,2026-04-10
I06289,P00356,W01404,4795,350,9994,2026-05-17
I06290,P09686,W06953,662,425,2093,2026-03-17
I06291,P02514,W05924,3239,386,6224,2026-04-01
I06292,P08426,W06839,2894,202,9191,2026-04-20
I06293,P01680,W01158,3950,162,6374,2026-04-10
I06294,P02921,W06825,3255,308,1034,2026-05-10
I06295,P05651,W00639,3161,421,6619,2026-05-20
I06296,P07409,W00888,3857,91,3383,2026-05-24
I06297,P07044,W01917,1358,137,9772,2026-05-28
I06298,P01181,W05904,237,211,6857,2026-05-15
I06299,P07857,W07840,2707,54,2962,2026-05-14
I06300,P07278,W03047,2040,351,1649,2026-04-03
I06301,P07951,W00006,1061,280,5835,2026-04-21
I06302,P07417,W04115,2266,418,2955,2026-05-04
I06303,P09150,W01472,3360,179,3350,2026-04-02
I06304,P04778,W01946,3348,143,2862,2026-03-22
I06305,P02331,W08486,2992,496,6169,2026-05-13
I06306,P01977,W04105,3246,366,1079,2026-05-17
I06307,P03955,W00545,1555,125,2682,2026-05-24
I06308,P01851,W03154,4396,414,4735,2026-05-08
I06309,P00881,W03470,1382,123,5622,2026-03-30
I06310,P07045,W08016,3826,488,9691,2026-04-28
I06311,P08292,W01975,2969,113,2512,2026-04-13
I06312,P01630,W07284,4572,60,7666,2026-05-26
I06313,P09310,W04407,2677,227,7729,2026-03-13
I06314,P08308,W09212,620,119,6097,2026-05-10
I06315,P08210,W03783,2207,273,2687,2026-03-17
I06316,P00477,W04557,1866,184,5210,2026-04-12
I06317,P01606,W06301,3961,403,5001,2026-03-15
I06318,P03751,W02069,3576,380,2389,2026-05-21
I06319,P08195,W06328,4858,418,8159,2026-05-30
I06320,P05519,W02550,2921,109,1304,2026-03-28
I06321,P04274,W00659,1916,488,1269,2026-04-23
I06322,P06921,W08598,1413,309,2332,2026-04-14
I06323,P02612,W06948,4275,120,9935,2026-05-20
I06324,P09344,W04910,2317,376,2844,2026-06-05
I06325,P07599,W01302,4558,224,5143,2026-05-23
I06326,P06512,W04578,1815,358,5209,2026-05-11
I06327,P04065,W09144,2846,411,3805,2026-05-28
I06328,P02544,W00153,3852,421,4353,2026-05-11
I06329,P01830,W01316,3088,209,1875,2026-06-06
I06330,P01635,W06964,2839,342,9257,2026-04-02
I06331,P04231,W03811,3904,483,8668,2026-05-10
I06332,P00207,W07041,1467,444,3280,2026-05-15
I06333,P03805,W00600,1698,105,4241,2026-03-28
I06334,P03910,W03402,397,324,2559,2026-05-05
I06335,P01281,W01178,1047,308,8947,2026-05-18
I06336,P04054,W04937,3792,82,1574,2026-04-27
I06337,P06762,W04849,2996,346,4293,2026-05-28
I06338,P04278,W00041,425,76,4601,2026-03-19
I06339,P06995,W00931,4739,459,7582,2026-06-02
I06340,P05531,W03952,3242,444,5071,2026-03-19
I06341,P03999,W04838,1233,122,9673,2026-06-04
I06342,P03580,W00915,702,461,5144,2026-04-05
I06343,P09951,W05824,209,295,8975,2026-04-14
I06344,P08986,W06744,482,144,6061,2026-06-02
I06345,P08240,W06586,4721,91,5660,2026-06-06
I06346,P08983,W04418,2156,231,5609,2026-03-21
I06347,P00206,W02913,3678,436,5769,2026-05-24
I06348,P00439,W07343,4340,87,1366,2026-06-01
I06349,P01543,W02661,2285,368,3174,2026-04-05
I06350,P01133,W00911,1988,345,8686,2026-05-31
I06351,P01081,W00247,3834,234,7137,2026-04-02
I06352,P06669,W03163,1657,172,9017,2026-04-29
I06353,P01515,W08961,388,101,7109,2026-06-01
I06354,P08794,W02262,524,111,8970,2026-05-13
I06355,P04192,W08561,1466,454,1426,2026-03-16
I06356,P02415,W00327,4237,176,1423,2026-04-15
I06357,P07804,W07991,2326,410,4564,2026-04-04
I06358,P01437,W09145,578,297,6971,2026-03-21
I06359,P07475,W05609,1755,69,9950,2026-05-05
I06360,P09723,W08887,1677,363,2521,2026-03-30
I06361,P07651,W05862,1913,289,9183,2026-03-21
I06362,P06369,W03216,565,402,5508,2026-05-24
I06363,P02642,W08733,3759,229,9652,2026-03-10
I06364,P06220,W06024,4431,163,1284,2026-04-15
I06365,P09274,W02590,1482,263,2135,2026-04-19
I06366,P02546,W01885,1905,147,5846,2026-03-24
I06367,P01534,W00490,1233,178,6215,2026-05-05
I06368,P06144,W06378,2759,86,7237,2026-05-16
I06369,P00658,W08073,1906,141,7622,2026-03-20
I06370,P01483,W02834,794,145,9038,2026-04-07
I06371,P06474,W07054,3605,276,5362,2026-03-12
I06372,P02096,W03191,4734,68,5792,2026-05-15
I06373,P04738,W01847,1069,404,4135,2026-04-08
I06374,P00356,W07318,4395,386,6621,2026-03-24
I06375,P03107,W01259,4374,216,4552,2026-04-27
I06376,P08689,W05755,2762,262,1504,2026-05-27
I06377,P09567,W09816,3133,410,5505,2026-03-16
I06378,P06941,W05608,2451,361,7361,2026-05-10
I06379,P02838,W07881,1758,95,9331,2026-06-03
I06380,P07663,W02864,788,448,3686,2026-04-07
I06381,P03305,W03146,4069,62,8468,2026-04-22
I06382,P05030,W04177,3554,490,7847,2026-04-01
I06383,P02930,W06190,4650,231,2955,2026-04-29
I06384,P05767,W04496,3000,323,2348,2026-05-11
I06385,P03941,W07416,1714,181,5163,2026-03-12
I06386,P09157,W05637,3459,161,6932,2026-03-17
I06387,P06505,W02670,1015,238,1450,2026-04-20
I06388,P05549,W07762,2005,157,9744,2026-05-06
I06389,P00444,W07904,938,239,7120,2026-04-26
I06390,P09018,W03979,3571,282,8981,2026-03-17
I06391,P09082,W04614,2065,167,2455,2026-04-19
I06392,P06110,W09488,4640,222,6619,2026-04-05
I06393,P07612,W04429,4270,77,3018,2026-04-25
I06394,P00265,W03138,3416,446,3797,2026-05-20
I06395,P01630,W00515,1551,260,6418,2026-05-15
I06396,P00430,W07526,318,232,9293,2026-04-26
I06397,P03734,W05714,3831,260,6045,2026-06-04
I06398,P09428,W03272,583,99,1816,2026-05-02
I06399,P04250,W02271,893,207,6356,2026-03-22
I06400,P07360,W02958,4260,207,6011,2026-05-27
I06401,P09472,W03430,3757,107,3326,2026-03-24
I06402,P07101,W07618,4435,314,2414,2026-05-02
I06403,P06200,W06059,1429,207,8270,2026-03-20
I06404,P03170,W06132,4268,149,4929,2026-03-29
I06405,P02138,W07604,2240,203,9587,2026-03-28
I06406,P07592,W07791,931,76,3479,2026-04-08
I06407,P02539,W08295,679,309,4364,2026-04-09
I06408,P04905,W02979,1001,169,4246,2026-05-17
I06409,P03939,W08053,2591,104,9980,2026-05-15
I06410,P07180,W09543,1961,438,3737,2026-03-21
I06411,P03590,W00227,3949,495,3122,2026-03-19
I06412,P00545,W02623,814,318,2168,2026-05-01
I06413,P00060,W07276,1002,312,9308,2026-04-24
I06414,P04150,W02634,2341,386,8553,2026-05-09
I06415,P03198,W01504,4535,443,3478,2026-05-16
I06416,P01952,W02303,946,467,6086,2026-05-22
I06417,P02583,W07787,4207,335,2287,2026-06-07
I06418,P07888,W03572,1146,416,8212,2026-05-29
I06419,P04020,W05162,4375,264,2782,2026-03-19
I06420,P09063,W01367,4930,246,7316,2026-04-23
I06421,P07261,W09944,4155,59,3821,2026-04-19
I06422,P09911,W04911,1883,410,3586,2026-06-05
I06423,P08440,W03742,2658,445,1874,2026-04-23
I06424,P06719,W03803,2993,420,1898,2026-03-15
I06425,P02988,W06346,2362,222,8355,2026-03-22
I06426,P09746,W04728,4559,321,4187,2026-04-11
I06427,P02861,W06004,334,213,3804,2026-04-05
I06428,P00641,W08512,1923,316,7059,2026-05-08
I06429,P02651,W05609,2998,210,5061,2026-04-13
I06430,P04903,W04853,4829,64,3154,2026-04-04
I06431,P08658,W04531,477,447,7890,2026-04-12
I06432,P04329,W02910,2020,349,3076,2026-03-21
I06433,P07881,W07254,4376,479,4415,2026-06-04
I06434,P02242,W00251,1776,196,3742,2026-04-28
I06435,P07229,W01506,2640,266,9495,2026-05-30
I06436,P05577,W02460,1594,389,1442,2026-04-19
I06437,P01558,W06892,3091,323,1017,2026-03-11
I06438,P00123,W03781,3137,219,2670,2026-03-22
I06439,P06917,W08732,1107,238,8136,2026-04-05
I06440,P03826,W02004,2427,197,8209,2026-03-17
I06441,P03629,W04518,594,481,7957,2026-05-09
I06442,P01218,W03505,4189,133,8693,2026-03-30
I06443,P09136,W07304,535,452,9401,2026-05-31
I06444,P07342,W04044,1004,372,1453,2026-04-28
I06445,P08221,W08710,1884,489,7746,2026-04-30
I06446,P08228,W02144,4563,452,8136,2026-03-15
I06447,P09199,W06659,3870,384,3556,2026-05-30
I06448,P00107,W06524,3956,428,1065,2026-03-15
I06449,P09539,W07472,2295,460,6615,2026-05-10
I06450,P03032,W01697,290,86,1257,2026-04-18
I06451,P09416,W06404,3827,456,3594,2026-06-02
I06452,P09572,W01577,2160,138,9783,2026-04-25
I06453,P06857,W03923,3363,444,5834,2026-04-01
I06454,P02945,W03644,4302,285,2057,2026-04-22
I06455,P07325,W06482,2153,284,3351,2026-05-26
I06456,P05612,W00641,1441,142,8362,2026-05-21
I06457,P02214,W03419,16,321,5578,2026-05-21
I06458,P00920,W05224,1000,54,9879,2026-03-16
I06459,P00279,W08729,3875,131,4052,2026-03-17
I06460,P05349,W09954,1698,417,6200,2026-03-22
I06461,P05417,W05960,2432,494,5207,2026-04-21
I06462,P06313,W04963,3267,250,5407,2026-05-18
I06463,P05570,W07997,397,64,1166,2026-05-18
I06464,P06023,W02406,318,235,9134,2026-04-05
I06465,P07842,W02665,4194,203,8720,2026-05-09
I06466,P08066,W07916,1683,419,7898,2026-04-09
I06467,P07264,W09192,1380,325,5600,2026-04-27
I06468,P00638,W06700,190,206,3035,2026-05-20
I06469,P05165,W05048,4653,93,1921,2026-04-30
I06470,P03996,W05402,3572,473,3810,2026-03-23
I06471,P01033,W05654,2935,57,4135,2026-03-10
I06472,P09458,W09294,2863,121,5951,2026-04-02
I06473,P01569,W08486,1720,348,5243,2026-04-21
I06474,P04326,W02574,3975,71,9522,2026-04-02
I06475,P00428,W02098,839,190,8570,2026-03-20
I06476,P01079,W08692,2631,414,1237,2026-03-27
I06477,P05396,W03782,4586,204,2417,2026-05-14
I06478,P09772,W06934,3625,99,7249,2026-04-05
I06479,P05825,W01987,32,313,1020,2026-05-15
I06480,P03587,W06445,4240,380,3893,2026-05-18
I06481,P01408,W05448,2854,158,4319,2026-06-01
I06482,P07621,W06309,3737,432,3845,2026-03-27
I06483,P07254,W09502,4194,347,2315,2026-03-19
I06484,P06172,W05545,110,55,1085,2026-04-16
I06485,P04020,W09710,2042,74,4388,2026-03-17
I06486,P02547,W03914,1127,205,4498,2026-03-29
I06487,P05330,W09546,2063,125,6779,2026-04-26
I06488,P07185,W02910,1364,394,5877,2026-04-21
I06489,P00837,W05654,3897,202,9232,2026-06-06
I06490,P08870,W09651,3350,261,5002,2026-06-05
I06491,P03413,W03753,1714,268,5525,2026-04-25
I06492,P09135,W05484,4305,62,4282,2026-04-07
I06493,P08399,W09450,2499,59,9260,2026-06-05
I06494,P05752,W09399,1902,57,3382,2026-06-01
I06495,P06696,W04942,1310,222,7552,2026-03-15
I06496,P01020,W09766,869,471,5910,2026-04-11
I06497,P05261,W09102,3873,165,5133,2026-04-23
I06498,P09916,W05836,905,440,5636,2026-05-04
I06499,P07190,W06500,596,323,1890,2026-04-05
I06500,P04690,W01885,4219,296,9747,2026-04-23
I06501,P04811,W00399,4773,375,1588,2026-05-02
I06502,P02823,W02512,4323,346,6234,2026-04-30
I06503,P01790,W04410,977,73,5162,2026-05-03
I06504,P00084,W04676,4323,452,7268,2026-05-17
I06505,P02161,W00489,1153,106,1036,2026-03-25
I06506,P06817,W03194,4032,386,2681,2026-05-02
I06507,P08024,W06633,1193,403,8112,2026-04-26
I06508,P08118,W02924,603,391,4439,2026-05-29
I06509,P06168,W03941,4434,268,3287,2026-05-13
I06510,P06457,W09364,651,400,6849,2026-03-28
I06511,P07915,W08673,225,111,9847,2026-04-18
I06512,P03167,W04283,3826,257,7465,2026-04-06
I06513,P07231,W04344,427,286,8361,2026-04-13
I06514,P08204,W01172,748,113,1503,2026-04-26
I06515,P07618,W02708,3396,147,3608,2026-03-30
I06516,P03008,W05666,2104,481,5457,2026-05-25
I06517,P05705,W00682,1618,240,3581,2026-04-29
I06518,P09358,W02278,1499,238,9355,2026-05-15
I06519,P08152,W03998,2756,140,1531,2026-05-04
I06520,P08822,W09979,284,166,8556,2026-04-23
I06521,P04576,W08606,778,253,9736,2026-05-29
I06522,P05491,W04148,1797,69,9698,2026-06-07
I06523,P05841,W07650,3159,247,5187,2026-04-14
I06524,P09551,W03621,4937,388,2843,2026-04-15
I06525,P07944,W09262,1287,365,9113,2026-06-07
I06526,P06209,W03242,3732,198,6172,2026-04-26
I06527,P03594,W07301,4884,157,3475,2026-03-28
I06528,P07722,W01989,4740,247,8996,2026-03-18
I06529,P02097,W06954,1341,362,9108,2026-04-13
I06530,P07358,W07748,2917,469,1222,2026-04-16
I06531,P04512,W06280,3526,270,5789,2026-03-26
I06532,P05479,W01032,3843,400,6349,2026-04-20
I06533,P06068,W00158,4863,162,6463,2026-04-20
I06534,P06398,W00913,194,149,4412,2026-06-03
I06535,P00942,W08411,3815,131,1520,2026-06-02
I06536,P09667,W03287,4038,127,9248,2026-05-07
I06537,P07707,W06726,2577,434,1814,2026-03-18
I06538,P03669,W08293,4388,159,2182,2026-05-24
I06539,P05948,W05622,1052,389,4325,2026-04-13
I06540,P02646,W08957,1783,467,9662,2026-04-22
I06541,P04301,W09560,1550,390,6500,2026-03-29
I06542,P02283,W05355,2135,60,5456,2026-04-30
I06543,P00312,W02501,1861,252,9087,2026-05-12
I06544,P02393,W01796,3113,247,8672,2026-05-22
I06545,P03982,W05695,998,489,1178,2026-06-03
I06546,P04690,W01560,1129,405,6349,2026-06-02
I06547,P00980,W05654,2445,386,4445,2026-05-20
I06548,P05758,W06466,3959,410,9165,2026-03-15
I06549,P02578,W09711,4115,371,6147,2026-05-19
I06550,P04720,W07386,1498,158,5160,2026-05-26
I06551,P03851,W00309,1493,469,2884,2026-05-02
I06552,P04751,W00960,1935,120,1852,2026-05-31
I06553,P09573,W05430,3698,264,7871,2026-05-20
I06554,P01058,W00965,4903,60,7417,2026-03-21
I06555,P06424,W08005,564,83,5069,2026-05-28
I06556,P06364,W04286,550,381,6999,2026-04-17
I06557,P05315,W06439,1189,326,5261,2026-04-20
I06558,P01351,W06327,3624,137,2212,2026-03-12
I06559,P07595,W06903,1045,286,5583,2026-04-19
I06560,P07709,W08272,1458,429,2773,2026-03-16
I06561,P09746,W05023,3869,232,3062,2026-03-21
I06562,P00357,W02701,4776,92,1297,2026-04-27
I06563,P00346,W01959,4212,82,2676,2026-03-15
I06564,P09697,W06615,3855,321,3344,2026-03-14
I06565,P07420,W02152,1958,479,9334,2026-06-04
I06566,P08908,W02887,4912,446,2425,2026-05-10
I06567,P01888,W03941,2159,488,7655,2026-03-26
I06568,P09473,W03335,3064,111,8070,2026-06-03
I06569,P08606,W06062,1373,66,1226,2026-06-03
I06570,P05194,W06756,2357,241,4651,2026-05-07
I06571,P06174,W02769,4450,113,3902,2026-06-03
I06572,P02292,W06861,2000,87,2761,2026-04-26
I06573,P05967,W04251,4893,291,4680,2026-06-07
I06574,P00939,W03663,3039,409,6764,2026-05-28
I06575,P02461,W09330,3347,186,2718,2026-04-20
I06576,P07590,W01819,1672,209,2427,2026-03-11
I06577,P08095,W06581,392,314,4165,2026-05-04
I06578,P02413,W05606,1893,92,4244,2026-05-03
I06579,P03721,W08803,774,140,4884,2026-05-23
I06580,P04529,W03273,745,438,6826,2026-04-02
I06581,P02051,W01434,1911,368,5975,2026-04-28
I06582,P00529,W08873,1021,401,3684,2026-03-22
I06583,P06557,W02218,3067,84,5212,2026-03-17
I06584,P00689,W03490,1902,75,2942,2026-03-10
I06585,P01800,W09242,753,436,8816,2026-03-30
I06586,P01300,W08944,1372,443,8491,2026-04-11
I06587,P00242,W02601,796,479,3070,2026-04-15
I06588,P05432,W08779,2147,77,1004,2026-04-04
I06589,P01267,W00768,4841,135,6395,2026-04-18
I06590,P08391,W09661,1863,345,7086,2026-04-30
I06591,P00795,W05185,488,65,4690,2026-05-02
I06592,P09190,W03008,3780,465,9311,2026-03-21
I06593,P07771,W04829,1132,269,1871,2026-04-27
I06594,P08142,W07965,2996,200,9716,2026-05-25
I06595,P04136,W08833,3874,500,3477,2026-04-13
I06596,P08421,W01092,2081,404,7099,2026-04-21
I06597,P03270,W08254,2630,333,4213,2026-03-27
I06598,P00879,W09663,592,312,3633,2026-04-08
I06599,P01931,W08404,4698,373,8337,2026-04-09
I06600,P02561,W02530,4525,471,8469,2026-05-23
I06601,P03874,W06492,1345,97,3230,2026-05-04
I06602,P02989,W09450,1370,431,3963,2026-03-21
I06603,P04681,W00840,4004,82,1240,2026-05-10
I06604,P01126,W06338,3507,175,3962,2026-04-11
I06605,P09486,W09809,2926,194,3155,2026-03-29
I06606,P03695,W02913,14,161,3612,2026-05-21
I06607,P04613,W09385,4213,129,7472,2026-06-06
I06608,P03111,W08679,2769,233,4232,2026-05-22
I06609,P08348,W01719,4858,93,2060,2026-04-03
I06610,P07592,W06695,4015,231,3525,2026-03-12
