inventory_id,product_id,warehouse_id,current_stock,reorder_level,max_capacity,last_updated,unit_price_ngn,inventory_value
I05670,P01898,W03082,4325,261,4707,2026-04-16,10822.87,46808912.75
I05671,P00236,W00206,3336,210,2214,2026-03-20,11559.45,38562325.2
I05672,P02802,W04721,4036,370,6705,2026-04-17,7647.94,30867085.84
I05673,P04000,W07937,1362,461,5467,2026-03-22,4919.8,6700767.600000001
I05674,P09512,W02217,4342,228,2046,2026-04-08,11560.35,50195039.7
I05675,P01988,W01680,4032,433,2201,2026-04-08,948.61,3824795.52
I05676,P00523,W09454,882,142,4760,2026-04-30,19809.88,17472314.16
I05677,P06435,W02039,3361,162,5421,2026-04-15,9935.37,33392778.570000004
I05678,P00081,W07156,3217,435,2645,2026-04-27,1148.78,3695625.26
I05679,P07309,W06923,941,448,3843,2026-05-19,13026.42,12257861.22
I05680,P01894,W04333,2811,388,1860,2026-05-18,10171.29,28591496.19
I05681,P04386,W08294,1782,366,7008,2026-03-19,303.94,541621.08
I05682,P04536,W06069,2311,93,7439,2026-04-25,17822.92,41188768.12
I05683,P03950,W02156,1789,443,4023,2026-06-07,1692.91,3028615.99
I05684,P04251,W07959,3084,195,9882,2026-04-17,3257.49,10046099.16
I05685,P09970,W04329,2727,221,9439,2026-05-28,17456.62,47604202.739999995
I05686,P01505,W07459,4497,360,8021,2026-03-14,5434.5,24438946.5
I05687,P03335,W08180,3166,171,3448,2026-04-21,9023.72,28569097.52
I05688,P08586,W07348,2842,119,4542,2026-05-27,19953.29,56707250.18
I05689,P09066,W00508,638,360,7986,2026-05-10,21108.46,13467197.479999999
I05690,P05477,W06910,819,494,2061,2026-05-25,18906.96,15484800.239999998
I05691,P05795,W06074,3593,474,1348,2026-04-07,1236.56,4442960.08
I05692,P02088,W01100,2365,90,7610,2026-06-07,5141.09,12158677.85
I05693,P06623,W02099,2866,401,6540,2026-05-04,12885.3,36929269.8
I05694,P03519,W09899,4437,413,8253,2026-05-02,22849.47,101383098.39
I05695,P04683,W05412,3078,320,8270,2026-04-30,1579.16,4860654.48
I05696,P08594,W00093,3645,287,7010,2026-03-10,23358.06,85140128.7
I05697,P03786,W03481,1155,87,2635,2026-04-20,8564.06,9891489.299999999
I05698,P05566,W07534,758,479,6095,2026-04-28,2401.68,1820473.44
I05699,P04538,W00863,1600,470,4427,2026-04-18,3308.17,5293072.0
I05700,P00648,W08867,1717,362,3285,2026-03-20,12096.17,20769123.89
I05701,P01843,W03169,2672,344,3138,2026-04-05,7025.36,18771761.919999998
I05702,P08256,W08154,725,438,6876,2026-06-05,11321.17,8207848.25
I05703,P06394,W06801,1978,493,2132,2026-03-17,5789.65,11451927.7
I05704,P01660,W06301,210,333,9140,2026-05-18,20686.89,4344246.899999999
I05705,P00623,W05369,3739,102,3964,2026-06-04,2507.06,9373897.34
I05706,P09952,W05121,3902,180,8753,2026-05-29,14905.3,58160480.599999994
I05707,P00634,W08493,242,57,6429,2026-04-19,16994.15,4112584.3000000003
I05708,P01342,W05006,3270,182,3081,2026-03-23,11633.89,38042820.3
I05709,P04128,W00215,3322,54,1881,2026-05-03,7813.44,25956247.68
I05710,P05733,W08977,268,86,1177,2026-03-18,16157.54,4330220.720000001
I05711,P00841,W00344,514,218,5039,2026-03-25,13463.89,6920439.46
I05712,P01657,W04890,4566,391,4820,2026-04-08,12499.08,57070799.28
I05713,P04260,W01536,321,160,3306,2026-05-27,24239.25,7780799.25
I05714,P08399,W02444,4714,131,2626,2026-03-24,22622.65,106643172.10000001
I05715,P07125,W09340,1856,383,6924,2026-04-28,24875.78,46169447.68
I05716,P07953,W05680,3899,436,7635,2026-03-23,11606.34,45253119.660000004
I05717,P00411,W02986,2218,144,9417,2026-05-02,24929.86,55294429.480000004
I05718,P02919,W03763,269,159,3248,2026-03-31,5163.54,1388992.26
I05719,P04832,W07910,3180,202,3145,2026-05-15,17508.12,55675821.599999994
I05720,P02662,W06187,1704,175,4813,2026-05-22,22364.86,38109721.44
I05721,P01694,W02837,421,336,8834,2026-04-08,11966.07,5037715.47
I05722,P03496,W03548,3652,461,8619,2026-04-17,4675.42,17074633.84
I05723,P08908,W00910,2624,93,8525,2026-04-13,3523.14,9244719.36
I05724,P02113,W05583,3272,475,1091,2026-03-29,12446.7,40725602.400000006
I05725,P05181,W01582,4756,237,8204,2026-04-14,17568.17,83554216.52
I05726,P06173,W01282,688,124,4169,2026-05-27,23046.6,15856060.799999999
I05727,P02373,W09962,3004,222,8975,2026-04-25,5350.51,16072932.040000001
I05728,P02684,W09245,595,294,1598,2026-04-27,20419.03,12149322.85
I05729,P03607,W05916,1744,367,9203,2026-04-14,4163.22,7260655.680000001
I05730,P01835,W05208,648,407,7393,2026-04-16,7418.82,4807395.359999999
I05731,P09029,W09262,4835,459,8929,2026-05-28,16353.27,79068060.45
I05732,P06941,W06502,4367,422,3247,2026-03-14,16758.26,73183321.41999999
I05733,P05023,W09707,4124,213,1041,2026-03-22,7541.67,31101847.080000002
I05734,P04031,W03332,3847,103,5996,2026-05-22,22050.79,84829389.13000001
I05735,P04408,W07576,799,159,2657,2026-05-23,21704.86,17342183.14
I05736,P06600,W09048,3787,232,3608,2026-05-25,18460.27,69909042.49
I05737,P08399,W06425,3507,213,3076,2026-06-02,22622.65,79337633.55000001
I05738,P04590,W03778,2238,373,3743,2026-05-19,13925.63,31165559.939999998
I05739,P03828,W02055,4209,457,9799,2026-04-23,8441.43,35529978.870000005
I05740,P01293,W05931,3642,397,4055,2026-05-04,6118.09,22282083.78
I05741,P02216,W02830,3299,177,5898,2026-05-08,18944.18,62496849.82
I05742,P01280,W07324,4151,293,5299,2026-04-18,10560.74,43837631.74
I05743,P08515,W06543,497,369,6272,2026-06-04,5565.85,2766227.45
I05744,P04895,W04545,2529,352,8619,2026-05-06,13852.25,35032340.25
I05745,P06036,W06064,2787,485,4399,2026-04-05,2512.26,7001668.620000001
I05746,P00455,W07270,2569,351,3740,2026-04-08,7658.26,19674069.94
I05747,P07621,W07272,2693,334,1141,2026-04-21,8879.91,23913597.63
I05748,P01260,W08630,534,342,2724,2026-05-07,2994.44,1599030.96
I05749,P06101,W09125,1035,371,2974,2026-03-16,23727.45,24557910.75
I05750,P04165,W04563,3036,112,2445,2026-06-07,9980.78,30301648.080000002
I05751,P04239,W00304,2449,314,5046,2026-05-14,2098.28,5138687.720000001
I05752,P05651,W07990,1850,337,4031,2026-04-24,18428.4,34092540.0
I05753,P07808,W05328,3646,111,7356,2026-05-02,7785.21,28384875.66
I05754,P02321,W09127,2252,470,7388,2026-05-16,23127.99,52084233.480000004
I05755,P08796,W09752,803,224,6506,2026-06-01,5719.75,4592959.25
I05756,P06109,W08613,1034,144,3717,2026-04-08,20947.71,21659932.14
I05757,P05999,W00528,136,220,6985,2026-05-10,21023.3,2859168.8
I05758,P02204,W07694,3519,286,1969,2026-04-17,473.29,1665507.51
I05759,P01696,W07232,3314,339,4259,2026-03-16,19299.25,63957714.5
I05760,P09540,W01449,2736,420,1571,2026-04-09,15169.65,41504162.4
I05761,P04989,W09156,4558,222,4001,2026-04-12,7350.0,33501300.0
I05762,P03681,W04170,4661,343,7200,2026-04-30,6815.78,31768350.58
I05763,P05833,W08095,2753,269,6599,2026-03-18,7694.43,21182765.79
I05764,P07603,W00443,3490,482,5289,2026-05-10,4203.22,14669237.8
I05765,P02282,W02732,1494,69,2064,2026-04-20,24387.0,36434178.0
I05766,P02893,W02872,1784,175,9178,2026-03-16,13970.56,24923479.04
I05767,P04070,W07115,3392,243,1617,2026-05-14,15662.86,53128421.120000005
I05768,P04953,W08516,2295,426,1787,2026-05-22,2525.93,5797009.35
I05769,P06304,W08207,391,436,5424,2026-04-06,8860.7,3464533.7
I05770,P08410,W00895,2900,89,1214,2026-04-20,738.21,2140809.0
I05771,P06845,W06927,1838,175,1799,2026-05-03,12334.11,22670094.18
I05772,P09306,W00631,606,356,4905,2026-04-11,2282.56,1383231.3599999999
I05773,P03073,W03864,4469,101,9827,2026-05-29,21080.26,94207681.94
I05774,P00668,W05354,4435,116,6717,2026-04-13,23429.86,103911429.10000001
I05775,P06290,W08756,756,171,2980,2026-05-01,7267.54,5494260.24
I05776,P06096,W00439,4250,168,7822,2026-05-27,21414.31,91010817.5
I05777,P03271,W03320,2284,296,6410,2026-03-15,1619.74,3699486.16
I05778,P09230,W06743,3792,131,6098,2026-04-24,21811.92,82710800.64
I05779,P00905,W01318,3374,248,6131,2026-03-16,12806.92,43210548.08
I05780,P06636,W04313,1613,159,8989,2026-05-16,16034.15,25863083.95
I05781,P06820,W00781,3605,188,8722,2026-04-06,18098.43,65244840.15
I05782,P03794,W04256,2101,327,1762,2026-03-19,12760.76,26810356.76
I05783,P04721,W08986,3834,283,3868,2026-05-06,8695.14,33337166.759999998
I05784,P05882,W05925,1238,240,5633,2026-03-28,7030.58,8703858.04
I05785,P09049,W07504,4296,60,3413,2026-03-27,17640.62,75784103.52
I05786,P01560,W06971,2359,193,1550,2026-05-07,11438.05,26982359.95
I05787,P00931,W07504,4340,75,6064,2026-04-29,5228.61,22692167.4
I05788,P04747,W07602,3013,67,3440,2026-06-06,6796.35,20477402.55
I05789,P03157,W03495,463,380,1452,2026-04-09,23155.6,10721042.799999999
I05790,P08511,W05427,3909,248,1807,2026-05-11,13033.37,50947443.330000006
I05791,P04001,W09248,3222,329,9280,2026-04-30,24103.29,77660800.38000001
I05792,P04510,W01686,4970,277,4975,2026-04-22,1826.05,9075468.5
I05793,P06288,W04348,3881,263,9015,2026-04-29,9302.07,36101333.67
I05794,P02148,W02409,4035,280,4927,2026-03-13,4332.81,17482888.35
I05795,P02858,W00835,2928,498,9205,2026-05-19,9387.0,27485136.0
I05796,P01932,W05188,3726,70,9322,2026-05-25,17478.31,65124183.06
I05797,P05882,W00716,1640,299,2209,2026-03-10,7030.58,11530151.2
I05798,P07116,W03632,1501,184,5155,2026-04-22,11691.11,17548356.11
I05799,P09975,W02287,2077,208,4074,2026-04-29,3006.93,6245393.609999999
I05800,P08867,W02343,2537,405,4385,2026-06-01,5869.15,14890033.549999999
I05801,P07983,W00070,2235,142,7215,2026-05-17,5519.71,12336551.85
I05802,P09052,W09368,1966,165,8291,2026-05-29,9650.16,18972214.56
I05803,P08708,W01587,1659,185,6547,2026-05-23,15775.64,26171786.759999998
I05804,P00540,W01818,1198,304,3146,2026-06-06,5087.44,6094753.119999999
I05805,P00052,W04095,3951,71,2551,2026-04-18,12670.69,50061896.190000005
I05806,P06980,W04100,4221,177,1432,2026-05-07,2250.58,9499698.18
I05807,P01306,W00375,4997,126,8684,2026-04-13,11558.58,57758224.26
I05808,P04826,W01608,3718,340,3529,2026-05-07,11036.05,41032033.9
I05809,P05963,W01324,1819,68,7546,2026-06-06,23744.97,43192100.43
I05810,P05477,W07369,2889,395,1956,2026-05-22,18906.96,54622207.44
I05811,P04431,W08906,3426,251,1076,2026-04-16,22664.65,77649090.9
I05812,P00477,W02709,859,159,2385,2026-03-25,13398.87,11509629.33
I05813,P02359,W07967,521,101,9527,2026-05-05,19825.32,10328991.72
I05814,P03839,W08660,4342,236,3439,2026-06-01,18332.33,79598976.86000001
I05815,P01634,W05933,4498,283,3853,2026-04-12,891.24,4008797.52
I05816,P04454,W06075,3872,455,5055,2026-05-09,19548.27,75690901.44
I05817,P00455,W03192,2714,97,8752,2026-05-19,7658.26,20784517.64
I05818,P05061,W05107,2098,71,2617,2026-04-16,14657.58,30751602.84
I05819,P06458,W05617,2130,342,1290,2026-05-04,7470.18,15911483.4
I05820,P09261,W02710,1947,482,2120,2026-05-16,20264.63,39455234.61
I05821,P02192,W00919,291,389,1764,2026-03-22,18034.72,5248103.5200000005
I05822,P06026,W02564,3082,253,5187,2026-05-28,6259.05,19290392.1
I05823,P07614,W06721,1437,350,8947,2026-04-04,13469.8,19356102.599999998
I05824,P00720,W05460,49,204,6651,2026-05-25,21642.82,1060498.18
I05825,P09089,W05466,3431,339,3609,2026-03-11,20099.85,68962585.35
I05826,P01021,W03903,41,315,9891,2026-06-06,13249.56,543231.96
I05827,P02985,W04731,4765,400,1415,2026-04-08,9293.56,44283813.4
I05828,P04570,W09000,4075,122,6365,2026-05-26,690.37,2813257.75
I05829,P08602,W08087,4142,141,7247,2026-06-02,20459.28,84742337.75999999
I05830,P06855,W08176,2576,139,4751,2026-05-21,20129.0,51852304.0
I05831,P02109,W05628,2921,184,8655,2026-03-16,3450.24,10078151.04
I05832,P04156,W07564,2092,349,1255,2026-05-14,23324.48,48794812.16
I05833,P07440,W09498,2203,66,6761,2026-06-04,20840.27,45911114.81
I05834,P09217,W01230,2154,293,9742,2026-05-12,5366.41,11559247.14
I05835,P02283,W05620,1022,352,2190,2026-06-01,15094.36,15426435.92
I05836,P03879,W08276,3249,469,9023,2026-04-28,19942.44,64792987.559999995
I05837,P04350,W07470,882,491,7923,2026-03-18,10776.47,9504846.54
I05838,P05928,W03796,4360,51,9299,2026-04-06,15348.32,66918675.199999996
I05839,P05489,W09888,387,429,5605,2026-05-13,2526.64,977809.6799999999
I05840,P01063,W09726,2717,235,8214,2026-05-04,22616.03,61447753.51
I05841,P03563,W06689,4711,303,2253,2026-04-12,2157.55,10164218.05
I05842,P08551,W00779,713,401,9718,2026-04-21,2262.26,1612991.3800000001
I05843,P06370,W00028,4023,101,4500,2026-06-07,24542.62,98734960.25999999
I05844,P08647,W05533,1040,58,5711,2026-03-25,6383.93,6639287.2
I05845,P07381,W07600,1385,472,3668,2026-03-29,12120.32,16786643.2
I05846,P09455,W07694,2837,403,8571,2026-03-26,7922.8,22476983.6
I05847,P06466,W02585,1533,202,6150,2026-05-13,21975.25,33688058.25
I05848,P06035,W09003,1946,359,9942,2026-04-17,24226.8,47145352.8
I05849,P05382,W07069,2334,96,2221,2026-04-11,18669.34,43574239.56
I05850,P03390,W03835,4748,125,7230,2026-03-10,4921.6,23367756.8
I05851,P04233,W02811,3232,322,8153,2026-05-13,19788.38,63956044.160000004
I05852,P00250,W04329,1098,167,9491,2026-04-23,5761.27,6325874.460000001
I05853,P09609,W01919,2271,176,5728,2026-05-24,22510.38,51121072.980000004
I05854,P08627,W00084,4680,222,5247,2026-04-22,20711.88,96931598.4
I05855,P05461,W01984,2694,261,6395,2026-05-23,13240.34,35669475.96
I05856,P08493,W04995,1854,312,5640,2026-04-14,3657.96,6781857.84
I05857,P01159,W00103,2949,217,6080,2026-06-05,12797.15,37738795.35
I05858,P00634,W09009,3797,422,7944,2026-03-17,16994.15,64526787.550000004
I05859,P08015,W04541,2929,342,1448,2026-03-23,24530.85,71850859.64999999
I05860,P02638,W07591,414,469,3211,2026-04-12,18768.23,7770047.22
I05861,P04688,W05687,3225,122,3549,2026-05-24,6300.92,20320467.0
I05862,P05527,W09618,1265,264,4985,2026-03-12,13951.23,17648305.95
I05863,P04945,W08035,704,215,6400,2026-03-18,17735.59,12485855.36
I05864,P01208,W03260,2208,438,6284,2026-05-22,23913.35,52800676.8
I05865,P01529,W08352,29,298,7811,2026-05-12,14009.4,406272.6
I05866,P01315,W08110,4028,355,7826,2026-06-06,19259.25,77576259.0
I05867,P08294,W00622,488,59,3280,2026-04-28,6644.28,3242408.6399999997
I05868,P05600,W02486,1025,500,3371,2026-05-31,22725.05,23293176.25
I05869,P07093,W06692,2147,441,9022,2026-05-14,23173.18,49752817.46
I05870,P08346,W06787,2522,340,3462,2026-03-27,15002.45,37836178.9
I05871,P04961,W06975,2627,369,7871,2026-03-28,16056.1,42179374.7
I05872,P04688,W05567,3404,448,1770,2026-03-27,6300.92,21448331.68
I05873,P00067,W01142,2619,233,9904,2026-03-28,16000.41,41905073.79
I05874,P01751,W06037,2605,265,1426,2026-03-29,7859.45,20473867.25
I05875,P00663,W07816,4837,57,8153,2026-04-09,19837.69,95954906.52999999
I05876,P06619,W09307,3112,407,6859,2026-05-26,11175.06,34776786.72
I05877,P07276,W08255,1319,474,6880,2026-04-21,3284.5,4332255.5
I05878,P01786,W03124,1798,182,2392,2026-05-28,17535.42,31528685.159999996
I05879,P06782,W08808,2637,151,9889,2026-04-26,5753.81,15172796.97
I05880,P08846,W02388,4104,71,9431,2026-05-13,2172.39,8915488.559999999
I05881,P02829,W01585,2060,111,8109,2026-05-11,16553.38,34099962.800000004
I05882,P08471,W08214,2974,325,9737,2026-05-03,23898.16,71073127.84
I05883,P03693,W07357,3566,161,7676,2026-05-27,21025.69,74977610.53999999
I05884,P07459,W02677,1965,212,4470,2026-03-29,4871.2,9571908.0
I05885,P01540,W07955,1279,88,4868,2026-05-05,24246.99,31011900.21
I05886,P01195,W01120,65,280,8306,2026-05-13,2246.25,146006.25
I05887,P00842,W01314,1950,361,2368,2026-04-11,9070.96,17688372.0
I05888,P01019,W01114,2014,179,3356,2026-04-09,20894.52,42081563.28
I05889,P04105,W08659,2080,273,1969,2026-05-21,12740.32,26499865.599999998
I05890,P03033,W03281,4121,460,3512,2026-04-22,21051.05,86751377.05
I05891,P04180,W05200,1337,417,3207,2026-05-13,3295.33,4405856.21
I05892,P03734,W06769,4606,440,8073,2026-04-01,7152.21,32943079.26
I05893,P00168,W00896,2741,416,6808,2026-04-16,20376.44,55851822.04
I05894,P05437,W06113,1633,374,8844,2026-06-05,18606.19,30383908.27
I05895,P05064,W08231,3581,356,4746,2026-04-25,21306.89,76299973.09
I05896,P00072,W05235,3478,320,9367,2026-05-05,8971.23,31201937.939999998
I05897,P02519,W01532,3556,455,9465,2026-05-11,17172.2,61064343.2
I05898,P00225,W08765,803,390,5715,2026-06-07,24527.01,19695189.029999997
I05899,P06150,W05318,4581,86,1065,2026-03-21,17808.13,81579043.53
I05900,P01057,W06708,3814,330,3769,2026-04-19,764.15,2914468.1
I05901,P02583,W02426,4757,294,4100,2026-03-12,2045.79,9731823.03
I05902,P07661,W03449,3560,299,5765,2026-03-14,11053.88,39351812.8
I05903,P03833,W06658,3167,215,2790,2026-05-17,22500.52,71259146.84
I05904,P03057,W02147,3031,69,7615,2026-03-15,10354.72,31385156.319999997
I05905,P06858,W08772,2347,181,7034,2026-03-14,24913.58,58472172.260000005
I05906,P07422,W04078,2106,204,5679,2026-05-24,9704.87,20438456.220000003
I05907,P02720,W01540,1657,417,7510,2026-03-17,17897.58,29656290.060000002
I05908,P07889,W02031,3927,63,2751,2026-03-12,24192.69,95004693.63
I05909,P08215,W04086,3125,253,7205,2026-04-26,20194.72,63108500.0
I05910,P06314,W00625,4858,266,9224,2026-03-24,6785.23,32962647.339999996
I05911,P03929,W09680,406,450,2559,2026-03-31,8242.93,3346629.58
I05912,P04197,W08092,85,261,9766,2026-05-09,20849.98,1772248.3
I05913,P08375,W03956,4962,73,4581,2026-04-29,12938.91,64202871.42
I05914,P02191,W00675,1553,280,5176,2026-03-14,22397.3,34783006.9
I05915,P03260,W05524,1666,368,5593,2026-03-21,13567.83,22604004.78
I05916,P08417,W02262,2080,253,7567,2026-03-17,24275.95,50493976.0
I05917,P07422,W09213,4057,482,3125,2026-05-31,9704.87,39372657.59
I05918,P02126,W09512,3772,304,5455,2026-04-11,2063.58,7783823.76
I05919,P01954,W09156,1663,425,6694,2026-04-17,22746.45,37827346.35
I05920,P03070,W05911,2214,157,6186,2026-04-03,22242.06,49243920.84
I05921,P08438,W07591,35,346,9979,2026-03-16,18610.12,651354.2
I05922,P01564,W00476,4993,116,8672,2026-05-13,17848.68,89118459.24
I05923,P01836,W02068,4281,405,1031,2026-04-21,18435.91,78924130.71
I05924,P04593,W05675,2914,92,9184,2026-04-09,14506.24,42271183.36
I05925,P02975,W04050,2947,165,8953,2026-04-29,1913.67,5639585.49
I05926,P00285,W04122,2532,211,3682,2026-04-01,24563.16,62193921.12
I05927,P05715,W03254,1390,318,5769,2026-03-23,9779.68,13593755.200000001
I05928,P09097,W08069,2045,425,9793,2026-04-19,9210.53,18835533.85
I05929,P04606,W08123,2261,151,9758,2026-03-23,14360.84,32469859.240000002
I05930,P02492,W04695,2919,137,6632,2026-05-26,15194.64,44353154.16
I05931,P01021,W07947,193,462,6296,2026-05-16,13249.56,2557165.08
I05932,P09627,W07921,4981,472,3895,2026-05-01,13155.57,65527894.17
I05933,P09183,W08868,868,418,3768,2026-04-03,10458.21,9077726.28
I05934,P03023,W01690,3025,210,3292,2026-04-02,281.02,850085.5
I05935,P07531,W03864,3414,103,2222,2026-03-26,1520.07,5189518.9799999995
I05936,P09420,W05388,3415,356,2228,2026-04-01,5906.58,20170970.7
I05937,P05551,W09396,2677,338,3024,2026-03-11,24512.37,65619614.489999995
I05938,P09024,W04433,96,446,9294,2026-04-02,1116.08,107143.68
I05939,P05749,W02652,3703,66,5742,2026-05-29,13988.08,51797860.24
I05940,P05724,W08225,2100,352,3101,2026-03-11,11234.54,23592534.0
I05941,P08876,W06781,1866,441,7365,2026-04-18,8119.53,15151042.98
I05942,P00451,W05039,1753,72,5770,2026-03-17,7023.82,12312756.459999999
I05943,P07445,W05470,4204,174,9319,2026-05-08,5681.97,23887001.880000003
I05944,P09732,W09463,285,202,7508,2026-03-14,14174.59,4039758.15
I05945,P06935,W02177,3968,84,8678,2026-05-14,7787.69,30901553.919999998
I05946,P07867,W09165,3238,454,1790,2026-05-19,11845.68,38356311.84
I05947,P03937,W08743,613,300,7666,2026-05-07,21406.07,13121920.91
I05948,P05714,W04696,1060,172,8987,2026-05-26,21893.85,23207481.0
I05949,P07430,W07213,4614,155,8338,2026-04-03,23211.24,107096661.36000001
I05950,P06988,W01830,2074,381,7997,2026-03-20,2995.82,6213330.680000001
I05951,P08351,W02512,1783,156,6297,2026-05-27,21744.13,38769783.79
I05952,P00376,W04589,1088,192,3666,2026-04-12,21209.87,23076338.56
I05953,P04388,W08894,1863,402,6698,2026-05-22,5225.37,9734864.31
I05954,P01143,W08784,978,214,6109,2026-03-14,16043.5,15690543.0
I05955,P04237,W04569,4744,222,4054,2026-04-09,8709.26,41316729.44
I05956,P09859,W03779,2499,357,9056,2026-05-02,24695.44,61713904.559999995
I05957,P06708,W05902,4162,211,1672,2026-03-28,6206.57,25831744.34
I05958,P01095,W04522,617,153,5197,2026-03-11,11451.28,7065439.760000001
I05959,P00254,W00944,3571,108,9973,2026-04-14,4698.86,16779629.06
I05960,P02802,W06749,3481,233,7712,2026-03-29,7647.94,26622479.139999997
I05961,P08995,W00642,3701,238,2749,2026-04-28,6427.66,23788769.66
I05962,P00938,W07066,1405,314,6449,2026-03-19,9964.18,13999672.9
