warehouse_id,warehouse_name,city,capacity
W06432,Supply Center 6432,Port Harcourt,22865
W06433,Supply Center 6433,Port Harcourt,97819
W06434,Distribution Hub 6434,Kano,56513
W06435,Supply Center 6435,Port Harcourt,80739
W06436,Distribution Hub 6436,Lagos,38126
W06437,Distribution Hub 6437,Port Harcourt,76262
W06438,Supply Center 6438,Port Harcourt,52736
W06439,Supply Center 6439,Ogun,18031
W06440,Distribution Hub 6440,Abuja,45191
W06441,Distribution Hub 6441,Lagos,44025
W06442,Distribution Hub 6442,Ibadan,6233
W06443,Supply Center 6443,Kano,26407
W06444,Distribution Hub 6444,Port Harcourt,37109
W06445,Central Warehouse 6445,Ogun,52910
W06446,Central Warehouse 6446,Port Harcourt,79375
W06447,Supply Center 6447,Ibadan,43402
W06448,Distribution Hub 6448,Ibadan,35078
W06449,Distribution Hub 6449,Port Harcourt,17419
W06450,Supply Center 6450,Kano,79430
W06451,Distribution Hub 6451,Lagos,76690
W06452,Central Warehouse 6452,Kano,53904
W06453,Supply Center 6453,Port Harcourt,70333
W06454,Central Warehouse 6454,Ogun,87765
W06455,Central Warehouse 6455,Lagos,94552
W06456,Supply Center 6456,Ibadan,74417
W06457,Supply Center 6457,Ibadan,29684
W06458,Central Warehouse 6458,Port Harcourt,84160
W06459,Supply Center 6459,Ogun,78852
W06460,Distribution Hub 6460,Abuja,91107
W06461,Supply Center 6461,Kano,51675
W06462,Supply Center 6462,Ibadan,3340
W06463,Supply Center 6463,Ibadan,87538
W06464,Supply Center 6464,Ogun,42842
W06465,Distribution Hub 6465,Ogun,8882
W06466,Supply Center 6466,Lagos,7469
W06467,Central Warehouse 6467,Lagos,32208
W06468,Supply Center 6468,Port Harcourt,15385
W06469,Central Warehouse 6469,Abuja,36765
W06470,Central Warehouse 6470,Ogun,57822
W06471,Supply Center 6471,Kano,7282
W06472,Central Warehouse 6472,Port Harcourt,12733
W06473,Central Warehouse 6473,Ogun,10659
W06474,Central Warehouse 6474,Port Harcourt,7093
W06475,Distribution Hub 6475,Kano,83144
W06476,Central Warehouse 6476,Port Harcourt,93734
W06477,Supply Center 6477,Kano,40787
W06478,Supply Center 6478,Kano,37871
W06479,Distribution Hub 6479,Ibadan,51093
W06480,Central Warehouse 6480,Ogun,54168
W06481,Supply Center 6481,Abuja,38291
W06482,Central Warehouse 6482,Abuja,51551
W06483,Central Warehouse 6483,Port Harcourt,52062
W06484,Central Warehouse 6484,Kano,12470
W06485,Supply Center 6485,Abuja,30820
W06486,Distribution Hub 6486,Ibadan,95188
W06487,Distribution Hub 6487,Ibadan,40723
W06488,Distribution Hub 6488,Lagos,55512
W06489,Central Warehouse 6489,Kano,65779
W06490,Supply Center 6490,Lagos,48986
W06491,Distribution Hub 6491,Lagos,58937
W06492,Central Warehouse 6492,Ogun,78524
W06493,Supply Center 6493,Port Harcourt,78855
W06494,Distribution Hub 6494,Port Harcourt,2149
W06495,Central Warehouse 6495,Lagos,65323
W06496,Supply Center 6496,Abuja,19835
W06497,Central Warehouse 6497,Ibadan,66770
W06498,Supply Center 6498,Abuja,31576
W06499,Central Warehouse 6499,Ibadan,42987
W06500,Supply Center 6500,Lagos,87482
W06501,Central Warehouse 6501,Kano,33576
W06502,Central Warehouse 6502,Ibadan,18657
W06503,Central Warehouse 6503,Ibadan,23187
W06504,Supply Center 6504,Kano,43456
W06505,Central Warehouse 6505,Ogun,20395
W06506,Central Warehouse 6506,Port Harcourt,83580
W06507,Supply Center 6507,Lagos,25272
W06508,Supply Center 6508,Abuja,97444
W06509,Distribution Hub 6509,Port Harcourt,78984
W06510,Central Warehouse 6510,Port Harcourt,11288
W06511,Supply Center 6511,Lagos,1907
W06512,Supply Center 6512,Lagos,13177
W06513,Central Warehouse 6513,Port Harcourt,36259
W06514,Central Warehouse 6514,Lagos,95852
W06515,Distribution Hub 6515,Ogun,30144
W06516,Distribution Hub 6516,Kano,35141
W06517,Distribution Hub 6517,Kano,66366
W06518,Distribution Hub 6518,Kano,92664
W06519,Supply Center 6519,Port Harcourt,86048
W06520,Distribution Hub 6520,Ogun,53111
W06521,Supply Center 6521,Port Harcourt,6644
W06522,Supply Center 6522,Ogun,53890
W06523,Supply Center 6523,Lagos,42638
W06524,Distribution Hub 6524,Ogun,32116
W06525,Supply Center 6525,Ogun,77322
W06526,Central Warehouse 6526,Port Harcourt,55598
W06527,Supply Center 6527,Port Harcourt,72836
W06528,Central Warehouse 6528,Kano,37677
W06529,Supply Center 6529,Kano,10313
W06530,Supply Center 6530,Port Harcourt,86120
W06531,Central Warehouse 6531,Abuja,1476
W06532,Supply Center 6532,Lagos,16292
W06533,Distribution Hub 6533,Port Harcourt,15962
W06534,Supply Center 6534,Kano,62001
W06535,Distribution Hub 6535,Lagos,60047
W06536,Distribution Hub 6536,Kano,36533
W06537,Central Warehouse 6537,Kano,88525
W06538,Distribution Hub 6538,Abuja,83286
W06539,Supply Center 6539,Port Harcourt,19658
W06540,Central Warehouse 6540,Abuja,89481
W06541,Supply Center 6541,Ogun,73869
W06542,Supply Center 6542,Lagos,38179
W06543,Distribution Hub 6543,Ibadan,2265
W06544,Distribution Hub 6544,Abuja,85029
W06545,Supply Center 6545,Ibadan,85062
W06546,Supply Center 6546,Kano,82950
W06547,Central Warehouse 6547,Lagos,18532
W06548,Distribution Hub 6548,Ibadan,56250
W06549,Distribution Hub 6549,Ogun,69547
W06550,Supply Center 6550,Ibadan,77104
W06551,Distribution Hub 6551,Ogun,93415
W06552,Distribution Hub 6552,Ogun,89906
W06553,Supply Center 6553,Ogun,38513
W06554,Central Warehouse 6554,Kano,7786
W06555,Supply Center 6555,Port Harcourt,2496
W06556,Distribution Hub 6556,Ogun,87939
W06557,Supply Center 6557,Ibadan,70740
W06558,Supply Center 6558,Ibadan,31535
W06559,Central Warehouse 6559,Kano,79612
W06560,Supply Center 6560,Lagos,25596
W06561,Supply Center 6561,Abuja,73710
W06562,Central Warehouse 6562,Abuja,65769
W06563,Central Warehouse 6563,Ogun,37083
W06564,Distribution Hub 6564,Lagos,37648
W06565,Distribution Hub 6565,Ogun,25656
W06566,Central Warehouse 6566,Abuja,69027
W06567,Supply Center 6567,Kano,97806
W06568,Distribution Hub 6568,Ibadan,82849
W06569,Central Warehouse 6569,Lagos,43873
W06570,Central Warehouse 6570,Abuja,81144
W06571,Supply Center 6571,Port Harcourt,73672
W06572,Distribution Hub 6572,Ibadan,70384
W06573,Supply Center 6573,Ibadan,20724
W06574,Distribution Hub 6574,Abuja,22922
W06575,Distribution Hub 6575,Port Harcourt,21368
W06576,Distribution Hub 6576,Port Harcourt,67067
W06577,Distribution Hub 6577,Abuja,35713
W06578,Central Warehouse 6578,Lagos,99950
W06579,Supply Center 6579,Abuja,76110
W06580,Distribution Hub 6580,Ibadan,58188
W06581,Supply Center 6581,Lagos,15904
W06582,Distribution Hub 6582,Ibadan,37163
W06583,Supply Center 6583,Ogun,95285
W06584,Central Warehouse 6584,Kano,60343
W06585,Central Warehouse 6585,Lagos,85955
W06586,Distribution Hub 6586,Lagos,45264
W06587,Distribution Hub 6587,Lagos,97271
W06588,Central Warehouse 6588,Ibadan,15469
W06589,Distribution Hub 6589,Abuja,44065
W06590,Distribution Hub 6590,Port Harcourt,50471
W06591,Central Warehouse 6591,Kano,21012
W06592,Central Warehouse 6592,Ibadan,85462
W06593,Supply Center 6593,Port Harcourt,60266
W06594,Distribution Hub 6594,Abuja,21854
W06595,Distribution Hub 6595,Port Harcourt,7559
W06596,Supply Center 6596,Lagos,11998
W06597,Supply Center 6597,Abuja,32519
W06598,Central Warehouse 6598,Ogun,51850
W06599,Central Warehouse 6599,Ibadan,25690
W06600,Distribution Hub 6600,Port Harcourt,57926
W06601,Central Warehouse 6601,Lagos,60282
W06602,Central Warehouse 6602,Lagos,83432
W06603,Supply Center 6603,Ogun,88733
W06604,Supply Center 6604,Lagos,89387
W06605,Distribution Hub 6605,Kano,74049
W06606,Supply Center 6606,Port Harcourt,59462
W06607,Supply Center 6607,Lagos,33107
W06608,Central Warehouse 6608,Kano,95119
W06609,Central Warehouse 6609,Ogun,13933
W06610,Distribution Hub 6610,Ibadan,75920
W06611,Distribution Hub 6611,Port Harcourt,53630
W06612,Distribution Hub 6612,Port Harcourt,11199
W06613,Distribution Hub 6613,Lagos,43189
W06614,Supply Center 6614,Lagos,29195
W06615,Central Warehouse 6615,Abuja,13348
W06616,Supply Center 6616,Ibadan,55784
W06617,Central Warehouse 6617,Lagos,5764
W06618,Supply Center 6618,Port Harcourt,46553
W06619,Supply Center 6619,Abuja,23002
W06620,Distribution Hub 6620,Ibadan,9262
W06621,Central Warehouse 6621,Kano,11407
W06622,Central Warehouse 6622,Port Harcourt,64243
W06623,Supply Center 6623,Ogun,2462
W06624,Central Warehouse 6624,Lagos,9171
W06625,Distribution Hub 6625,Lagos,76588
W06626,Distribution Hub 6626,Port Harcourt,11979
W06627,Distribution Hub 6627,Kano,57273
W06628,Supply Center 6628,Kano,15936
W06629,Central Warehouse 6629,Abuja,94633
W06630,Distribution Hub 6630,Ibadan,32076
W06631,Supply Center 6631,Ogun,53678
W06632,Central Warehouse 6632,Lagos,38163
W06633,Central Warehouse 6633,Ibadan,29816
W06634,Supply Center 6634,Ogun,84069
W06635,Central Warehouse 6635,Ibadan,94992
W06636,Distribution Hub 6636,Ogun,76238
W06637,Distribution Hub 6637,Lagos,50118
W06638,Central Warehouse 6638,Port Harcourt,39952
W06639,Central Warehouse 6639,Lagos,24138
W06640,Distribution Hub 6640,Lagos,79788
W06641,Distribution Hub 6641,Ibadan,25067
W06642,Supply Center 6642,Abuja,4413
W06643,Supply Center 6643,Abuja,54857
W06644,Distribution Hub 6644,Kano,36305
W06645,Supply Center 6645,Ogun,17150
W06646,Central Warehouse 6646,Ogun,84813
W06647,Supply Center 6647,Lagos,82611
W06648,Distribution Hub 6648,Ogun,58836
W06649,Distribution Hub 6649,Ibadan,9188
W06650,Supply Center 6650,Kano,11771
W06651,Supply Center 6651,Ibadan,23614
W06652,Central Warehouse 6652,Port Harcourt,47941
W06653,Central Warehouse 6653,Ogun,5861
W06654,Distribution Hub 6654,Ogun,31623
W06655,Supply Center 6655,Lagos,84487
W06656,Central Warehouse 6656,Abuja,23771
W06657,Central Warehouse 6657,Lagos,42666
W06658,Central Warehouse 6658,Ibadan,58616
W06659,Supply Center 6659,Ogun,62558
W06660,Distribution Hub 6660,Ogun,41244
W06661,Supply Center 6661,Ibadan,61713
W06662,Supply Center 6662,Ogun,97174
W06663,Supply Center 6663,Ibadan,56555
W06664,Supply Center 6664,Ibadan,20150
W06665,Supply Center 6665,Abuja,64017
W06666,Supply Center 6666,Kano,89015
W06667,Distribution Hub 6667,Port Harcourt,79461
W06668,Supply Center 6668,Port Harcourt,32778
W06669,Distribution Hub 6669,Kano,97291
W06670,Central Warehouse 6670,Port Harcourt,79731
W06671,Central Warehouse 6671,Abuja,58966
W06672,Central Warehouse 6672,Abuja,57480
W06673,Distribution Hub 6673,Lagos,57167
W06674,Central Warehouse 6674,Ibadan,79215
W06675,Central Warehouse 6675,Abuja,65425
W06676,Central Warehouse 6676,Ibadan,42761
W06677,Distribution Hub 6677,Ibadan,35656
W06678,Central Warehouse 6678,Ibadan,28531
W06679,Supply Center 6679,Abuja,52911
W06680,Central Warehouse 6680,Port Harcourt,54699
W06681,Central Warehouse 6681,Ibadan,67917
W06682,Supply Center 6682,Port Harcourt,34288
W06683,Central Warehouse 6683,Kano,11000
W06684,Supply Center 6684,Ibadan,12533
W06685,Distribution Hub 6685,Port Harcourt,56791
W06686,Supply Center 6686,Abuja,26497
W06687,Distribution Hub 6687,Port Harcourt,97560
W06688,Supply Center 6688,Port Harcourt,39875
W06689,Distribution Hub 6689,Abuja,12384
W06690,Supply Center 6690,Port Harcourt,88619
W06691,Central Warehouse 6691,Kano,31753
W06692,Distribution Hub 6692,Port Harcourt,96494
W06693,Central Warehouse 6693,Kano,13113
W06694,Supply Center 6694,Abuja,62749
W06695,Distribution Hub 6695,Ibadan,92411
W06696,Central Warehouse 6696,Kano,28297
W06697,Supply Center 6697,Lagos,1106
W06698,Supply Center 6698,Ogun,70388
W06699,Supply Center 6699,Port Harcourt,24959
W06700,Supply Center 6700,Ibadan,50583
W06701,Central Warehouse 6701,Abuja,81941
W06702,Distribution Hub 6702,Ogun,98964
W06703,Distribution Hub 6703,Abuja,70474
W06704,Supply Center 6704,Kano,69099
W06705,Supply Center 6705,Lagos,13656
W06706,Supply Center 6706,Abuja,22423
W06707,Central Warehouse 6707,Ogun,13466
W06708,Distribution Hub 6708,Ogun,14493
W06709,Central Warehouse 6709,Kano,24277
W06710,Distribution Hub 6710,Ogun,36471
W06711,Central Warehouse 6711,Ibadan,35213
W06712,Distribution Hub 6712,Kano,39478
W06713,Central Warehouse 6713,Abuja,18001
W06714,Central Warehouse 6714,Lagos,97344
W06715,Central Warehouse 6715,Ogun,42860
W06716,Supply Center 6716,Abuja,53080
W06717,Distribution Hub 6717,Port Harcourt,93486
W06718,Distribution Hub 6718,Abuja,13844
W06719,Central Warehouse 6719,Ogun,81017
W06720,Central Warehouse 6720,Kano,47039
W06721,Central Warehouse 6721,Lagos,10238
W06722,Supply Center 6722,Ogun,53737
W06723,Central Warehouse 6723,Ogun,76927
W06724,Distribution Hub 6724,Port Harcourt,64852
W06725,Distribution Hub 6725,Abuja,63157
W06726,Supply Center 6726,Port Harcourt,99321
W06727,Distribution Hub 6727,Kano,65598
W06728,Supply Center 6728,Abuja,14339
W06729,Central Warehouse 6729,Abuja,55956
W06730,Distribution Hub 6730,Lagos,34645
W06731,Supply Center 6731,Port Harcourt,21968
W06732,Distribution Hub 6732,Kano,15163
W06733,Central Warehouse 6733,Lagos,76433
W06734,Distribution Hub 6734,Port Harcourt,5622
W06735,Central Warehouse 6735,Ibadan,12124
W06736,Supply Center 6736,Lagos,83820
W06737,Central Warehouse 6737,Abuja,54335
W06738,Central Warehouse 6738,Lagos,54691
W06739,Distribution Hub 6739,Abuja,12416
W06740,Central Warehouse 6740,Ogun,6164
W06741,Central Warehouse 6741,Lagos,92874
W06742,Distribution Hub 6742,Ibadan,48978
W06743,Central Warehouse 6743,Kano,98968
W06744,Supply Center 6744,Kano,70625
W06745,Supply Center 6745,Ogun,35580
W06746,Distribution Hub 6746,Abuja,30021
W06747,Central Warehouse 6747,Lagos,14873
W06748,Central Warehouse 6748,Kano,5069
W06749,Distribution Hub 6749,Lagos,1372
W06750,Central Warehouse 6750,Lagos,99250
W06751,Supply Center 6751,Ibadan,77584
W06752,Distribution Hub 6752,Ogun,64250
W06753,Central Warehouse 6753,Abuja,16075
W06754,Central Warehouse 6754,Ibadan,43940
W06755,Distribution Hub 6755,Ibadan,16231
W06756,Supply Center 6756,Ibadan,9409
W06757,Central Warehouse 6757,Kano,17699
W06758,Central Warehouse 6758,Kano,18463
W06759,Distribution Hub 6759,Abuja,44657
W06760,Central Warehouse 6760,Port Harcourt,71899
W06761,Central Warehouse 6761,Lagos,63711
W06762,Supply Center 6762,Kano,95661
W06763,Central Warehouse 6763,Kano,91331
W06764,Distribution Hub 6764,Abuja,75580
W06765,Supply Center 6765,Ibadan,79485
W06766,Supply Center 6766,Kano,5856
W06767,Distribution Hub 6767,Ibadan,58975
W06768,Supply Center 6768,Port Harcourt,36988
W06769,Distribution Hub 6769,Lagos,34845
W06770,Supply Center 6770,Ogun,47343
W06771,Central Warehouse 6771,Ogun,2756
W06772,Central Warehouse 6772,Ibadan,94567
W06773,Distribution Hub 6773,Kano,17239
W06774,Distribution Hub 6774,Port Harcourt,24112
W06775,Supply Center 6775,Port Harcourt,41530
W06776,Central Warehouse 6776,Abuja,44242
W06777,Distribution Hub 6777,Port Harcourt,95934
W06778,Distribution Hub 6778,Kano,72884
W06779,Distribution Hub 6779,Port Harcourt,64283
W06780,Supply Center 6780,Ibadan,35689
W06781,Central Warehouse 6781,Lagos,20666
W06782,Distribution Hub 6782,Port Harcourt,81722
W06783,Central Warehouse 6783,Lagos,61212
W06784,Supply Center 6784,Ibadan,44575
W06785,Distribution Hub 6785,Lagos,83099
W06786,Supply Center 6786,Ibadan,9378
W06787,Central Warehouse 6787,Lagos,49946
W06788,Distribution Hub 6788,Lagos,36149
W06789,Supply Center 6789,Ogun,41921
W06790,Distribution Hub 6790,Kano,95792
W06791,Distribution Hub 6791,Abuja,71558
W06792,Central Warehouse 6792,Ibadan,41117
W06793,Central Warehouse 6793,Ogun,93912
W06794,Central Warehouse 6794,Lagos,38215
W06795,Supply Center 6795,Abuja,5610
W06796,Distribution Hub 6796,Abuja,74709
W06797,Central Warehouse 6797,Port Harcourt,97183
W06798,Distribution Hub 6798,Ogun,80034
W06799,Supply Center 6799,Ogun,81726
W06800,Distribution Hub 6800,Kano,58780
W06801,Supply Center 6801,Port Harcourt,34921
W06802,Distribution Hub 6802,Abuja,46750
W06803,Central Warehouse 6803,Ibadan,40012
W06804,Distribution Hub 6804,Abuja,65979
W06805,Distribution Hub 6805,Ibadan,86472
W06806,Distribution Hub 6806,Ogun,11733
W06807,Central Warehouse 6807,Port Harcourt,55679
W06808,Distribution Hub 6808,Port Harcourt,17528
W06809,Central Warehouse 6809,Abuja,24332
W06810,Supply Center 6810,Abuja,99155
W06811,Supply Center 6811,Port Harcourt,36634
W06812,Supply Center 6812,Ogun,84035
W06813,Central Warehouse 6813,Abuja,87775
W06814,Distribution Hub 6814,Lagos,42050
W06815,Supply Center 6815,Lagos,63240
W06816,Supply Center 6816,Lagos,58544
W06817,Distribution Hub 6817,Abuja,86527
W06818,Central Warehouse 6818,Ogun,20179
W06819,Supply Center 6819,Ogun,57774
W06820,Central Warehouse 6820,Ogun,69252
W06821,Central Warehouse 6821,Ibadan,24880
W06822,Central Warehouse 6822,Kano,8033
W06823,Central Warehouse 6823,Port Harcourt,64286
W06824,Supply Center 6824,Ogun,91077
W06825,Distribution Hub 6825,Kano,1699
W06826,Central Warehouse 6826,Abuja,24565
W06827,Distribution Hub 6827,Kano,44940
W06828,Distribution Hub 6828,Ogun,76877
W06829,Distribution Hub 6829,Ogun,17793
W06830,Supply Center 6830,Kano,39580
W06831,Central Warehouse 6831,Port Harcourt,30070
W06832,Central Warehouse 6832,Abuja,61170
W06833,Distribution Hub 6833,Kano,44320
W06834,Central Warehouse 6834,Kano,7694
W06835,Supply Center 6835,Ogun,56444
W06836,Supply Center 6836,Lagos,64471
W06837,Distribution Hub 6837,Port Harcourt,68393
W06838,Supply Center 6838,Lagos,59448
W06839,Supply Center 6839,Ogun,10871
W06840,Central Warehouse 6840,Abuja,4357
W06841,Central Warehouse 6841,Kano,17732
W06842,Distribution Hub 6842,Kano,2874
W06843,Central Warehouse 6843,Abuja,8133
W06844,Central Warehouse 6844,Abuja,2045
W06845,Supply Center 6845,Ogun,62644
W06846,Supply Center 6846,Lagos,46836
W06847,Supply Center 6847,Abuja,94623
W06848,Distribution Hub 6848,Kano,69710
W06849,Distribution Hub 6849,Port Harcourt,74607
W06850,Distribution Hub 6850,Ibadan,95065
W06851,Distribution Hub 6851,Kano,21912
W06852,Supply Center 6852,Lagos,6872
W06853,Supply Center 6853,Kano,77509
W06854,Central Warehouse 6854,Lagos,81599
W06855,Supply Center 6855,Kano,30571
W06856,Supply Center 6856,Port Harcourt,53660
W06857,Central Warehouse 6857,Ibadan,49738
W06858,Central Warehouse 6858,Ogun,13259
W06859,Central Warehouse 6859,Ogun,44497
W06860,Supply Center 6860,Kano,55965
W06861,Central Warehouse 6861,Abuja,67461
W06862,Distribution Hub 6862,Lagos,31659
W06863,Supply Center 6863,Ibadan,83745
W06864,Central Warehouse 6864,Ibadan,36292
W06865,Supply Center 6865,Abuja,86602
W06866,Central Warehouse 6866,Lagos,7250
W06867,Central Warehouse 6867,Abuja,87719
W06868,Central Warehouse 6868,Ogun,82640
W06869,Central Warehouse 6869,Lagos,7284
W06870,Distribution Hub 6870,Kano,22593
W06871,Central Warehouse 6871,Port Harcourt,77874
W06872,Supply Center 6872,Port Harcourt,83183
W06873,Supply Center 6873,Ogun,78855
W06874,Distribution Hub 6874,Kano,98449
W06875,Central Warehouse 6875,Abuja,26381
W06876,Central Warehouse 6876,Lagos,24983
W06877,Distribution Hub 6877,Abuja,92181
W06878,Supply Center 6878,Abuja,10429
W06879,Distribution Hub 6879,Ogun,6641
W06880,Distribution Hub 6880,Ogun,15750
W06881,Distribution Hub 6881,Lagos,21239
W06882,Distribution Hub 6882,Port Harcourt,78645
W06883,Supply Center 6883,Port Harcourt,72464
W06884,Supply Center 6884,Ogun,86408
W06885,Distribution Hub 6885,Kano,17498
W06886,Central Warehouse 6886,Abuja,15909
W06887,Supply Center 6887,Lagos,43011
W06888,Central Warehouse 6888,Ogun,26854
W06889,Central Warehouse 6889,Ogun,71497
W06890,Supply Center 6890,Ibadan,12817
W06891,Distribution Hub 6891,Kano,25039
W06892,Distribution Hub 6892,Abuja,50274
W06893,Distribution Hub 6893,Kano,89759
W06894,Distribution Hub 6894,Port Harcourt,24774
W06895,Distribution Hub 6895,Ogun,21288
W06896,Distribution Hub 6896,Ogun,42593
W06897,Distribution Hub 6897,Kano,59258
W06898,Distribution Hub 6898,Port Harcourt,43388
W06899,Distribution Hub 6899,Abuja,23690
W06900,Distribution Hub 6900,Port Harcourt,24268
W06901,Supply Center 6901,Port Harcourt,82662
W06902,Distribution Hub 6902,Kano,14852
W06903,Supply Center 6903,Abuja,43980
W06904,Central Warehouse 6904,Port Harcourt,74560
W06905,Supply Center 6905,Ogun,68748
