product_id,product_name,category,brand,unit_price_ngn,supplier_id
P06311,Nestle Product 6311,Frozen Foods,Milo,13002.04,S01292
P06312,Nestle Product 6312,Toiletries,Dangote,12984.6,S03465
P06313,Power Oil Product 6313,Frozen Foods,Milo,4438.7,S00740
P06314,Power Oil Product 6314,Dairy,Nestle,6785.23,S00440
P06315,Milo Product 6315,Beverages,Indomie,6609.24,S03990
P06316,Power Oil Product 6316,Beverages,Dettol,18468.61,S01791
P06317,Peak Product 6317,Food,Peak,17348.57,S00930
P06318,Power Oil Product 6318,Cleaning,Peak,24061.56,S04101
P06319,Milo Product 6319,Cleaning,Milo,22447.28,S09990
P06320,Power Oil Product 6320,Frozen Foods,Golden Penny,20498.96,S01252
P06321,Golden Penny Product 6321,Toiletries,Milo,3121.05,S03435
P06322,Dangote Product 6322,Cleaning,Dettol,18135.68,S03254
P06323,Nestle Product 6323,Cleaning,Dangote,21964.09,S00654
P06324,Indomie Product 6324,Beverages,Milo,6764.49,S05672
P06325,Dettol Product 6325,Cleaning,Indomie,414.57,S05438
P06326,Nestle Product 6326,Frozen Foods,Indomie,20601.37,S08472
P06327,Dettol Product 6327,Frozen Foods,Peak,18012.89,S02309
P06328,Peak Product 6328,Toiletries,Dettol,24299.22,S04185
P06329,Nestle Product 6329,Dairy,Nestle,9787.59,S04829
P06330,Indomie Product 6330,Frozen Foods,Golden Penny,23399.79,S01699
P06331,Dettol Product 6331,Cleaning,Nestle,17118.38,S02954
P06332,Peak Product 6332,Toiletries,Milo,2147.36,S03001
P06333,Dettol Product 6333,Toiletries,Dangote,20255.07,S05639
P06334,Indomie Product 6334,Frozen Foods,Indomie,10710.82,S07011
P06335,Dettol Product 6335,Frozen Foods,Dettol,23529.57,S05418
P06336,Nestle Product 6336,Toiletries,Power Oil,12915.48,S07405
P06337,Nestle Product 6337,Food,Golden Penny,7085.35,S01894
P06338,Indomie Product 6338,Cleaning,Golden Penny,10515.53,S00054
P06339,Power Oil Product 6339,Frozen Foods,Milo,4713.48,S07434
P06340,Power Oil Product 6340,Cleaning,Peak,24699.21,S09527
P06341,Golden Penny Product 6341,Toiletries,Milo,22416.15,S08454
P06342,Dangote Product 6342,Food,Indomie,21039.35,S08651
P06343,Nestle Product 6343,Toiletries,Dettol,15180.26,S06913
P06344,Power Oil Product 6344,Dairy,Peak,23043.82,S01146
P06345,Power Oil Product 6345,Dairy,Milo,3575.36,S02168
P06346,Golden Penny Product 6346,Food,Dettol,899.93,S06864
P06347,Power Oil Product 6347,Frozen Foods,Nestle,13057.81,S05179
P06348,Golden Penny Product 6348,Food,Milo,1071.06,S02139
P06349,Dettol Product 6349,Cleaning,Nestle,6183.56,S00867
P06350,Golden Penny Product 6350,Dairy,Indomie,20248.97,S08062
P06351,Peak Product 6351,Frozen Foods,Milo,15966.35,S02654
P06352,Nestle Product 6352,Toiletries,Dettol,21830.68,S05770
P06353,Milo Product 6353,Beverages,Peak,20035.06,S01723
P06354,Indomie Product 6354,Cleaning,Peak,5400.73,S00235
P06355,Dettol Product 6355,Frozen Foods,Indomie,14028.5,S08000
P06356,Dangote Product 6356,Dairy,Milo,2123.84,S04896
P06357,Power Oil Product 6357,Frozen Foods,Power Oil,12937.27,S06172
P06358,Golden Penny Product 6358,Toiletries,Milo,8287.37,S04858
P06359,Peak Product 6359,Frozen Foods,Dangote,4298.13,S09028
P06360,Indomie Product 6360,Toiletries,Indomie,2085.46,S02808
P06361,Milo Product 6361,Dairy,Dangote,22801.04,S05179
P06362,Nestle Product 6362,Dairy,Nestle,4554.96,S08217
P06363,Indomie Product 6363,Cleaning,Nestle,11335.39,S00590
P06364,Power Oil Product 6364,Beverages,Dangote,6214.96,S03609
P06365,Indomie Product 6365,Frozen Foods,Dettol,2461.04,S02746
P06366,Golden Penny Product 6366,Cleaning,Indomie,22965.51,S03408
P06367,Milo Product 6367,Dairy,Milo,24508.04,S02078
P06368,Dettol Product 6368,Cleaning,Dettol,13719.47,S02232
P06369,Milo Product 6369,Frozen Foods,Power Oil,4816.58,S02360
P06370,Dettol Product 6370,Cleaning,Milo,24542.62,S03985
P06371,Indomie Product 6371,Food,Dettol,11331.13,S03711
P06372,Nestle Product 6372,Dairy,Peak,23923.38,S00119
P06373,Milo Product 6373,Beverages,Golden Penny,20632.2,S04358
P06374,Power Oil Product 6374,Cleaning,Power Oil,12112.4,S05606
P06375,Milo Product 6375,Beverages,Golden Penny,23860.19,S02115
P06376,Dettol Product 6376,Dairy,Dangote,1587.18,S05417
P06377,Golden Penny Product 6377,Toiletries,Power Oil,17701.83,S07698
P06378,Golden Penny Product 6378,Food,Indomie,19443.54,S03615
P06379,Indomie Product 6379,Beverages,Power Oil,20432.2,S07343
P06380,Dangote Product 6380,Toiletries,Indomie,19758.75,S00685
P06381,Indomie Product 6381,Toiletries,Power Oil,8576.23,S06727
P06382,Golden Penny Product 6382,Frozen Foods,Dettol,22330.85,S07507
P06383,Dangote Product 6383,Toiletries,Peak,2779.17,S07810
P06384,Peak Product 6384,Toiletries,Milo,16013.27,S04678
P06385,Milo Product 6385,Cleaning,Dettol,5974.6,S06406
P06386,Power Oil Product 6386,Dairy,Dangote,7566.1,S04564
P06387,Nestle Product 6387,Cleaning,Milo,12586.63,S03740
P06388,Golden Penny Product 6388,Beverages,Indomie,15665.27,S01156
P06389,Indomie Product 6389,Toiletries,Power Oil,8935.78,S07623
P06390,Dettol Product 6390,Food,Dangote,16549.04,S06935
P06391,Indomie Product 6391,Beverages,Nestle,23512.42,S09547
P06392,Nestle Product 6392,Beverages,Milo,7009.76,S07999
P06393,Milo Product 6393,Food,Power Oil,5316.96,S01395
P06394,Indomie Product 6394,Cleaning,Dangote,5789.65,S04014
P06395,Dangote Product 6395,Cleaning,Peak,6184.83,S08267
P06396,Dettol Product 6396,Food,Milo,3765.76,S03668
P06397,Golden Penny Product 6397,Toiletries,Milo,13833.15,S00874
P06398,Power Oil Product 6398,Frozen Foods,Peak,1147.14,S00278
P06399,Peak Product 6399,Toiletries,Golden Penny,5326.31,S04591
P06400,Golden Penny Product 6400,Toiletries,Milo,11567.93,S02119
P06401,Dettol Product 6401,Dairy,Indomie,12885.05,S07550
P06402,Peak Product 6402,Toiletries,Milo,9272.2,S07070
P06403,Power Oil Product 6403,Dairy,Nestle,8965.64,S08105
P06404,Power Oil Product 6404,Frozen Foods,Power Oil,15367.81,S06077
P06405,Power Oil Product 6405,Food,Power Oil,8240.41,S03933
P06406,Milo Product 6406,Beverages,Peak,11189.14,S04922
P06407,Power Oil Product 6407,Toiletries,Peak,14066.94,S05653
P06408,Indomie Product 6408,Cleaning,Power Oil,3448.34,S06013
P06409,Indomie Product 6409,Food,Dettol,22376.66,S08677
P06410,Indomie Product 6410,Food,Milo,16322.76,S01578
P06411,Peak Product 6411,Frozen Foods,Indomie,2494.78,S06132
P06412,Dettol Product 6412,Toiletries,Nestle,8127.8,S00984
P06413,Golden Penny Product 6413,Food,Indomie,11944.89,S06320
P06414,Nestle Product 6414,Dairy,Golden Penny,837.87,S08961
P06415,Indomie Product 6415,Toiletries,Dangote,4876.11,S05938
P06416,Golden Penny Product 6416,Beverages,Peak,19687.19,S04662
P06417,Nestle Product 6417,Food,Indomie,14652.19,S07152
P06418,Golden Penny Product 6418,Toiletries,Dangote,14481.69,S01479
P06419,Indomie Product 6419,Cleaning,Peak,20603.97,S00636
P06420,Power Oil Product 6420,Cleaning,Indomie,8968.83,S09367
P06421,Power Oil Product 6421,Frozen Foods,Dangote,17743.57,S04626
P06422,Dettol Product 6422,Frozen Foods,Nestle,2395.81,S03878
P06423,Indomie Product 6423,Toiletries,Nestle,10284.58,S01415
P06424,Peak Product 6424,Food,Golden Penny,20037.92,S03822
P06425,Nestle Product 6425,Frozen Foods,Power Oil,11930.19,S03312
P06426,Golden Penny Product 6426,Frozen Foods,Milo,17359.23,S07565
P06427,Milo Product 6427,Frozen Foods,Milo,2362.17,S08087
P06428,Golden Penny Product 6428,Toiletries,Indomie,3076.17,S01909
P06429,Indomie Product 6429,Food,Indomie,15557.3,S03340
P06430,Peak Product 6430,Beverages,Dangote,2488.22,S09701
P06431,Nestle Product 6431,Frozen Foods,Dangote,4236.48,S08613
P06432,Dangote Product 6432,Frozen Foods,Peak,14544.21,S06753
P06433,Nestle Product 6433,Toiletries,Indomie,4868.75,S09377
P06434,Peak Product 6434,Cleaning,Dangote,12925.8,S01149
P06435,Golden Penny Product 6435,Beverages,Power Oil,9935.37,S09202
P06436,Golden Penny Product 6436,Food,Dettol,23985.7,S03826
P06437,Milo Product 6437,Cleaning,Milo,12328.59,S04922
P06438,Peak Product 6438,Dairy,Peak,481.36,S03567
P06439,Peak Product 6439,Frozen Foods,Peak,22218.84,S07851
P06440,Nestle Product 6440,Food,Power Oil,20365.88,S00495
P06441,Peak Product 6441,Beverages,Golden Penny,19586.69,S00376
P06442,Golden Penny Product 6442,Toiletries,Nestle,14892.36,S07043
P06443,Dangote Product 6443,Dairy,Peak,6551.32,S08508
P06444,Dettol Product 6444,Dairy,Power Oil,1639.18,S08126
P06445,Dettol Product 6445,Toiletries,Indomie,9081.03,S07525
P06446,Indomie Product 6446,Beverages,Peak,20672.64,S03424
P06447,Peak Product 6447,Dairy,Dangote,20914.15,S08151
P06448,Peak Product 6448,Food,Dangote,8023.34,S07201
P06449,Dangote Product 6449,Beverages,Milo,21520.9,S03372
P06450,Dangote Product 6450,Dairy,Milo,21767.23,S00373
P06451,Dangote Product 6451,Toiletries,Nestle,10184.32,S09785
P06452,Milo Product 6452,Dairy,Golden Penny,21560.16,S02244
P06453,Golden Penny Product 6453,Beverages,Dettol,1669.78,S08080
P06454,Peak Product 6454,Cleaning,Power Oil,13168.29,S00146
P06455,Dangote Product 6455,Frozen Foods,Dettol,21692.87,S01077
P06456,Nestle Product 6456,Cleaning,Dangote,14073.94,S03243
P06457,Golden Penny Product 6457,Beverages,Golden Penny,7596.46,S00502
P06458,Milo Product 6458,Toiletries,Dettol,7470.18,S08876
P06459,Golden Penny Product 6459,Frozen Foods,Indomie,6236.46,S05490
P06460,Dangote Product 6460,Frozen Foods,Dettol,4825.3,S08596
P06461,Power Oil Product 6461,Frozen Foods,Indomie,17210.24,S09018
P06462,Power Oil Product 6462,Cleaning,Nestle,9030.55,S01845
P06463,Golden Penny Product 6463,Frozen Foods,Peak,22375.3,S06895
P06464,Dangote Product 6464,Beverages,Nestle,13080.63,S02705
P06465,Golden Penny Product 6465,Dairy,Dettol,13657.99,S03379
P06466,Dettol Product 6466,Beverages,Milo,21975.25,S03155
P06467,Indomie Product 6467,Beverages,Dangote,1007.03,S03857
P06468,Milo Product 6468,Toiletries,Dettol,9229.49,S05099
P06469,Milo Product 6469,Dairy,Nestle,13028.06,S07858
P06470,Nestle Product 6470,Food,Milo,5926.03,S01448
P06471,Indomie Product 6471,Food,Milo,5854.03,S07494
P06472,Power Oil Product 6472,Toiletries,Indomie,14462.17,S07878
P06473,Milo Product 6473,Food,Peak,6651.67,S08412
P06474,Nestle Product 6474,Food,Peak,2950.52,S04414
P06475,Nestle Product 6475,Food,Power Oil,11097.43,S08914
P06476,Peak Product 6476,Cleaning,Nestle,17841.21,S06214
P06477,Peak Product 6477,Food,Milo,13567.57,S01938
P06478,Peak Product 6478,Toiletries,Milo,22952.34,S03249
P06479,Milo Product 6479,Food,Peak,13006.65,S02727
P06480,Milo Product 6480,Cleaning,Dangote,19610.81,S05599
P06481,Power Oil Product 6481,Cleaning,Nestle,9601.28,S05745
P06482,Nestle Product 6482,Beverages,Milo,12619.25,S04044
P06483,Milo Product 6483,Frozen Foods,Nestle,23137.5,S03793
P06484,Dettol Product 6484,Dairy,Peak,24718.24,S00448
P06485,Golden Penny Product 6485,Toiletries,Nestle,15870.71,S05158
P06486,Nestle Product 6486,Toiletries,Power Oil,16929.27,S06947
P06487,Dangote Product 6487,Food,Golden Penny,24813.41,S01413
P06488,Peak Product 6488,Frozen Foods,Milo,16159.52,S02256
P06489,Indomie Product 6489,Dairy,Indomie,23920.24,S08564
P06490,Milo Product 6490,Frozen Foods,Dettol,22696.01,S02060
P06491,Peak Product 6491,Cleaning,Dettol,18644.87,S03403
P06492,Milo Product 6492,Frozen Foods,Golden Penny,13469.97,S00907
P06493,Power Oil Product 6493,Cleaning,Dettol,732.61,S09593
P06494,Golden Penny Product 6494,Toiletries,Dangote,19566.13,S09906
P06495,Peak Product 6495,Dairy,Power Oil,1022.03,S01860
P06496,Peak Product 6496,Beverages,Milo,20127.5,S04254
P06497,Dangote Product 6497,Beverages,Nestle,20442.91,S04127
P06498,Nestle Product 6498,Beverages,Dettol,20361.21,S00556
P06499,Dangote Product 6499,Cleaning,Milo,4483.47,S07980
P06500,Power Oil Product 6500,Cleaning,Power Oil,21931.57,S02034
P06501,Nestle Product 6501,Beverages,Power Oil,6526.06,S06344
P06502,Milo Product 6502,Frozen Foods,Power Oil,7483.36,S01386
P06503,Dettol Product 6503,Cleaning,Power Oil,21149.57,S02137
P06504,Dettol Product 6504,Toiletries,Indomie,12612.15,S00197
P06505,Peak Product 6505,Dairy,Peak,16279.35,S07321
P06506,Golden Penny Product 6506,Toiletries,Nestle,11631.74,S04663
P06507,Power Oil Product 6507,Frozen Foods,Indomie,6009.03,S01926
P06508,Milo Product 6508,Cleaning,Golden Penny,13859.91,S02660
P06509,Milo Product 6509,Toiletries,Dettol,18017.11,S00757
P06510,Dangote Product 6510,Food,Dettol,516.43,S09113
P06511,Peak Product 6511,Beverages,Nestle,15979.2,S05536
P06512,Dettol Product 6512,Dairy,Peak,18494.14,S03923
P06513,Dangote Product 6513,Toiletries,Nestle,14074.04,S01473
P06514,Nestle Product 6514,Beverages,Golden Penny,7971.81,S05745
P06515,Indomie Product 6515,Frozen Foods,Golden Penny,16069.69,S07920
P06516,Indomie Product 6516,Cleaning,Dettol,17880.96,S06642
P06517,Dettol Product 6517,Frozen Foods,Peak,16556.71,S00791
P06518,Indomie Product 6518,Dairy,Power Oil,9583.26,S07477
P06519,Dettol Product 6519,Food,Peak,8672.95,S09182
P06520,Indomie Product 6520,Cleaning,Peak,20927.64,S07680
P06521,Dangote Product 6521,Cleaning,Nestle,2010.01,S00034
P06522,Dettol Product 6522,Cleaning,Peak,3076.64,S06825
P06523,Peak Product 6523,Food,Nestle,23339.01,S04224
P06524,Nestle Product 6524,Dairy,Peak,24202.35,S09545
P06525,Golden Penny Product 6525,Food,Dettol,9208.37,S04972
P06526,Indomie Product 6526,Cleaning,Nestle,21854.44,S08020
P06527,Golden Penny Product 6527,Cleaning,Power Oil,24257.69,S03027
P06528,Golden Penny Product 6528,Dairy,Dettol,24268.11,S09168
P06529,Dettol Product 6529,Dairy,Dangote,1601.35,S09181
P06530,Peak Product 6530,Cleaning,Indomie,8647.8,S02828
P06531,Power Oil Product 6531,Food,Indomie,2346.35,S09092
P06532,Dangote Product 6532,Frozen Foods,Indomie,18922.8,S06655
P06533,Dettol Product 6533,Frozen Foods,Dangote,15439.72,S06650
P06534,Milo Product 6534,Cleaning,Dangote,3880.38,S07052
P06535,Power Oil Product 6535,Cleaning,Golden Penny,13822.98,S03523
P06536,Power Oil Product 6536,Dairy,Peak,10364.71,S06595
P06537,Indomie Product 6537,Food,Dangote,20761.89,S03096
P06538,Dettol Product 6538,Food,Dangote,11286.05,S04030
P06539,Dettol Product 6539,Frozen Foods,Dangote,13287.7,S08391
P06540,Milo Product 6540,Cleaning,Milo,18836.21,S09504
P06541,Golden Penny Product 6541,Beverages,Dangote,12568.02,S00576
P06542,Golden Penny Product 6542,Toiletries,Nestle,14927.92,S07131
P06543,Dettol Product 6543,Cleaning,Nestle,13612.46,S06708
P06544,Indomie Product 6544,Frozen Foods,Milo,8820.81,S07779
P06545,Nestle Product 6545,Cleaning,Nestle,20339.44,S06472
P06546,Power Oil Product 6546,Dairy,Indomie,10791.35,S06475
P06547,Power Oil Product 6547,Cleaning,Nestle,2427.34,S09799
P06548,Indomie Product 6548,Frozen Foods,Peak,11279.36,S09601
P06549,Nestle Product 6549,Dairy,Dettol,14519.39,S00058
P06550,Dangote Product 6550,Beverages,Nestle,8479.34,S02169
P06551,Indomie Product 6551,Food,Indomie,11049.09,S02942
P06552,Milo Product 6552,Frozen Foods,Golden Penny,1647.02,S02049
P06553,Milo Product 6553,Cleaning,Nestle,8763.77,S06083
P06554,Dettol Product 6554,Beverages,Golden Penny,450.71,S00541
P06555,Dettol Product 6555,Toiletries,Dangote,18364.53,S03721
P06556,Power Oil Product 6556,Food,Milo,12970.52,S02403
P06557,Indomie Product 6557,Toiletries,Dettol,10112.86,S07842
P06558,Power Oil Product 6558,Food,Indomie,8696.43,S09142
P06559,Golden Penny Product 6559,Dairy,Dangote,1733.85,S05869
P06560,Golden Penny Product 6560,Dairy,Milo,15091.88,S03423
P06561,Golden Penny Product 6561,Beverages,Dettol,10974.99,S03557
P06562,Nestle Product 6562,Beverages,Indomie,13413.2,S05816
P06563,Milo Product 6563,Beverages,Golden Penny,11740.76,S03590
P06564,Dettol Product 6564,Cleaning,Indomie,4818.72,S09499
P06565,Golden Penny Product 6565,Food,Dangote,5980.33,S03759
P06566,Dettol Product 6566,Cleaning,Dangote,371.26,S09570
P06567,Nestle Product 6567,Beverages,Golden Penny,6424.39,S00558
P06568,Golden Penny Product 6568,Cleaning,Dettol,476.29,S03237
P06569,Golden Penny Product 6569,Beverages,Golden Penny,17133.44,S08805
P06570,Golden Penny Product 6570,Frozen Foods,Nestle,9304.93,S01352
P06571,Indomie Product 6571,Toiletries,Dettol,22293.13,S00208
P06572,Nestle Product 6572,Dairy,Golden Penny,11109.23,S09707
P06573,Power Oil Product 6573,Cleaning,Peak,12042.46,S06898
P06574,Milo Product 6574,Frozen Foods,Dangote,22362.41,S06327
P06575,Nestle Product 6575,Toiletries,Power Oil,7817.65,S02361
P06576,Peak Product 6576,Toiletries,Dettol,16709.06,S08838
P06577,Golden Penny Product 6577,Dairy,Indomie,10989.89,S00494
P06578,Power Oil Product 6578,Beverages,Indomie,15805.13,S07378
P06579,Golden Penny Product 6579,Cleaning,Milo,13155.39,S05942
P06580,Golden Penny Product 6580,Toiletries,Indomie,13249.09,S09112
P06581,Golden Penny Product 6581,Cleaning,Dangote,5679.52,S07485
P06582,Dettol Product 6582,Cleaning,Golden Penny,17007.44,S01316
P06583,Power Oil Product 6583,Food,Golden Penny,4291.53,S09730
P06584,Power Oil Product 6584,Frozen Foods,Milo,24106.01,S05945
P06585,Peak Product 6585,Cleaning,Dangote,3368.62,S00192
P06586,Milo Product 6586,Dairy,Milo,21948.38,S08586
P06587,Milo Product 6587,Cleaning,Dangote,10201.16,S07500
P06588,Golden Penny Product 6588,Toiletries,Dettol,10555.27,S01534
P06589,Nestle Product 6589,Frozen Foods,Milo,6316.01,S09168
P06590,Power Oil Product 6590,Cleaning,Peak,22286.32,S00016
P06591,Golden Penny Product 6591,Frozen Foods,Power Oil,4792.92,S02403
P06592,Dettol Product 6592,Dairy,Indomie,3987.06,S05329
P06593,Power Oil Product 6593,Frozen Foods,Milo,6201.93,S07238
P06594,Nestle Product 6594,Beverages,Milo,5850.73,S09892
P06595,Nestle Product 6595,Frozen Foods,Power Oil,22940.46,S04736
P06596,Dangote Product 6596,Beverages,Power Oil,8145.55,S04686
P06597,Milo Product 6597,Toiletries,Milo,19511.64,S06030
P06598,Golden Penny Product 6598,Food,Dettol,1643.55,S08038
P06599,Golden Penny Product 6599,Food,Dangote,3910.5,S01492
P06600,Dangote Product 6600,Cleaning,Indomie,18460.27,S07664
P06601,Golden Penny Product 6601,Dairy,Milo,5691.89,S02749
P06602,Power Oil Product 6602,Cleaning,Milo,16488.93,S07557
P06603,Golden Penny Product 6603,Cleaning,Indomie,4416.29,S03351
P06604,Nestle Product 6604,Frozen Foods,Dettol,6843.96,S03504
P06605,Peak Product 6605,Dairy,Milo,326.19,S01574
P06606,Peak Product 6606,Food,Dangote,7698.62,S08510
P06607,Milo Product 6607,Dairy,Dangote,18745.19,S03406
P06608,Indomie Product 6608,Dairy,Nestle,7744.33,S07329
P06609,Golden Penny Product 6609,Cleaning,Dettol,12949.63,S05949
P06610,Nestle Product 6610,Food,Dettol,24794.65,S00955
P06611,Dangote Product 6611,Frozen Foods,Golden Penny,12492.09,S06797
P06612,Nestle Product 6612,Cleaning,Power Oil,16034.82,S09163
P06613,Peak Product 6613,Food,Nestle,8881.72,S08042
P06614,Golden Penny Product 6614,Cleaning,Nestle,10577.98,S09416
P06615,Nestle Product 6615,Toiletries,Dettol,19860.82,S03831
P06616,Dettol Product 6616,Frozen Foods,Dangote,18656.17,S05335
P06617,Indomie Product 6617,Frozen Foods,Dangote,16547.69,S06374
P06618,Milo Product 6618,Toiletries,Peak,13917.52,S07250
P06619,Nestle Product 6619,Cleaning,Dettol,11175.06,S09723
P06620,Golden Penny Product 6620,Dairy,Nestle,6288.69,S04326
P06621,Power Oil Product 6621,Food,Milo,12801.16,S03512
P06622,Dangote Product 6622,Dairy,Indomie,18723.28,S00947
P06623,Indomie Product 6623,Beverages,Dangote,12885.3,S09350
P06624,Milo Product 6624,Toiletries,Milo,20094.93,S02710
P06625,Nestle Product 6625,Beverages,Nestle,19408.31,S03805
P06626,Power Oil Product 6626,Toiletries,Milo,14952.64,S02897
P06627,Peak Product 6627,Beverages,Peak,17213.53,S06372
P06628,Dangote Product 6628,Beverages,Dettol,1774.74,S08538
P06629,Dangote Product 6629,Beverages,Power Oil,21720.98,S06875
P06630,Nestle Product 6630,Dairy,Milo,217.16,S04910
P06631,Dangote Product 6631,Beverages,Dettol,10178.56,S07231
P06632,Nestle Product 6632,Dairy,Milo,18419.45,S09550
P06633,Peak Product 6633,Cleaning,Peak,10765.53,S03052
P06634,Indomie Product 6634,Food,Power Oil,1298.14,S03896
P06635,Milo Product 6635,Cleaning,Power Oil,24480.05,S09032
P06636,Milo Product 6636,Cleaning,Peak,16034.15,S00728
P06637,Dangote Product 6637,Toiletries,Peak,7983.63,S09867
P06638,Golden Penny Product 6638,Beverages,Golden Penny,9445.61,S08910
P06639,Milo Product 6639,Cleaning,Milo,231.48,S03661
P06640,Power Oil Product 6640,Toiletries,Dangote,19207.22,S00425
P06641,Indomie Product 6641,Frozen Foods,Power Oil,19678.03,S07896
P06642,Golden Penny Product 6642,Frozen Foods,Dangote,2827.01,S00511
P06643,Peak Product 6643,Beverages,Nestle,20304.04,S07630
