transaction_id,store_id,product_id,quantity_sold,sales_amount,transaction_date,year,month,day
T05754,ST05532,P03295,35,272444.2,2025-09-18,2025,9,18
T05755,ST06002,P04215,33,725573.31,2025-08-03,2025,8,3
T05756,ST00765,P03463,14,40206.88,2025-01-18,2025,1,18
T05757,ST00559,P07995,24,404245.92,2025-08-08,2025,8,8
T05758,ST05686,P07051,30,192612.9,2025-12-10,2025,12,10
T05759,ST06282,P08681,35,271220.95,2025-12-22,2025,12,22
T05760,ST05617,P06146,3,13418.61,2025-03-24,2025,3,24
T05761,ST05627,P00956,13,178116.38,2025-06-24,2025,6,24
T05762,ST06720,P07551,9,29528.19,2025-11-13,2025,11,13
T05763,ST07937,P07303,48,223543.2,2025-12-31,2025,12,31
T05764,ST00099,P02280,5,22937.45,2025-12-28,2025,12,28
T05765,ST01115,P05866,45,949118.4,2025-09-29,2025,9,29
T05766,ST00547,P01338,37,828504.74,2025-10-26,2025,10,26
T05767,ST07779,P00989,7,13786.71,2025-04-17,2025,4,17
T05768,ST05028,P03057,25,619960.75,2025-02-13,2025,2,13
T05769,ST05114,P04746,24,255601.2,2025-02-17,2025,2,17
T05770,ST08697,P07794,21,107798.04,2025-10-28,2025,10,28
T05771,ST07632,P03715,30,223101.9,2025-06-21,2025,6,21
T05772,ST09267,P06863,21,442309.35,2025-03-22,2025,3,22
T05773,ST07209,P08275,34,24763.56,2025-09-06,2025,9,6
T05774,ST02949,P06620,25,257003.25,2025-08-05,2025,8,5
T05775,ST07210,P01969,43,504852.25,2025-12-30,2025,12,30
T05776,ST03168,P01641,18,169893.0,2025-07-20,2025,7,20
T05777,ST03418,P00093,30,565806.0,2025-10-04,2025,10,4
T05778,ST00229,P01111,25,539916.0,2025-04-02,2025,4,2
T05779,ST00508,P04340,4,62330.92,2025-10-05,2025,10,5
T05780,ST06269,P08672,43,1020089.0,2025-10-10,2025,10,10
T05781,ST09043,P06185,22,368644.98,2025-09-10,2025,9,10
T05782,ST03767,P09773,46,1076889.9,2025-01-17,2025,1,17
T05783,ST05905,P05567,21,211326.36,2025-01-06,2025,1,6
T05784,ST02704,P00455,11,31266.84,2025-07-27,2025,7,27
T05785,ST01222,P07336,33,521700.96,2025-04-17,2025,4,17
T05786,ST05676,P00988,13,130751.92,2025-04-23,2025,4,23
T05787,ST09610,P07646,3,31512.69,2025-08-20,2025,8,20
T05788,ST05116,P04660,11,45268.08,2025-04-04,2025,4,4
T05789,ST05376,P00268,21,35541.03,2025-04-28,2025,4,28
T05790,ST00236,P05805,19,88820.44,2025-11-08,2025,11,8
T05791,ST04978,P05727,21,94307.01,2025-06-23,2025,6,23
T05792,ST05134,P09011,33,19265.4,2025-01-11,2025,1,11
T05793,ST03977,P04524,24,476754.0,2025-10-25,2025,10,25
T05794,ST01927,P06639,5,12990.25,2025-01-18,2025,1,18
T05795,ST01829,P05418,45,1082604.15,2025-01-29,2025,1,29
T05796,ST07714,P00750,32,278236.8,2025-01-19,2025,1,19
T05797,ST08812,P00535,36,358180.2,2025-03-16,2025,3,16
T05798,ST09952,P00349,4,35258.76,2025-11-01,2025,11,1
T05799,ST09058,P04539,20,408582.6,2025-08-12,2025,8,12
T05800,ST02131,P05809,40,462213.2,2025-07-07,2025,7,7
T05801,ST04394,P00800,42,860608.98,2025-01-07,2025,1,7
T05802,ST01994,P03168,11,56443.86,2025-07-20,2025,7,20
T05803,ST00064,P04479,9,115441.47,2025-11-16,2025,11,16
T05804,ST07848,P06355,2,39775.38,2025-12-15,2025,12,15
T05805,ST03946,P06244,24,411153.6,2025-04-15,2025,4,15
T05806,ST00257,P05886,30,317274.6,2025-07-30,2025,7,30
T05807,ST08420,P07582,36,196834.68,2025-07-05,2025,7,5
T05808,ST06639,P02797,32,335764.48,2025-09-01,2025,9,1
T05809,ST07579,P09927,38,55380.82,2025-08-19,2025,8,19
T05810,ST06169,P07361,32,709069.76,2025-04-03,2025,4,3
T05811,ST09048,P02100,9,221315.22,2025-06-03,2025,6,3
T05812,ST05266,P09148,48,473233.44,2025-04-11,2025,4,11
T05813,ST02279,P04077,11,17636.96,2025-05-10,2025,5,10
T05814,ST08718,P05678,24,32064.96,2025-12-08,2025,12,8
T05815,ST05649,P07055,22,168764.86,2025-08-05,2025,8,5
T05816,ST02402,P01413,12,248059.56,2025-06-06,2025,6,6
T05817,ST08127,P06764,7,120887.9,2025-03-31,2025,3,31
T05818,ST01551,P07463,34,182486.84,2025-08-18,2025,8,18
T05819,ST08638,P05740,7,159320.14,2025-09-29,2025,9,29
T05820,ST07023,P09109,19,401178.54,2025-06-20,2025,6,20
T05821,ST05987,P07331,32,189756.48,2025-03-03,2025,3,3
T05822,ST02757,P04877,44,531500.64,2025-01-26,2025,1,26
T05823,ST06760,P01243,44,188201.2,2025-12-06,2025,12,6
T05824,ST04103,P01621,42,282336.18,2025-09-30,2025,9,30
T05825,ST00743,P09313,18,403757.64,2025-05-13,2025,5,13
T05826,ST03605,P05961,36,287705.52,2025-08-06,2025,8,6
T05827,ST04643,P05517,7,15314.25,2025-03-09,2025,3,9
T05828,ST02589,P06114,45,262429.65,2025-02-05,2025,2,5
T05829,ST09480,P02079,46,827022.96,2025-09-29,2025,9,29
T05830,ST02654,P08630,36,249889.32,2025-08-20,2025,8,20
T05832,ST07613,P09984,46,536897.74,2025-10-04,2025,10,4
T05833,ST02918,P09309,39,960774.36,2025-07-28,2025,7,28
T05834,ST09220,P00855,21,444275.58,2025-10-27,2025,10,27
T05835,ST03948,P00962,48,191207.52,2025-08-19,2025,8,19
T05836,ST07914,P01249,14,241305.26,2025-09-15,2025,9,15
T05837,ST00446,P07937,17,395538.49,2025-03-06,2025,3,6
T05838,ST03937,P00046,11,185962.37,2025-08-30,2025,8,30
T05839,ST01805,P05945,24,500015.28,2025-10-03,2025,10,3
T05840,ST07576,P00381,20,264785.0,2025-07-01,2025,7,1
T05841,ST00729,P03709,45,231967.8,2025-05-09,2025,5,9
T05842,ST07328,P09150,47,238443.22,2025-01-08,2025,1,8
T05843,ST00068,P00690,45,1035852.3,2025-06-02,2025,6,2
T05844,ST05617,P04464,43,80231.98,2025-03-31,2025,3,31
T05845,ST09241,P08833,20,185650.4,2025-02-07,2025,2,7
T05846,ST00522,P09983,13,204386.13,2025-08-03,2025,8,3
T05847,ST03900,P05724,30,154252.5,2025-10-14,2025,10,14
T05848,ST07264,P08358,32,683230.4,2025-01-22,2025,1,22
T05849,ST06011,P02093,5,25277.1,2025-03-11,2025,3,11
T05850,ST09102,P08213,3,66636.72,2025-02-18,2025,2,18
T05851,ST07931,P09294,42,632918.58,2025-10-13,2025,10,13
T05852,ST07189,P00811,34,8366.38,2025-07-27,2025,7,27
T05853,ST05047,P05976,3,43118.46,2025-06-21,2025,6,21
T05854,ST09859,P09441,43,546081.51,2025-07-24,2025,7,24
T05855,ST09025,P03982,12,184670.88,2025-08-24,2025,8,24
T05856,ST07580,P09691,43,235412.1,2025-07-28,2025,7,28
T05857,ST07286,P01570,27,290093.13,2025-04-30,2025,4,30
T05858,ST09034,P03307,38,107126.18,2025-07-11,2025,7,11
T05859,ST03832,P09120,45,430527.15,2025-06-01,2025,6,1
T05860,ST05489,P03080,49,58657.9,2025-11-22,2025,11,22
T05861,ST05905,P07801,32,211688.96,2025-03-27,2025,3,27
T05862,ST01555,P05295,33,607252.14,2025-03-08,2025,3,8
T05863,ST03865,P08176,4,51835.0,2025-11-25,2025,11,25
T05864,ST09640,P08692,48,436283.04,2025-12-12,2025,12,12
T05865,ST04674,P07077,44,156216.28,2025-05-31,2025,5,31
T05866,ST05523,P05829,29,240346.49,2025-04-18,2025,4,18
T05867,ST02537,P06093,4,2300.12,2025-04-05,2025,4,5
T05868,ST01575,P08585,37,740033.67,2025-03-30,2025,3,30
T05869,ST06650,P08884,23,349518.12,2025-05-22,2025,5,22
T05870,ST03348,P01739,50,366483.5,2025-12-27,2025,12,27
T05871,ST08553,P08458,13,182923.52,2025-04-22,2025,4,22
T05872,ST08347,P09905,3,35369.49,2025-08-26,2025,8,26
T05873,ST01619,P04787,35,85120.0,2025-02-23,2025,2,23
T05874,ST00983,P06562,50,1055217.5,2025-12-30,2025,12,30
T05875,ST02121,P06995,4,42271.64,2025-06-24,2025,6,24
T05876,ST00461,P00121,3,24432.03,2025-03-06,2025,3,6
T05877,ST04466,P05646,42,947214.66,2025-09-20,2025,9,20
T05878,ST09129,P02394,42,517783.98,2025-05-31,2025,5,31
T05879,ST05322,P06953,32,414604.8,2025-10-15,2025,10,15
T05880,ST05652,P01552,9,76421.25,2025-12-02,2025,12,2
T05881,ST04623,P08814,42,462949.62,2025-02-21,2025,2,21
T05883,ST00399,P07624,9,179216.01,2025-06-03,2025,6,3
T05884,ST09593,P05222,23,410936.17,2025-08-09,2025,8,9
T05885,ST05848,P01655,11,114401.32,2025-08-06,2025,8,6
T05886,ST09533,P01279,3,55741.83,2025-11-23,2025,11,23
T05887,ST08052,P07560,42,62708.1,2025-09-05,2025,9,5
T05888,ST06168,P04962,12,121299.6,2025-05-11,2025,5,11
T05889,ST03412,P09411,31,550201.02,2025-06-25,2025,6,25
T05890,ST08053,P07331,10,98467.9,2025-08-21,2025,8,21
T05891,ST05344,P04291,38,452673.86,2025-12-18,2025,12,18
T05892,ST00183,P06431,15,231154.35,2025-11-03,2025,11,3
T05893,ST00817,P00308,17,334469.56,2025-06-02,2025,6,2
T05894,ST04838,P05254,37,519294.26,2025-10-10,2025,10,10
T05895,ST04290,P00805,31,111538.0,2025-08-17,2025,8,17
T05896,ST00548,P05841,11,251762.17,2025-04-22,2025,4,22
T05897,ST03485,P05518,18,7795.08,2025-09-15,2025,9,15
T05898,ST07783,P04960,11,116409.04,2025-08-11,2025,8,11
T05899,ST04979,P08036,37,184671.44,2025-01-09,2025,1,9
T05900,ST02843,P09079,25,615576.25,2025-01-14,2025,1,14
T05901,ST05376,P05514,33,260212.59,2025-08-16,2025,8,16
T05902,ST09201,P01584,17,358085.45,2025-08-28,2025,8,28
T05903,ST02515,P01695,36,246300.12,2025-10-25,2025,10,25
T05904,ST03174,P03260,32,674400.96,2025-05-21,2025,5,21
T05905,ST04783,P06423,49,520975.35,2025-09-23,2025,9,23
T05906,ST02884,P08541,5,99149.9,2025-10-09,2025,10,9
T05907,ST06571,P07591,44,349375.4,2025-04-10,2025,4,10
T05908,ST04051,P05008,17,344763.4,2025-01-23,2025,1,23
T05909,ST07914,P06151,19,346293.62,2025-04-28,2025,4,28
T05910,ST04363,P06221,1,17253.38,2025-03-11,2025,3,11
T05911,ST05023,P06367,32,457988.8,2025-12-21,2025,12,21
T05912,ST09630,P08286,48,983512.32,2025-01-06,2025,1,6
T05913,ST05243,P00051,17,111354.93,2025-08-06,2025,8,6
T05914,ST03060,P05311,33,75121.86,2025-01-07,2025,1,7
T05915,ST08815,P07519,7,122729.95,2025-11-22,2025,11,22
T05916,ST00290,P02136,47,1017717.79,2025-06-01,2025,6,1
T05917,ST08522,P09184,43,352243.96,2025-05-09,2025,5,9
T05918,ST03046,P05391,11,209774.62,2025-07-17,2025,7,17
T05919,ST08691,P05989,35,23951.2,2025-06-28,2025,6,28
T05920,ST03156,P03856,6,33965.94,2025-11-14,2025,11,14
T05921,ST02030,P03760,13,234675.35,2025-12-27,2025,12,27
T05922,ST09397,P09016,17,218682.39,2025-10-03,2025,10,3
T05923,ST07632,P07517,42,807631.02,2025-09-20,2025,9,20
T05924,ST01970,P05989,43,276809.92,2025-10-23,2025,10,23
T05925,ST04062,P09491,48,398064.48,2025-06-21,2025,6,21
T05926,ST05524,P00905,11,266938.21,2025-08-27,2025,8,27
T05927,ST02910,P06227,23,177190.39,2025-04-08,2025,4,8
T05928,ST04101,P05445,13,135774.21,2025-02-06,2025,2,6
T05929,ST08131,P06627,40,381177.6,2025-06-07,2025,6,7
T05930,ST06138,P07656,39,596265.54,2025-01-18,2025,1,18
T05931,ST07815,P04300,33,455811.84,2025-07-26,2025,7,26
T05932,ST08864,P07261,47,113956.67,2025-10-09,2025,10,9
T05933,ST08530,P02312,40,172999.6,2025-04-07,2025,4,7
T05934,ST05358,P09916,21,517676.25,2025-11-01,2025,11,1
T05935,ST08604,P07568,28,460130.44,2025-05-13,2025,5,13
T05936,ST00545,P00704,34,669953.68,2025-11-28,2025,11,28
T05937,ST00854,P06468,37,264318.75,2025-01-10,2025,1,10
T05938,ST00251,P09852,2,1448.82,2025-08-30,2025,8,30
T05939,ST06874,P05991,27,340701.39,2025-05-06,2025,5,6
T05940,ST02949,P06100,43,781707.32,2025-10-23,2025,10,23
T05941,ST03719,P09826,29,258301.55,2025-10-02,2025,10,2
T05942,ST02065,P04676,47,225096.16,2025-11-03,2025,11,3
T05943,ST07912,P07677,14,64187.62,2025-04-20,2025,4,20
T05944,ST02983,P09639,8,68213.44,2025-12-25,2025,12,25
T05945,ST04462,P01583,10,156486.7,2025-04-08,2025,4,8
T05946,ST05295,P06092,40,115239.6,2025-06-02,2025,6,2
T05947,ST09889,P00451,15,115677.45,2025-10-01,2025,10,1
T05948,ST00487,P02034,43,872034.84,2025-10-05,2025,10,5
T05949,ST04262,P05681,24,122275.68,2025-01-27,2025,1,27
T05950,ST02066,P07677,16,395878.56,2025-05-12,2025,5,12
T05951,ST03149,P09000,22,134953.5,2025-09-27,2025,9,27
T05952,ST09521,P03904,13,71640.66,2025-05-19,2025,5,19
T05953,ST09359,P08292,46,194214.3,2025-08-04,2025,8,4
T05954,ST06312,P01144,48,88709.28,2025-01-07,2025,1,7
T05955,ST00197,P00637,48,507361.44,2025-11-08,2025,11,8
T05956,ST06527,P00733,2,48581.34,2025-12-16,2025,12,16
T05957,ST04891,P05898,4,35626.8,2025-07-26,2025,7,26
T05958,ST06329,P07103,30,112320.0,2025-09-12,2025,9,12
T05959,ST08274,P03485,44,697756.4,2025-07-22,2025,7,22
T05960,ST00297,P05357,34,551038.68,2025-03-06,2025,3,6
T05961,ST02553,P04726,3,53259.66,2025-07-06,2025,7,6
T05962,ST08852,P00622,41,808100.57,2025-08-26,2025,8,26
T05963,ST08516,P00677,5,33393.4,2025-06-05,2025,6,5
T05964,ST04592,P00276,28,492717.12,2025-09-12,2025,9,12
T05965,ST01252,P09762,26,117050.96,2025-02-04,2025,2,4
T05966,ST07155,P04133,35,613718.0,2025-07-29,2025,7,29
T05967,ST00588,P00410,13,77466.09,2025-09-13,2025,9,13
T05968,ST09838,P09992,36,236599.56,2025-12-29,2025,12,29
T05969,ST01962,P04221,8,79746.08,2025-06-25,2025,6,25
T05970,ST08875,P04621,6,33787.32,2025-03-07,2025,3,7
T05971,ST02533,P01958,16,344873.76,2025-09-08,2025,9,8
T05972,ST00097,P00707,37,530168.19,2025-03-11,2025,3,11
T05973,ST01909,P02148,42,795614.82,2025-11-26,2025,11,26
T05974,ST03235,P07544,23,189197.77,2025-12-18,2025,12,18
T05975,ST09258,P05941,5,105743.85,2025-03-08,2025,3,8
T05976,ST08878,P07798,5,48866.05,2025-03-23,2025,3,23
T05977,ST03664,P05549,2,29567.96,2025-12-11,2025,12,11
T05978,ST09706,P09103,16,314873.92,2025-02-21,2025,2,21
T05979,ST07051,P07240,42,533132.88,2025-03-09,2025,3,9
T05980,ST04692,P00679,15,125162.1,2025-04-02,2025,4,2
T05981,ST00325,P00471,39,805804.35,2025-09-07,2025,9,7
T05982,ST07423,P06788,31,376855.22,2025-11-15,2025,11,15
T05983,ST03036,P05196,9,137677.32,2025-12-27,2025,12,27
T05985,ST01095,P01284,22,159433.56,2025-10-19,2025,10,19
T05986,ST03294,P04368,1,6561.74,2025-03-22,2025,3,22
T05987,ST08163,P01162,16,330037.44,2025-06-03,2025,6,3
T05988,ST03435,P02558,9,204117.84,2025-03-28,2025,3,28
T05989,ST06932,P02726,39,106567.11,2025-03-02,2025,3,2
T05990,ST08990,P05820,13,189785.18,2025-03-12,2025,3,12
T05991,ST05903,P09841,2,1693.92,2025-10-27,2025,10,27
T05992,ST06241,P08185,3,3953.82,2025-12-20,2025,12,20
T05993,ST04165,P07577,33,536977.65,2025-09-19,2025,9,19
T05994,ST02377,P04101,26,442948.48,2025-03-23,2025,3,23
T05995,ST00147,P07788,3,15043.38,2025-05-18,2025,5,18
T05996,ST05409,P09085,35,488281.5,2025-02-08,2025,2,8
T05997,ST08874,P02274,2,30142.4,2025-11-01,2025,11,1
T05998,ST00141,P01102,17,289352.41,2025-05-11,2025,5,11
T05999,ST05695,P02311,44,272416.32,2025-09-27,2025,9,27
T06000,ST04339,P08331,41,246938.49,2025-04-12,2025,4,12
T06001,ST07225,P06799,22,92016.76,2025-04-13,2025,4,13
T06002,ST03251,P00580,18,216737.46,2025-08-02,2025,8,2
T06003,ST09014,P05324,48,493501.44,2025-09-27,2025,9,27
T06004,ST04319,P04839,30,395010.3,2025-10-24,2025,10,24
T06005,ST01531,P06575,35,630793.45,2025-02-02,2025,2,2
T06006,ST08580,P00820,38,280377.68,2025-02-21,2025,2,21
T06007,ST03054,P03421,12,124274.04,2025-12-03,2025,12,3
T06008,ST08107,P01924,26,550837.56,2025-10-31,2025,10,31
T06009,ST07431,P06613,32,46529.6,2025-06-17,2025,6,17
T06010,ST05484,P01795,46,109139.14,2025-08-11,2025,8,11
T06011,ST09414,P08130,24,101400.48,2025-12-05,2025,12,5
T06012,ST02789,P05656,23,519873.83,2025-10-28,2025,10,28
T06013,ST05211,P07359,37,235755.49,2025-04-14,2025,4,14
T06014,ST06586,P01339,20,148178.0,2025-03-04,2025,3,4
T06015,ST07307,P04687,33,82672.59,2025-11-17,2025,11,17
T06016,ST02577,P09113,21,43774.08,2025-08-27,2025,8,27
T06017,ST05834,P07320,48,888229.92,2025-03-18,2025,3,18
T06018,ST02199,P01132,14,285910.24,2025-10-01,2025,10,1
T06019,ST03065,P02837,39,257790.0,2025-04-07,2025,4,7
T06021,ST02309,P05517,42,570992.1,2025-05-02,2025,5,2
T06022,ST01038,P05386,34,739976.34,2025-06-02,2025,6,2
T06023,ST00768,P09206,7,105430.92,2025-02-21,2025,2,21
T06024,ST02886,P00386,44,205236.68,2025-06-03,2025,6,3
T06025,ST02265,P07756,24,580557.6,2025-05-24,2025,5,24
T06026,ST09318,P06150,11,233662.77,2025-10-09,2025,10,9
T06027,ST00720,P09813,22,483477.94,2025-12-21,2025,12,21
T06028,ST09427,P00876,17,182897.9,2025-10-21,2025,10,21
T06029,ST00489,P09862,10,16269.7,2025-07-18,2025,7,18
T06030,ST06827,P01927,32,687853.76,2025-09-16,2025,9,16
T06031,ST02935,P04636,32,759337.6,2025-12-15,2025,12,15
T06032,ST08058,P02736,19,362112.64,2025-03-25,2025,3,25
T06033,ST04265,P03190,24,423903.6,2025-02-07,2025,2,7
T06034,ST08908,P07620,27,33221.34,2025-12-15,2025,12,15
T06035,ST07176,P02433,49,171919.93,2025-02-24,2025,2,24
T06036,ST05054,P04517,43,1043379.95,2025-10-22,2025,10,22
T06037,ST00828,P05288,29,343426.99,2025-06-13,2025,6,13
T06038,ST05110,P01061,1,10156.54,2025-09-19,2025,9,19
T06039,ST00883,P03503,10,200151.1,2025-01-16,2025,1,16
T06040,ST06419,P00538,28,564923.24,2025-08-27,2025,8,27
T06041,ST04043,P02887,31,575917.07,2025-11-09,2025,11,9
T06042,ST09971,P05490,13,140382.45,2025-07-06,2025,7,6
T06043,ST06837,P00022,37,225609.72,2025-12-04,2025,12,4
T06044,ST01457,P05043,38,258400.76,2025-06-25,2025,6,25
T06045,ST02053,P05794,39,26070.72,2025-06-10,2025,6,10
T06046,ST00901,P01242,7,143918.81,2025-07-05,2025,7,5
T06047,ST03491,P09262,26,283828.48,2025-08-11,2025,8,11
T06048,ST02210,P02217,17,228927.27,2025-06-23,2025,6,23
T06049,ST06233,P01753,7,144817.26,2025-12-29,2025,12,29
T06050,ST03060,P01101,23,161157.78,2025-11-29,2025,11,29
T06051,ST07188,P01947,26,173390.1,2025-03-13,2025,3,13
T06052,ST09146,P09289,12,98400.12,2025-06-18,2025,6,18
T06053,ST08143,P06280,26,135825.3,2025-12-10,2025,12,10
T06054,ST04171,P07727,1,10360.28,2025-11-05,2025,11,5
T06055,ST07254,P01295,36,450255.6,2025-03-19,2025,3,19
T06056,ST07604,P00885,1,16538.15,2025-10-21,2025,10,21
T06057,ST02239,P04367,11,28151.64,2025-04-27,2025,4,27
T06058,ST00784,P00233,22,23682.56,2025-04-27,2025,4,27
T06059,ST07221,P08744,43,665323.95,2025-05-23,2025,5,23
T06060,ST09371,P02505,14,126613.34,2025-01-18,2025,1,18
T06061,ST07929,P03541,49,405803.79,2025-05-31,2025,5,31
T06062,ST06192,P02210,23,141588.0,2025-06-06,2025,6,6
T06063,ST02075,P05824,39,827129.16,2025-07-11,2025,7,11
T06064,ST09764,P07780,27,395642.34,2025-08-05,2025,8,5
T06065,ST09236,P05054,29,611967.28,2025-10-01,2025,10,1
T06066,ST06676,P01220,24,366346.56,2025-12-13,2025,12,13
T06067,ST03686,P04584,14,81623.92,2025-06-24,2025,6,24
T06068,ST05449,P06086,34,614742.44,2026-01-01,2026,1,1
T06069,ST05622,P06214,17,301388.75,2025-11-18,2025,11,18
T06070,ST01337,P01910,19,307392.07,2025-06-08,2025,6,8
T06071,ST06702,P05061,48,805908.0,2025-07-26,2025,7,26
T06072,ST09445,P01782,46,479415.68,2025-05-28,2025,5,28
T06073,ST07632,P08652,42,500758.44,2025-10-16,2025,10,16
T06074,ST08416,P03562,4,76868.8,2025-08-30,2025,8,30
T06075,ST08190,P01450,40,900392.8,2025-09-27,2025,9,27
T06076,ST04963,P09953,6,136623.18,2025-12-09,2025,12,9
T06077,ST01535,P01485,26,53509.04,2025-06-14,2025,6,14
T06078,ST04547,P07380,39,58946.16,2025-08-13,2025,8,13
T06079,ST06535,P08492,18,144517.86,2025-04-28,2025,4,28
T06080,ST05798,P01526,43,1005129.3,2025-08-14,2025,8,14
T06081,ST01852,P01721,42,267192.66,2025-08-14,2025,8,14
T06082,ST00213,P03418,1,16697.96,2025-06-06,2025,6,6
T06083,ST01147,P06690,17,9413.58,2025-10-11,2025,10,11
T06084,ST00503,P03019,13,49282.61,2025-02-14,2025,2,14
T06085,ST03301,P06215,22,472736.88,2026-01-01,2026,1,1
T06086,ST05913,P04017,8,112710.4,2025-01-16,2025,1,16
T06087,ST07432,P07919,14,248179.54,2025-10-11,2025,10,11
T06088,ST07243,P02803,21,408059.19,2025-08-30,2025,8,30
T06089,ST08660,P00836,43,1040145.49,2025-05-11,2025,5,11
T06090,ST03825,P09264,10,65897.8,2025-02-23,2025,2,23
T06091,ST01421,P05441,12,260641.44,2025-09-10,2025,9,10
T06092,ST04295,P07867,35,11672.15,2025-03-04,2025,3,4
T06093,ST07027,P02304,14,61419.4,2025-08-22,2025,8,22
T06094,ST01148,P00465,41,234914.42,2025-11-14,2025,11,14
T06095,ST04321,P08819,18,338682.78,2025-11-15,2025,11,15
T06096,ST05962,P00015,40,344531.2,2025-09-22,2025,9,22
T06097,ST09008,P08613,14,177513.42,2025-03-09,2025,3,9
T06098,ST09297,P00268,11,11784.52,2025-05-24,2025,5,24
T06099,ST07531,P07070,32,123938.88,2025-07-23,2025,7,23
T06101,ST09630,P00702,5,97482.95,2025-03-22,2025,3,22
T06102,ST05633,P06976,6,66194.82,2025-04-06,2025,4,6
T06103,ST00097,P02716,35,766555.3,2025-05-23,2025,5,23
T06104,ST06003,P02469,39,605617.35,2025-01-01,2025,1,1
T06105,ST04638,P00219,28,444193.12,2025-10-20,2025,10,20
T06106,ST02711,P02027,30,390349.2,2025-03-12,2025,3,12
T06107,ST03418,P06018,18,217570.5,2025-08-21,2025,8,21
T06108,ST04840,P03983,8,135016.16,2025-12-27,2025,12,27
T06109,ST00904,P01168,40,595218.0,2025-11-02,2025,11,2
T06110,ST07411,P07301,34,670431.04,2025-06-10,2025,6,10
T06111,ST01084,P02280,47,418335.25,2025-11-25,2025,11,25
T06112,ST03182,P03119,8,70469.36,2025-10-16,2025,10,16
T06113,ST03499,P00802,40,284800.4,2025-03-29,2025,3,29
T06114,ST05185,P08744,27,500624.82,2025-11-12,2025,11,12
T06115,ST02010,P04727,5,86589.25,2025-01-30,2025,1,30
T06116,ST03238,P05589,31,292231.42,2025-02-11,2025,2,11
T06117,ST04117,P00990,22,524247.24,2025-06-18,2025,6,18
T06118,ST02797,P00774,37,57819.16,2025-02-16,2025,2,16
T06119,ST04312,P03983,31,96645.6,2025-11-06,2025,11,6
T06120,ST09212,P07234,48,967864.8,2025-02-11,2025,2,11
T06121,ST08570,P07128,25,265480.75,2025-03-15,2025,3,15
T06122,ST00522,P05344,35,369403.65,2025-06-18,2025,6,18
T06123,ST07890,P00155,8,143108.32,2025-01-12,2025,1,12
T06124,ST06087,P02631,5,58438.05,2025-08-28,2025,8,28
T06125,ST02159,P06527,28,357071.68,2025-08-29,2025,8,29
T06126,ST08844,P01720,40,40477.2,2025-09-03,2025,9,3
T06127,ST09647,P00465,12,214995.84,2025-08-30,2025,8,30
T06128,ST00661,P00421,41,817455.13,2025-01-24,2025,1,24
T06129,ST07580,P09659,45,422174.25,2025-03-30,2025,3,30
T06130,ST02258,P05052,2,11492.34,2025-10-13,2025,10,13
T06131,ST06054,P08118,5,40064.95,2025-09-23,2025,9,23
T06132,ST02973,P01825,11,168416.82,2025-08-20,2025,8,20
T06133,ST01458,P03911,14,255809.12,2025-07-09,2025,7,9
T06134,ST00471,P03063,6,22925.34,2025-12-26,2025,12,26
T06135,ST04306,P08311,22,102945.04,2025-02-04,2025,2,4
T06136,ST08494,P02504,21,469900.41,2025-05-24,2025,5,24
T06137,ST01128,P01270,11,223091.33,2025-09-19,2025,9,19
T06138,ST09507,P02014,45,952198.2,2025-06-04,2025,6,4
T06139,ST01954,P09653,1,1477.21,2025-07-29,2025,7,29
T06140,ST03079,P08796,18,189805.68,2025-10-15,2025,10,15
T06141,ST03915,P08715,10,167062.1,2025-08-28,2025,8,28
T06142,ST08828,P01087,4,65730.2,2025-10-30,2025,10,30
T06143,ST08354,P09557,14,263560.92,2025-04-05,2025,4,5
T06144,ST08985,P02649,12,96564.36,2025-04-17,2025,4,17
T06145,ST06511,P05078,47,270196.89,2025-08-05,2025,8,5
T06146,ST07027,P00996,44,119265.52,2025-05-24,2025,5,24
T06147,ST01668,P00364,26,256048.78,2025-01-02,2025,1,2
T06148,ST07834,P08132,38,884241.38,2025-04-13,2025,4,13
T06149,ST09703,P08023,18,212347.26,2025-07-11,2025,7,11
