store_id,branch_name,city,area
ST05485,Bokku Branch 5485,Abuja,Agege
ST05486,Bokku Branch 5486,Ogun,Surulere
ST05487,Bokku Branch 5487,Ibadan,Lekki
ST05488,Bokku Branch 5488,Kano,Lekki
ST05489,Bokku Branch 5489,Kano,Ojodu
ST05490,Bokku Branch 5490,Kano,Agege
ST05491,Bokku Branch 5491,Abuja,Yaba
ST05492,Bokku Branch 5492,Ogun,Ojodu
ST05493,Bokku Branch 5493,Port Harcourt,Ojodu
ST05494,Bokku Branch 5494,Port Harcourt,Surulere
ST05495,Bokku Branch 5495,Port Harcourt,Lekki
ST05496,Bokku Branch 5496,Ogun,Ogba
ST05497,Bokku Branch 5497,Lagos,Yaba
ST05498,Bokku Branch 5498,Abuja,Iju
ST05499,Bokku Branch 5499,Port Harcourt,Iju
ST05500,Bokku Branch 5500,Ibadan,Yaba
ST05501,Bokku Branch 5501,Ogun,Lekki
ST05502,Bokku Branch 5502,Abuja,Yaba
ST05503,Bokku Branch 5503,Ogun,Surulere
ST05504,Bokku Branch 5504,Abuja,Ogba
ST05505,Bokku Branch 5505,Ibadan,Lekki
ST05506,Bokku Branch 5506,Kano,Surulere
ST05507,Bokku Branch 5507,Port Harcourt,Ogba
ST05508,Bokku Branch 5508,Ibadan,Lekki
ST05509,Bokku Branch 5509,Kano,Yaba
ST05510,Bokku Branch 5510,Abuja,Iju
ST05511,Bokku Branch 5511,Lagos,Iju
ST05512,Bokku Branch 5512,Lagos,Lekki
ST05513,Bokku Branch 5513,Port Harcourt,Ojodu
ST05514,Bokku Branch 5514,Abuja,Surulere
ST05515,Bokku Branch 5515,Ibadan,Iju
ST05516,Bokku Branch 5516,Ogun,Surulere
ST05517,Bokku Branch 5517,Ibadan,Yaba
ST05518,Bokku Branch 5518,Ogun,Agege
ST05519,Bokku Branch 5519,Kano,Yaba
ST05520,Bokku Branch 5520,Lagos,Surulere
ST05521,Bokku Branch 5521,Ogun,Surulere
ST05522,Bokku Branch 5522,Lagos,Yaba
ST05523,Bokku Branch 5523,Ibadan,Ogba
ST05524,Bokku Branch 5524,Lagos,Surulere
ST05525,Bokku Branch 5525,Kano,Lekki
ST05526,Bokku Branch 5526,Lagos,Agege
ST05527,Bokku Branch 5527,Ogun,Surulere
ST05528,Bokku Branch 5528,Lagos,Iju
ST05529,Bokku Branch 5529,Kano,Ogba
ST05530,Bokku Branch 5530,Lagos,Surulere
ST05531,Bokku Branch 5531,Ibadan,Yaba
ST05532,Bokku Branch 5532,Port Harcourt,Ojodu
ST05533,Bokku Branch 5533,Abuja,Lekki
ST05534,Bokku Branch 5534,Ibadan,Agege
ST05535,Bokku Branch 5535,Abuja,Ojodu
ST05536,Bokku Branch 5536,Ibadan,Ojodu
ST05537,Bokku Branch 5537,Port Harcourt,Yaba
ST05538,Bokku Branch 5538,Port Harcourt,Yaba
ST05539,Bokku Branch 5539,Port Harcourt,Yaba
ST05540,Bokku Branch 5540,Abuja,Ogba
ST05541,Bokku Branch 5541,Ogun,Agege
ST05542,Bokku Branch 5542,Abuja,Ogba
ST05543,Bokku Branch 5543,Port Harcourt,Lekki
ST05544,Bokku Branch 5544,Port Harcourt,Yaba
ST05545,Bokku Branch 5545,Abuja,Ogba
ST05546,Bokku Branch 5546,Kano,Agege
ST05547,Bokku Branch 5547,Ogun,Agege
ST05548,Bokku Branch 5548,Ibadan,Surulere
ST05549,Bokku Branch 5549,Port Harcourt,Ojodu
ST05550,Bokku Branch 5550,Lagos,Iju
ST05551,Bokku Branch 5551,Port Harcourt,Agege
ST05552,Bokku Branch 5552,Abuja,Agege
ST05553,Bokku Branch 5553,Ibadan,Surulere
ST05554,Bokku Branch 5554,Ibadan,Iju
ST05555,Bokku Branch 5555,Lagos,Ogba
ST05556,Bokku Branch 5556,Lagos,Lekki
ST05557,Bokku Branch 5557,Lagos,Iju
ST05558,Bokku Branch 5558,Ogun,Lekki
ST05559,Bokku Branch 5559,Ogun,Yaba
ST05560,Bokku Branch 5560,Port Harcourt,Agege
ST05561,Bokku Branch 5561,Ogun,Lekki
ST05562,Bokku Branch 5562,Ogun,Surulere
ST05563,Bokku Branch 5563,Abuja,Iju
ST05564,Bokku Branch 5564,Ibadan,Iju
ST05565,Bokku Branch 5565,Ogun,Ojodu
ST05566,Bokku Branch 5566,Ogun,Lekki
ST05567,Bokku Branch 5567,Port Harcourt,Yaba
ST05568,Bokku Branch 5568,Port Harcourt,Ogba
ST05569,Bokku Branch 5569,Ibadan,Ogba
ST05570,Bokku Branch 5570,Lagos,Iju
ST05571,Bokku Branch 5571,Kano,Lekki
ST05572,Bokku Branch 5572,Ibadan,Yaba
ST05573,Bokku Branch 5573,Port Harcourt,Surulere
ST05574,Bokku Branch 5574,Lagos,Agege
ST05575,Bokku Branch 5575,Kano,Lekki
ST05576,Bokku Branch 5576,Abuja,Ogba
ST05577,Bokku Branch 5577,Port Harcourt,Ojodu
ST05578,Bokku Branch 5578,Abuja,Iju
ST05579,Bokku Branch 5579,Lagos,Surulere
ST05580,Bokku Branch 5580,Ogun,Ojodu
ST05581,Bokku Branch 5581,Ibadan,Agege
ST05582,Bokku Branch 5582,Lagos,Ojodu
ST05583,Bokku Branch 5583,Ogun,Lekki
ST05584,Bokku Branch 5584,Kano,Surulere
ST05585,Bokku Branch 5585,Ogun,Yaba
ST05586,Bokku Branch 5586,Lagos,Iju
ST05587,Bokku Branch 5587,Kano,Iju
ST05588,Bokku Branch 5588,Kano,Lekki
ST05589,Bokku Branch 5589,Abuja,Yaba
ST05590,Bokku Branch 5590,Ogun,Yaba
ST05591,Bokku Branch 5591,Ogun,Lekki
ST05592,Bokku Branch 5592,Lagos,Agege
ST05593,Bokku Branch 5593,Abuja,Iju
ST05594,Bokku Branch 5594,Ibadan,Lekki
ST05595,Bokku Branch 5595,Ibadan,Agege
ST05596,Bokku Branch 5596,Lagos,Yaba
ST05597,Bokku Branch 5597,Port Harcourt,Lekki
ST05598,Bokku Branch 5598,Ogun,Surulere
ST05599,Bokku Branch 5599,Ibadan,Ojodu
ST05600,Bokku Branch 5600,Ibadan,Surulere
ST05601,Bokku Branch 5601,Lagos,Agege
ST05602,Bokku Branch 5602,Abuja,Surulere
ST05603,Bokku Branch 5603,Port Harcourt,Lekki
ST05604,Bokku Branch 5604,Port Harcourt,Iju
ST05605,Bokku Branch 5605,Port Harcourt,Ojodu
ST05606,Bokku Branch 5606,Kano,Ogba
ST05607,Bokku Branch 5607,Ibadan,Yaba
ST05608,Bokku Branch 5608,Ibadan,Iju
ST05609,Bokku Branch 5609,Ibadan,Surulere
ST05610,Bokku Branch 5610,Ogun,Iju
ST05611,Bokku Branch 5611,Kano,Agege
ST05612,Bokku Branch 5612,Port Harcourt,Yaba
ST05613,Bokku Branch 5613,Kano,Surulere
ST05614,Bokku Branch 5614,Kano,Ojodu
ST05615,Bokku Branch 5615,Abuja,Iju
ST05616,Bokku Branch 5616,Ibadan,Iju
ST05617,Bokku Branch 5617,Kano,Surulere
ST05618,Bokku Branch 5618,Ibadan,Agege
ST05619,Bokku Branch 5619,Abuja,Iju
ST05620,Bokku Branch 5620,Port Harcourt,Ogba
ST05621,Bokku Branch 5621,Kano,Ogba
ST05622,Bokku Branch 5622,Lagos,Ogba
ST05623,Bokku Branch 5623,Abuja,Yaba
ST05624,Bokku Branch 5624,Lagos,Agege
ST05625,Bokku Branch 5625,Kano,Yaba
ST05626,Bokku Branch 5626,Ibadan,Surulere
ST05627,Bokku Branch 5627,Ibadan,Surulere
ST05628,Bokku Branch 5628,Abuja,Ogba
ST05629,Bokku Branch 5629,Port Harcourt,Ojodu
ST05630,Bokku Branch 5630,Port Harcourt,Surulere
ST05631,Bokku Branch 5631,Abuja,Lekki
ST05632,Bokku Branch 5632,Ogun,Ojodu
ST05633,Bokku Branch 5633,Abuja,Yaba
ST05634,Bokku Branch 5634,Kano,Ojodu
ST05635,Bokku Branch 5635,Ogun,Surulere
ST05636,Bokku Branch 5636,Ibadan,Agege
ST05637,Bokku Branch 5637,Kano,Iju
ST05638,Bokku Branch 5638,Ibadan,Agege
ST05639,Bokku Branch 5639,Ibadan,Lekki
ST05640,Bokku Branch 5640,Lagos,Ogba
ST05641,Bokku Branch 5641,Kano,Yaba
ST05642,Bokku Branch 5642,Ibadan,Agege
ST05643,Bokku Branch 5643,Ogun,Lekki
ST05644,Bokku Branch 5644,Abuja,Ogba
ST05645,Bokku Branch 5645,Port Harcourt,Yaba
ST05646,Bokku Branch 5646,Kano,Ojodu
ST05647,Bokku Branch 5647,Port Harcourt,Yaba
ST05648,Bokku Branch 5648,Kano,Yaba
ST05649,Bokku Branch 5649,Abuja,Iju
ST05650,Bokku Branch 5650,Lagos,Yaba
ST05651,Bokku Branch 5651,Lagos,Iju
ST05652,Bokku Branch 5652,Port Harcourt,Ojodu
ST05653,Bokku Branch 5653,Kano,Lekki
ST05654,Bokku Branch 5654,Ibadan,Surulere
ST05655,Bokku Branch 5655,Ogun,Ogba
ST05656,Bokku Branch 5656,Ibadan,Surulere
ST05657,Bokku Branch 5657,Lagos,Iju
ST05658,Bokku Branch 5658,Port Harcourt,Yaba
ST05659,Bokku Branch 5659,Ogun,Lekki
ST05660,Bokku Branch 5660,Abuja,Lekki
ST05661,Bokku Branch 5661,Abuja,Iju
ST05662,Bokku Branch 5662,Kano,Agege
ST05663,Bokku Branch 5663,Port Harcourt,Ojodu
ST05664,Bokku Branch 5664,Port Harcourt,Surulere
ST05665,Bokku Branch 5665,Kano,Lekki
ST05666,Bokku Branch 5666,Ibadan,Ogba
ST05667,Bokku Branch 5667,Ogun,Surulere
ST05668,Bokku Branch 5668,Abuja,Iju
ST05669,Bokku Branch 5669,Abuja,Surulere
ST05670,Bokku Branch 5670,Ogun,Iju
ST05671,Bokku Branch 5671,Abuja,Agege
ST05672,Bokku Branch 5672,Port Harcourt,Iju
ST05673,Bokku Branch 5673,Ibadan,Yaba
ST05674,Bokku Branch 5674,Lagos,Yaba
ST05675,Bokku Branch 5675,Port Harcourt,Agege
ST05676,Bokku Branch 5676,Ogun,Agege
ST05677,Bokku Branch 5677,Ogun,Ogba
ST05678,Bokku Branch 5678,Port Harcourt,Surulere
ST05679,Bokku Branch 5679,Ogun,Iju
ST05680,Bokku Branch 5680,Port Harcourt,Ojodu
ST05681,Bokku Branch 5681,Ogun,Agege
ST05682,Bokku Branch 5682,Ogun,Ogba
ST05683,Bokku Branch 5683,Lagos,Ojodu
ST05684,Bokku Branch 5684,Port Harcourt,Yaba
ST05685,Bokku Branch 5685,Kano,Lekki
ST05686,Bokku Branch 5686,Kano,Surulere
ST05687,Bokku Branch 5687,Ogun,Agege
ST05688,Bokku Branch 5688,Ibadan,Ogba
ST05689,Bokku Branch 5689,Ogun,Yaba
ST05690,Bokku Branch 5690,Abuja,Ogba
ST05691,Bokku Branch 5691,Abuja,Surulere
ST05692,Bokku Branch 5692,Ogun,Lekki
ST05693,Bokku Branch 5693,Ibadan,Ojodu
ST05694,Bokku Branch 5694,Port Harcourt,Lekki
ST05695,Bokku Branch 5695,Abuja,Iju
ST05696,Bokku Branch 5696,Kano,Ogba
ST05697,Bokku Branch 5697,Abuja,Ogba
ST05698,Bokku Branch 5698,Port Harcourt,Ogba
ST05699,Bokku Branch 5699,Abuja,Ogba
ST05700,Bokku Branch 5700,Port Harcourt,Surulere
ST05701,Bokku Branch 5701,Ibadan,Lekki
ST05702,Bokku Branch 5702,Kano,Agege
ST05703,Bokku Branch 5703,Lagos,Ojodu
ST05704,Bokku Branch 5704,Abuja,Surulere
ST05705,Bokku Branch 5705,Port Harcourt,Lekki
ST05706,Bokku Branch 5706,Kano,Surulere
ST05707,Bokku Branch 5707,Ibadan,Lekki
ST05708,Bokku Branch 5708,Kano,Lekki
ST05709,Bokku Branch 5709,Kano,Surulere
ST05710,Bokku Branch 5710,Abuja,Surulere
ST05711,Bokku Branch 5711,Lagos,Surulere
ST05712,Bokku Branch 5712,Ogun,Lekki
ST05713,Bokku Branch 5713,Lagos,Ojodu
ST05714,Bokku Branch 5714,Lagos,Lekki
ST05715,Bokku Branch 5715,Ibadan,Ogba
ST05716,Bokku Branch 5716,Port Harcourt,Yaba
ST05717,Bokku Branch 5717,Kano,Agege
ST05718,Bokku Branch 5718,Ogun,Agege
ST05719,Bokku Branch 5719,Abuja,Ogba
ST05720,Bokku Branch 5720,Ibadan,Yaba
ST05721,Bokku Branch 5721,Lagos,Lekki
ST05722,Bokku Branch 5722,Lagos,Ogba
ST05723,Bokku Branch 5723,Ogun,Ogba
ST05724,Bokku Branch 5724,Lagos,Agege
ST05725,Bokku Branch 5725,Lagos,Yaba
ST05726,Bokku Branch 5726,Lagos,Iju
ST05727,Bokku Branch 5727,Abuja,Agege
ST05728,Bokku Branch 5728,Ibadan,Ojodu
ST05729,Bokku Branch 5729,Abuja,Surulere
ST05730,Bokku Branch 5730,Ogun,Yaba
ST05731,Bokku Branch 5731,Port Harcourt,Agege
ST05732,Bokku Branch 5732,Lagos,Yaba
ST05733,Bokku Branch 5733,Port Harcourt,Surulere
ST05734,Bokku Branch 5734,Ogun,Iju
ST05735,Bokku Branch 5735,Ibadan,Ojodu
ST05736,Bokku Branch 5736,Kano,Surulere
ST05737,Bokku Branch 5737,Ibadan,Yaba
ST05738,Bokku Branch 5738,Abuja,Agege
ST05739,Bokku Branch 5739,Ogun,Surulere
ST05740,Bokku Branch 5740,Port Harcourt,Iju
ST05741,Bokku Branch 5741,Lagos,Yaba
ST05742,Bokku Branch 5742,Abuja,Yaba
ST05743,Bokku Branch 5743,Lagos,Agege
ST05744,Bokku Branch 5744,Ogun,Iju
ST05745,Bokku Branch 5745,Port Harcourt,Agege
ST05746,Bokku Branch 5746,Ogun,Yaba
ST05747,Bokku Branch 5747,Ibadan,Yaba
ST05748,Bokku Branch 5748,Port Harcourt,Yaba
ST05749,Bokku Branch 5749,Ibadan,Iju
ST05750,Bokku Branch 5750,Kano,Agege
ST05751,Bokku Branch 5751,Port Harcourt,Surulere
ST05752,Bokku Branch 5752,Kano,Iju
ST05753,Bokku Branch 5753,Ibadan,Surulere
ST05754,Bokku Branch 5754,Lagos,Ojodu
ST05755,Bokku Branch 5755,Kano,Lekki
ST05756,Bokku Branch 5756,Port Harcourt,Ogba
ST05757,Bokku Branch 5757,Lagos,Ogba
ST05758,Bokku Branch 5758,Ogun,Ogba
ST05759,Bokku Branch 5759,Ibadan,Ogba
ST05760,Bokku Branch 5760,Ogun,Ogba
ST05761,Bokku Branch 5761,Ibadan,Agege
ST05762,Bokku Branch 5762,Abuja,Agege
ST05763,Bokku Branch 5763,Kano,Yaba
ST05764,Bokku Branch 5764,Ogun,Lekki
ST05765,Bokku Branch 5765,Lagos,Lekki
ST05766,Bokku Branch 5766,Ogun,Iju
ST05767,Bokku Branch 5767,Ibadan,Ojodu
ST05768,Bokku Branch 5768,Ibadan,Ojodu
ST05769,Bokku Branch 5769,Lagos,Ogba
ST05770,Bokku Branch 5770,Kano,Lekki
ST05771,Bokku Branch 5771,Kano,Yaba
ST05772,Bokku Branch 5772,Kano,Iju
ST05773,Bokku Branch 5773,Ogun,Ogba
ST05774,Bokku Branch 5774,Ibadan,Agege
ST05775,Bokku Branch 5775,Port Harcourt,Ojodu
ST05776,Bokku Branch 5776,Abuja,Ogba
ST05777,Bokku Branch 5777,Ogun,Agege
ST05778,Bokku Branch 5778,Kano,Yaba
ST05779,Bokku Branch 5779,Port Harcourt,Yaba
ST05780,Bokku Branch 5780,Kano,Surulere
ST05781,Bokku Branch 5781,Port Harcourt,Agege
ST05782,Bokku Branch 5782,Abuja,Ogba
ST05783,Bokku Branch 5783,Kano,Iju
ST05784,Bokku Branch 5784,Ogun,Agege
ST05785,Bokku Branch 5785,Lagos,Lekki
ST05786,Bokku Branch 5786,Ogun,Lekki
ST05787,Bokku Branch 5787,Port Harcourt,Agege
ST05788,Bokku Branch 5788,Kano,Ojodu
ST05789,Bokku Branch 5789,Lagos,Ogba
ST05790,Bokku Branch 5790,Kano,Yaba
ST05791,Bokku Branch 5791,Lagos,Yaba
ST05792,Bokku Branch 5792,Kano,Ogba
ST05793,Bokku Branch 5793,Lagos,Agege
ST05794,Bokku Branch 5794,Kano,Ojodu
ST05795,Bokku Branch 5795,Ibadan,Ojodu
ST05796,Bokku Branch 5796,Abuja,Surulere
ST05797,Bokku Branch 5797,Port Harcourt,Ogba
ST05798,Bokku Branch 5798,Kano,Lekki
ST05799,Bokku Branch 5799,Port Harcourt,Agege
ST05800,Bokku Branch 5800,Kano,Surulere
ST05801,Bokku Branch 5801,Kano,Surulere
ST05802,Bokku Branch 5802,Kano,Surulere
ST05803,Bokku Branch 5803,Kano,Ojodu
ST05804,Bokku Branch 5804,Ibadan,Lekki
ST05805,Bokku Branch 5805,Kano,Ogba
ST05806,Bokku Branch 5806,Lagos,Surulere
ST05807,Bokku Branch 5807,Ogun,Lekki
ST05808,Bokku Branch 5808,Ibadan,Surulere
ST05809,Bokku Branch 5809,Kano,Yaba
ST05810,Bokku Branch 5810,Kano,Agege
ST05811,Bokku Branch 5811,Ogun,Iju
ST05812,Bokku Branch 5812,Abuja,Surulere
ST05813,Bokku Branch 5813,Port Harcourt,Yaba
ST05814,Bokku Branch 5814,Kano,Ojodu
ST05815,Bokku Branch 5815,Port Harcourt,Surulere
ST05816,Bokku Branch 5816,Port Harcourt,Iju
ST05817,Bokku Branch 5817,Ogun,Surulere
ST05818,Bokku Branch 5818,Abuja,Ogba
ST05819,Bokku Branch 5819,Lagos,Ogba
ST05820,Bokku Branch 5820,Kano,Yaba
ST05821,Bokku Branch 5821,Port Harcourt,Agege
ST05822,Bokku Branch 5822,Port Harcourt,Agege
ST05823,Bokku Branch 5823,Abuja,Ogba
ST05824,Bokku Branch 5824,Ibadan,Yaba
ST05825,Bokku Branch 5825,Lagos,Surulere
ST05826,Bokku Branch 5826,Kano,Lekki
ST05827,Bokku Branch 5827,Ogun,Surulere
ST05828,Bokku Branch 5828,Ibadan,Lekki
ST05829,Bokku Branch 5829,Port Harcourt,Agege
ST05830,Bokku Branch 5830,Abuja,Ojodu
ST05831,Bokku Branch 5831,Port Harcourt,Ogba
ST05832,Bokku Branch 5832,Abuja,Yaba
ST05833,Bokku Branch 5833,Abuja,Ojodu
ST05834,Bokku Branch 5834,Abuja,Surulere
ST05835,Bokku Branch 5835,Kano,Agege
ST05836,Bokku Branch 5836,Abuja,Agege
ST05837,Bokku Branch 5837,Port Harcourt,Surulere
ST05838,Bokku Branch 5838,Kano,Iju
ST05839,Bokku Branch 5839,Ibadan,Yaba
ST05840,Bokku Branch 5840,Ibadan,Ojodu
ST05841,Bokku Branch 5841,Lagos,Agege
ST05842,Bokku Branch 5842,Kano,Ojodu
ST05843,Bokku Branch 5843,Abuja,Ojodu
ST05844,Bokku Branch 5844,Lagos,Surulere
ST05845,Bokku Branch 5845,Abuja,Ojodu
ST05846,Bokku Branch 5846,Kano,Iju
ST05847,Bokku Branch 5847,Ibadan,Ogba
ST05848,Bokku Branch 5848,Port Harcourt,Lekki
ST05849,Bokku Branch 5849,Kano,Lekki
ST05850,Bokku Branch 5850,Port Harcourt,Yaba
ST05851,Bokku Branch 5851,Kano,Ogba
ST05852,Bokku Branch 5852,Lagos,Yaba
ST05853,Bokku Branch 5853,Abuja,Lekki
ST05854,Bokku Branch 5854,Kano,Surulere
ST05855,Bokku Branch 5855,Ibadan,Agege
ST05856,Bokku Branch 5856,Kano,Agege
ST05857,Bokku Branch 5857,Lagos,Lekki
ST05858,Bokku Branch 5858,Lagos,Agege
ST05859,Bokku Branch 5859,Ibadan,Ojodu
ST05860,Bokku Branch 5860,Lagos,Ogba
ST05861,Bokku Branch 5861,Port Harcourt,Iju
ST05862,Bokku Branch 5862,Lagos,Lekki
ST05863,Bokku Branch 5863,Port Harcourt,Ojodu
ST05864,Bokku Branch 5864,Ogun,Agege
ST05865,Bokku Branch 5865,Kano,Surulere
ST05866,Bokku Branch 5866,Abuja,Agege
ST05867,Bokku Branch 5867,Kano,Ogba
ST05868,Bokku Branch 5868,Ibadan,Agege
ST05869,Bokku Branch 5869,Abuja,Surulere
ST05870,Bokku Branch 5870,Kano,Surulere
ST05871,Bokku Branch 5871,Abuja,Ojodu
ST05872,Bokku Branch 5872,Lagos,Iju
ST05873,Bokku Branch 5873,Kano,Ogba
ST05874,Bokku Branch 5874,Lagos,Surulere
ST05875,Bokku Branch 5875,Kano,Lekki
ST05876,Bokku Branch 5876,Abuja,Agege
ST05877,Bokku Branch 5877,Port Harcourt,Ojodu
ST05878,Bokku Branch 5878,Lagos,Lekki
ST05879,Bokku Branch 5879,Port Harcourt,Yaba
ST05880,Bokku Branch 5880,Ogun,Lekki
ST05881,Bokku Branch 5881,Kano,Lekki
ST05882,Bokku Branch 5882,Ogun,Ogba
ST05883,Bokku Branch 5883,Kano,Yaba
ST05884,Bokku Branch 5884,Ibadan,Yaba
ST05885,Bokku Branch 5885,Abuja,Yaba
ST05886,Bokku Branch 5886,Ogun,Lekki
ST05887,Bokku Branch 5887,Kano,Lekki
ST05888,Bokku Branch 5888,Port Harcourt,Agege
ST05889,Bokku Branch 5889,Ogun,Agege
ST05890,Bokku Branch 5890,Ibadan,Agege
ST05891,Bokku Branch 5891,Abuja,Ogba
ST05892,Bokku Branch 5892,Ogun,Lekki
ST05893,Bokku Branch 5893,Abuja,Ojodu
ST05894,Bokku Branch 5894,Lagos,Yaba
ST05895,Bokku Branch 5895,Ogun,Agege
ST05896,Bokku Branch 5896,Ogun,Ogba
ST05897,Bokku Branch 5897,Abuja,Surulere
ST05898,Bokku Branch 5898,Ibadan,Lekki
ST05899,Bokku Branch 5899,Kano,Agege
ST05900,Bokku Branch 5900,Abuja,Lekki
ST05901,Bokku Branch 5901,Ibadan,Agege
ST05902,Bokku Branch 5902,Abuja,Ojodu
ST05903,Bokku Branch 5903,Kano,Iju
ST05904,Bokku Branch 5904,Ibadan,Ojodu
ST05905,Bokku Branch 5905,Abuja,Yaba
ST05906,Bokku Branch 5906,Lagos,Agege
ST05907,Bokku Branch 5907,Port Harcourt,Ogba
ST05908,Bokku Branch 5908,Ibadan,Ojodu
ST05909,Bokku Branch 5909,Lagos,Ogba
ST05910,Bokku Branch 5910,Ibadan,Ojodu
ST05911,Bokku Branch 5911,Abuja,Yaba
ST05912,Bokku Branch 5912,Abuja,Surulere
ST05913,Bokku Branch 5913,Kano,Surulere
ST05914,Bokku Branch 5914,Ibadan,Iju
ST05915,Bokku Branch 5915,Ibadan,Agege
ST05916,Bokku Branch 5916,Kano,Ogba
ST05917,Bokku Branch 5917,Lagos,Ogba
ST05918,Bokku Branch 5918,Abuja,Ogba
ST05919,Bokku Branch 5919,Kano,Iju
ST05920,Bokku Branch 5920,Lagos,Lekki
ST05921,Bokku Branch 5921,Ogun,Agege
ST05922,Bokku Branch 5922,Ogun,Yaba
ST05923,Bokku Branch 5923,Port Harcourt,Ojodu
ST05924,Bokku Branch 5924,Lagos,Iju
ST05925,Bokku Branch 5925,Ogun,Agege
ST05926,Bokku Branch 5926,Abuja,Iju
ST05927,Bokku Branch 5927,Ogun,Yaba
ST05928,Bokku Branch 5928,Ogun,Agege
ST05929,Bokku Branch 5929,Port Harcourt,Ojodu
ST05930,Bokku Branch 5930,Ogun,Agege
ST05931,Bokku Branch 5931,Kano,Surulere
ST05932,Bokku Branch 5932,Ogun,Ogba
ST05933,Bokku Branch 5933,Abuja,Surulere
ST05934,Bokku Branch 5934,Ogun,Iju
ST05935,Bokku Branch 5935,Lagos,Surulere
ST05936,Bokku Branch 5936,Port Harcourt,Ojodu
ST05937,Bokku Branch 5937,Lagos,Ojodu
ST05938,Bokku Branch 5938,Lagos,Surulere
ST05939,Bokku Branch 5939,Kano,Iju
ST05940,Bokku Branch 5940,Lagos,Yaba
ST05941,Bokku Branch 5941,Abuja,Lekki
ST05942,Bokku Branch 5942,Lagos,Iju
ST05943,Bokku Branch 5943,Lagos,Iju
ST05944,Bokku Branch 5944,Port Harcourt,Ogba
ST05945,Bokku Branch 5945,Kano,Yaba
ST05946,Bokku Branch 5946,Kano,Yaba
ST05947,Bokku Branch 5947,Ogun,Yaba
ST05948,Bokku Branch 5948,Abuja,Lekki
ST05949,Bokku Branch 5949,Abuja,Surulere
ST05950,Bokku Branch 5950,Lagos,Agege
ST05951,Bokku Branch 5951,Kano,Lekki
ST05952,Bokku Branch 5952,Kano,Lekki
ST05953,Bokku Branch 5953,Port Harcourt,Iju
ST05954,Bokku Branch 5954,Abuja,Iju
ST05955,Bokku Branch 5955,Port Harcourt,Iju
ST05956,Bokku Branch 5956,Kano,Iju
ST05957,Bokku Branch 5957,Abuja,Ogba
ST05958,Bokku Branch 5958,Lagos,Yaba
ST05959,Bokku Branch 5959,Ibadan,Iju
ST05960,Bokku Branch 5960,Abuja,Ogba
ST05961,Bokku Branch 5961,Kano,Agege
ST05962,Bokku Branch 5962,Kano,Lekki
ST05963,Bokku Branch 5963,Ibadan,Agege
ST05964,Bokku Branch 5964,Abuja,Ogba
ST05965,Bokku Branch 5965,Ibadan,Ojodu
ST05966,Bokku Branch 5966,Ogun,Iju
ST05967,Bokku Branch 5967,Ogun,Yaba
ST05968,Bokku Branch 5968,Ibadan,Agege
ST05969,Bokku Branch 5969,Ogun,Ogba
ST05970,Bokku Branch 5970,Ogun,Lekki
ST05971,Bokku Branch 5971,Ibadan,Ogba
ST05972,Bokku Branch 5972,Abuja,Ojodu
ST05973,Bokku Branch 5973,Lagos,Surulere
ST05974,Bokku Branch 5974,Abuja,Surulere
ST05975,Bokku Branch 5975,Ogun,Iju
ST05976,Bokku Branch 5976,Kano,Ojodu
ST05977,Bokku Branch 5977,Kano,Surulere
ST05978,Bokku Branch 5978,Ogun,Lekki
ST05979,Bokku Branch 5979,Ibadan,Ogba
ST05980,Bokku Branch 5980,Port Harcourt,Agege
ST05981,Bokku Branch 5981,Ogun,Yaba
ST05982,Bokku Branch 5982,Ibadan,Lekki
ST05983,Bokku Branch 5983,Ogun,Agege
ST05984,Bokku Branch 5984,Abuja,Iju
ST05985,Bokku Branch 5985,Port Harcourt,Ojodu
ST05986,Bokku Branch 5986,Port Harcourt,Agege
ST05987,Bokku Branch 5987,Lagos,Ojodu
ST05988,Bokku Branch 5988,Ogun,Iju
ST05989,Bokku Branch 5989,Ogun,Lekki
ST05990,Bokku Branch 5990,Ogun,Lekki
ST05991,Bokku Branch 5991,Ibadan,Ojodu
ST05992,Bokku Branch 5992,Ibadan,Iju
ST05993,Bokku Branch 5993,Ogun,Iju
ST05994,Bokku Branch 5994,Abuja,Ojodu
ST05995,Bokku Branch 5995,Ogun,Lekki
ST05996,Bokku Branch 5996,Lagos,Yaba
ST05997,Bokku Branch 5997,Ibadan,Agege
ST05998,Bokku Branch 5998,Kano,Ojodu
ST05999,Bokku Branch 5999,Abuja,Yaba
ST06000,Bokku Branch 6000,Abuja,Surulere
ST06001,Bokku Branch 6001,Ogun,Lekki
ST06002,Bokku Branch 6002,Lagos,Iju
ST06003,Bokku Branch 6003,Abuja,Lekki
ST06004,Bokku Branch 6004,Lagos,Iju
ST06005,Bokku Branch 6005,Lagos,Surulere
ST06006,Bokku Branch 6006,Ogun,Yaba
ST06007,Bokku Branch 6007,Lagos,Ogba
ST06008,Bokku Branch 6008,Ibadan,Surulere
ST06009,Bokku Branch 6009,Lagos,Lekki
ST06010,Bokku Branch 6010,Kano,Lekki
ST06011,Bokku Branch 6011,Lagos,Iju
ST06012,Bokku Branch 6012,Port Harcourt,Iju
ST06013,Bokku Branch 6013,Abuja,Yaba
ST06014,Bokku Branch 6014,Port Harcourt,Iju
ST06015,Bokku Branch 6015,Abuja,Ojodu
ST06016,Bokku Branch 6016,Kano,Agege
